;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
81.755         0.0002          -0.0006         0.00040         -0.00020        0.0000          184.0915        -50.16          0.000
82.515         0.0002          -0.0006         0.00040         -0.00020        0.0000          184.0823        -50.16          0.000
83.255         0.0002          -0.0006         0.00040         -0.00020        0.0000          184.0548        -50.12          0.000
84.016         0.0002          -0.0006         0.00040         -0.00020        0.0000          184.0365        -50.16          0.000
84.755         0.0002          -0.0006         0.00040         -0.00020        0.0000          184.0182        -50.16          0.000
85.516         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.9999        -50.16          0.000
86.266         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.9907        -50.12          0.000
87.016         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.9632        -50.12          0.000
87.756         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.9449        -50.16          0.000
88.516         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.9174        -50.16          0.000
89.266         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.9082        -50.16          0.000
90.005         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8899        -50.16          0.000
90.755         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.8807        -50.16          0.000
91.506         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.8532        -50.12          0.000
92.257         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8349        -50.16          0.000
93.007         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8074        -50.16          0.000
93.766         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.7891        -50.16          0.000
94.517         0.0002          -0.0006         0.00040         -0.00020        0.0000          183.7707        -50.16          0.000
95.267         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7524        -50.16          0.000
96.009         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7341        -50.16          0.000
96.758         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7157        -50.16          0.000
97.508         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7066        -50.16          0.000
98.258         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.6883        -50.16          0.000
99.010         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.6699        -50.12          0.000
99.758         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.6424        -50.16          0.000
100.508        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.6241        -50.16          0.000
101.258        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.6058        -50.16          0.000
102.028        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.5966        -50.12          0.000
102.759        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.5691        -50.16          0.000
103.509        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.5508        -50.16          0.000
104.258        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.5233        -50.16          0.000
105.008        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.5141        -50.12          0.000
105.758        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4958        -50.16          0.000
106.508        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4775        -50.12          0.000
107.258        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4500        -50.16          0.000
108.018        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4408        -50.16          0.000
108.758        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4225        -50.16          0.000
109.518        0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4041        -50.16          0.000
