;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.48540        -0.00020        0.0000          181.3513        -50.16          0.000
0.753          0.0002          -0.0006         -1.48490        -0.00020        0.0000          181.3329        -50.12          0.000
1.505          0.0002          -0.0006         -1.47980        -0.00020        0.0000          181.3146        -50.12          0.000
2.257          0.0002          -0.0006         -1.47740        -0.00020        0.0000          181.2963        -50.12          0.000
3.010          0.0002          -0.0006         -1.48060        -0.00020        0.0000          181.2871        -50.16          0.000
3.753          0.0002          -0.0006         -1.47920        -0.00020        0.0000          181.2688        -50.16          0.000
4.506          0.0002          -0.0006         -1.48750        -0.00020        0.0000          181.2688        -50.16          0.000
5.260          0.0002          -0.0006         -1.48830        -0.00020        0.0000          181.2321        -50.16          0.000
6.004          0.0002          -0.0006         -1.48560        -0.00020        0.0000          181.2138        -50.16          0.000
6.757          0.0002          -0.0006         -1.48220        -0.00020        0.0000          181.1863        -50.16          0.000
7.510          0.0002          -0.0006         -1.48320        -0.00020        0.0000          181.1771        -50.16          0.000
8.253          0.0002          -0.0006         -1.48360        -0.00020        0.0000          181.1588        -50.12          0.000
9.005          0.0002          -0.0006         -1.48710        -0.00020        0.0000          181.1405        -50.12          0.000
9.758          0.0002          -0.0006         -1.49050        -0.00020        0.0000          181.1221        -50.16          0.000
10.502         0.0002          -0.0006         -1.48930        -0.00020        0.0000          181.1130        -50.16          0.000
11.255         0.0002          -0.0006         -1.48690        -0.00020        0.0000          181.0946        -50.16          0.000
12.009         0.0002          -0.0006         -1.48450        -0.00020        0.0000          181.0763        -50.12          0.000
12.752         0.0002          -0.0006         -1.48600        -0.00020        0.0000          181.0580        -50.16          0.000
13.516         0.0002          -0.0006         -1.48730        -0.00020        0.0000          181.0305        -50.16          0.000
14.259         0.0002          -0.0006         -1.49090        -0.00020        0.0000          181.0213        -50.12          0.000
15.002         0.0002          -0.0006         -1.49320        -0.00020        0.0000          181.0030        -50.16          0.000
15.755         0.0002          -0.0006         -1.49150        -0.00020        0.0000          180.9847        -50.12          0.000
16.508         0.0002          -0.0006         -1.48520        -0.00020        0.0000          180.9663        -50.16          0.000
17.251         0.0002          -0.0006         -1.48810        -0.00020        0.0000          180.9480        -50.16          0.000
18.005         0.0002          -0.0006         -1.48810        -0.00020        0.0000          180.9297        -50.16          0.000
18.758         0.0002          -0.0006         -1.49170        -0.00020        0.0000          180.9113        -50.16          0.000
19.500         0.0002          -0.0006         -1.49630        -0.00020        0.0000          180.8930        -50.12          0.000
20.254         0.0002          -0.0006         -1.49490        -0.00020        0.0000          180.8747        -50.16          0.000
21.008         0.0002          -0.0006         -1.49010        -0.00020        0.0000          180.8655        -50.16          0.000
21.752         0.0002          -0.0006         -1.49010        -0.00020        0.0000          180.8472        -50.16          0.000
22.505         0.0002          -0.0006         -1.49230        -0.00020        0.0000          180.8289        -50.16          0.000
23.258         0.0002          -0.0006         -1.49260        -0.00020        0.0000          180.8105        -50.16          0.000
24.002         0.0002          -0.0006         -1.49840        -0.00020        0.0000          180.8014        -50.16          0.000
24.756         0.0002          -0.0006         -1.49830        -0.00020        0.0000          180.7739        -50.16          0.000
25.509         0.0002          -0.0006         -1.49460        -0.00020        0.0000          180.7555        -50.16          0.000
26.252         0.0002          -0.0006         -1.49120        -0.00020        0.0000          180.7372        -50.16          0.000
27.000         0.0002          -0.0006         -1.49580        -0.00020        0.0000          180.7281        -50.12          0.000
27.750         0.0002          -0.0006         -1.49450        -0.00020        0.0000          180.7097        -50.16          0.000
28.503         0.0002          -0.0006         -1.50010        -0.00020        0.0000          180.6914        -50.16          0.000
29.256         0.0002          -0.0006         -1.50130        -0.00020        0.0000          180.6731        -50.12          0.000
30.010         0.0002          -0.0006         -1.49800        -0.00020        0.0000          180.6639        -50.16          0.000
