;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.41830        -0.00020        0.0000          182.3319        -50.16          0.000
0.750          0.0002          -0.0006         -1.41930        -0.00020        0.0000          182.3135        -50.12          0.000
1.510          0.0002          -0.0006         -1.42230        -0.00020        0.0000          182.2861        -50.12          0.000
2.262          0.0002          -0.0006         -1.42220        -0.00020        0.0000          182.2677        -50.16          0.000
3.009          0.0002          -0.0006         -1.42910        -0.00020        0.0000          182.2494        -50.12          0.000
3.759          0.0002          -0.0006         -1.43080        -0.00020        0.0000          182.2311        -50.16          0.000
4.500          0.0002          -0.0006         -1.42960        -0.00020        0.0000          182.2036        -50.16          0.000
5.261          0.0002          -0.0006         -1.42860        -0.00020        0.0000          182.1852        -50.16          0.000
6.010          0.0002          -0.0006         -1.42380        -0.00020        0.0000          182.1761        -50.16          0.000
6.751          0.0002          -0.0006         -1.42600        -0.00020        0.0000          182.1577        -50.16          0.000
7.502          0.0002          -0.0006         -1.42840        -0.00020        0.0000          182.1303        -50.16          0.000
8.252          0.0002          -0.0006         -1.42870        -0.00020        0.0000          182.1119        -50.12          0.000
9.002          0.0002          -0.0006         -1.43550        -0.00020        0.0000          182.0936        -50.12          0.000
9.753          0.0002          -0.0006         -1.43580        -0.00020        0.0000          182.0753        -50.16          0.000
10.503         0.0002          -0.0006         -1.43450        -0.00020        0.0000          182.0569        -50.16          0.000
11.253         0.0002          -0.0006         -1.43140        -0.00020        0.0000          182.0386        -50.16          0.000
12.014         0.0002          -0.0006         -1.42970        -0.00020        0.0000          182.0203        -50.16          0.000
12.764         0.0002          -0.0006         -1.43190        -0.00020        0.0000          182.0019        -50.16          0.000
13.515         0.0002          -0.0006         -1.43280        -0.00020        0.0000          181.9836        -50.16          0.000
14.254         0.0002          -0.0006         -1.43650        -0.00020        0.0000          181.9653        -50.16          0.000
15.005         0.0002          -0.0006         -1.44120        -0.00020        0.0000          181.9470        -50.16          0.000
15.755         0.0002          -0.0006         -1.44050        -0.00020        0.0000          181.9286        -50.16          0.000
16.506         0.0002          -0.0006         -1.43750        -0.00020        0.0000          181.9103        -50.16          0.000
17.266         0.0002          -0.0006         -1.43470        -0.00020        0.0000          181.8828        -50.16          0.000
18.006         0.0002          -0.0006         -1.43640        -0.00020        0.0000          181.8645        -50.16          0.000
18.766         0.0002          -0.0006         -1.43770        -0.00020        0.0000          181.8553        -50.16          0.000
19.506         0.0002          -0.0006         -1.44120        -0.00020        0.0000          181.8370        -50.16          0.000
20.256         0.0002          -0.0006         -1.44360        -0.00020        0.0000          181.8095        -50.12          0.000
21.007         0.0002          -0.0006         -1.44490        -0.00020        0.0000          181.8003        -50.16          0.000
21.766         0.0002          -0.0006         -1.44310        -0.00020        0.0000          181.7820        -50.12          0.000
22.506         0.0002          -0.0006         -1.43860        -0.00020        0.0000          181.7637        -50.16          0.000
23.256         0.0002          -0.0006         -1.43830        -0.00020        0.0000          181.7362        -50.12          0.000
24.006         0.0002          -0.0006         -1.44220        -0.00020        0.0000          181.7270        -50.16          0.000
24.766         0.0002          -0.0006         -1.44140        -0.00020        0.0000          181.6995        -50.16          0.000
25.507         0.0002          -0.0006         -1.44860        -0.00020        0.0000          181.6812        -50.16          0.000
26.253         0.0002          -0.0006         -1.44900        -0.00020        0.0000          181.6629        -50.16          0.000
27.014         0.0002          -0.0006         -1.44650        -0.00020        0.0000          181.6445        -50.16          0.000
27.764         0.0002          -0.0006         -1.44360        -0.00020        0.0000          181.6262        -50.16          0.000
28.515         0.0002          -0.0006         -1.44280        -0.00020        0.0000          181.6079        -50.16          0.000
29.254         0.0002          -0.0006         -1.44410        -0.00020        0.0000          181.5895        -50.16          0.000
30.005         0.0002          -0.0006         -1.44520        -0.00020        0.0000          181.5620        -50.16          0.000
30.755         0.0002          -0.0006         -1.44820        -0.00020        0.0000          181.5529        -50.16          0.000
31.507         0.0002          -0.0006         -1.44900        -0.00020        0.0000          181.5254        -50.16          0.000
32.256         0.0002          -0.0006         -1.44680        -0.00020        0.0000          181.5071        -50.16          0.000
33.016         0.0002          -0.0006         -1.44060        -0.00020        0.0000          181.4887        -50.12          0.000
33.766         0.0002          -0.0006         -1.44010        -0.00020        0.0000          181.4796        -50.12          0.000
34.506         0.0002          -0.0006         -1.44240        -0.00020        0.0000          181.4521        -50.16          0.000
35.267         0.0002          -0.0006         -1.44190        -0.00020        0.0000          181.4337        -50.16          0.000
36.007         0.0002          -0.0006         -1.44710        -0.00020        0.0000          181.4154        -50.16          0.000
36.757         0.0002          -0.0006         -1.44760        -0.00020        0.0000          181.3971        -50.16          0.000
37.507         0.0002          -0.0006         -1.44250        -0.00020        0.0000          181.3787        -50.16          0.000
38.267         0.0002          -0.0006         -1.43970        -0.00020        0.0000          181.3513        -50.12          0.000
39.009         0.0002          -0.0006         -1.43920        -0.00020        0.0000          181.3329        -50.12          0.000
39.768         0.0002          -0.0006         -1.44040        -0.00020        0.0000          181.3238        -50.16          0.000
40.508         0.0002          -0.0006         -1.44250        -0.00020        0.0000          181.2963        -50.16          0.000
41.258         0.0002          -0.0006         -1.44440        -0.00020        0.0000          181.2779        -50.16          0.000
42.009         0.0002          -0.0006         -1.44380        -0.00020        0.0000          181.2596        -50.16          0.000
42.751         0.0002          -0.0006         -1.44090        -0.00020        0.0000          181.2504        -50.16          0.000
43.506         0.0002          -0.0006         -1.43520        -0.00020        0.0000          181.2321        -50.16          0.000
44.259         0.0002          -0.0006         -1.43720        -0.00020        0.0000          181.2046        -50.16          0.000
45.008         0.0002          -0.0006         -1.43670        -0.00020        0.0000          181.1955        -50.16          0.000
45.769         0.0002          -0.0006         -1.43960        -0.00020        0.0000          181.1771        -50.16          0.000
46.501         0.0002          -0.0006         -1.44230        -0.00020        0.0000          181.1496        -50.16          0.000
47.260         0.0002          -0.0006         -1.44120        -0.00020        0.0000          181.1313        -50.16          0.000
48.001         0.0002          -0.0006         -1.43470        -0.00020        0.0000          181.1221        -50.16          0.000
48.751         0.0002          -0.0006         -1.43150        -0.00020        0.0000          181.1038        -50.16          0.000
49.521         0.0002          -0.0006         -1.43460        -0.00020        0.0000          181.0763        -50.16          0.000
50.251         0.0002          -0.0006         -1.43290        -0.00020        0.0000          181.0580        -50.16          0.000
51.012         0.0002          -0.0006         -1.43850        -0.00020        0.0000          181.0397        -50.16          0.000
51.763         0.0002          -0.0006         -1.43860        -0.00020        0.0000          181.0305        -50.16          0.000
52.513         0.0002          -0.0006         -1.43460        -0.00020        0.0000          181.0030        -50.16          0.000
53.253         0.0002          -0.0006         -1.43110        -0.00020        0.0000          180.9847        -50.16          0.000
