;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.47070        -0.00020        0.0000          182.5427        -50.12          0.000
0.770          0.0002          -0.0006         -1.47090        -0.00020        0.0000          182.5243        -50.16          0.000
1.509          0.0002          -0.0006         -1.46670        -0.00020        0.0000          182.5060        -50.12          0.000
2.260          0.0002          -0.0006         -1.46380        -0.00020        0.0000          182.4877        -50.12          0.000
3.010          0.0002          -0.0006         -1.46520        -0.00020        0.0000          182.4693        -50.16          0.000
3.761          0.0002          -0.0006         -1.46570        -0.00020        0.0000          182.4510        -50.16          0.000
4.500          0.0002          -0.0006         -1.47120        -0.00020        0.0000          182.4327        -50.16          0.000
5.251          0.0002          -0.0006         -1.47410        -0.00020        0.0000          182.4235        -50.16          0.000
6.011          0.0002          -0.0006         -1.47300        -0.00020        0.0000          182.4052        -50.16          0.000
6.750          0.0002          -0.0006         -1.47060        -0.00020        0.0000          182.3869        -50.16          0.000
7.510          0.0002          -0.0006         -1.46670        -0.00020        0.0000          182.3594        -50.16          0.000
8.251          0.0002          -0.0006         -1.46840        -0.00020        0.0000          182.3410        -50.16          0.000
9.011          0.0002          -0.0006         -1.46910        -0.00020        0.0000          182.3319        -50.16          0.000
9.760          0.0002          -0.0006         -1.47400        -0.00020        0.0000          182.3135        -50.16          0.000
10.501         0.0002          -0.0006         -1.47770        -0.00020        0.0000          182.2952        -50.12          0.000
11.251         0.0002          -0.0006         -1.47600        -0.00020        0.0000          182.2677        -50.16          0.000
12.001         0.0002          -0.0006         -1.47080        -0.00020        0.0000          182.2586        -50.16          0.000
12.752         0.0002          -0.0006         -1.46980        -0.00020        0.0000          182.2402        -50.12          0.000
13.503         0.0002          -0.0006         -1.47250        -0.00020        0.0000          182.2219        -50.16          0.000
14.263         0.0002          -0.0006         -1.47350        -0.00020        0.0000          182.2036        -50.16          0.000
15.013         0.0002          -0.0006         -1.48060        -0.00020        0.0000          182.1852        -50.12          0.000
