;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.46820        -0.00020        0.0000          182.9184        -50.16          0.000
0.760          0.0002          -0.0006         -1.46830        -0.00020        0.0000          182.9001        -50.16          0.000
1.501          0.0002          -0.0006         -1.47370        -0.00020        0.0000          182.9001        -50.12          0.000
2.261          0.0002          -0.0006         -1.47560        -0.00020        0.0000          182.8634        -50.16          0.000
3.000          0.0002          -0.0006         -1.47510        -0.00020        0.0000          182.8543        -50.16          0.000
3.761          0.0002          -0.0006         -1.47270        -0.00020        0.0000          182.8359        -50.16          0.000
4.513          0.0002          -0.0006         -1.46950        -0.00020        0.0000          182.8176        -50.16          0.000
5.252          0.0002          -0.0006         -1.47140        -0.00020        0.0000          182.7993        -50.16          0.000
6.012          0.0002          -0.0006         -1.47210        -0.00020        0.0000          182.7809        -50.16          0.000
6.762          0.0002          -0.0006         -1.47640        -0.00020        0.0000          182.7626        -50.12          0.000
7.502          0.0002          -0.0006         -1.47950        -0.00020        0.0000          182.7443        -50.16          0.000
8.262          0.0002          -0.0006         -1.47850        -0.00020        0.0000          182.7260        -50.16          0.000
9.022          0.0002          -0.0006         -1.47330        -0.00020        0.0000          182.7076        -50.16          0.000
9.752          0.0002          -0.0006         -1.47230        -0.00020        0.0000          182.6985        -50.12          0.000
10.512         0.0002          -0.0006         -1.47510        -0.00020        0.0000          182.6710        -50.12          0.000
11.262         0.0002          -0.0006         -1.47520        -0.00020        0.0000          182.6526        -50.16          0.000
12.012         0.0002          -0.0006         -1.48150        -0.00020        0.0000          182.6435        -50.16          0.000
12.752         0.0002          -0.0006         -1.48150        -0.00020        0.0000          182.6251        -50.16          0.000
13.503         0.0002          -0.0006         -1.48150        -0.00020        0.0000          182.6068        -50.16          0.000
14.263         0.0002          -0.0006         -1.48150        -0.00020        0.0000          182.5885        -50.16          0.000
15.003         0.0002          -0.0006         -1.47820        -0.00020        0.0000          182.5702        -50.16          0.000
15.753         0.0002          -0.0006         -1.47860        -0.00020        0.0000          182.5518        -50.16          0.000
16.503         0.0002          -0.0006         -1.48330        -0.00020        0.0000          182.5335        -50.16          0.000
17.264         0.0002          -0.0006         -1.48540        -0.00020        0.0000          182.5152        -50.16          0.000
18.005         0.0002          -0.0006         -1.48470        -0.00020        0.0000          182.4968        -50.16          0.000
