;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0005         -1.52120        -0.00020        0.0000          183.3217        -50.16          0.000
0.751          0.0002          -0.0005         -1.51850        -0.00020        0.0000          183.3033        -50.16          0.000
1.513          0.0002          -0.0005         -1.52000        -0.00020        0.0000          183.2758        -50.16          0.000
2.254          0.0002          -0.0005         -1.52390        -0.00020        0.0000          183.2575        -50.16          0.000
3.006          0.0002          -0.0006         -1.52480        -0.00020        0.0000          183.2392        -50.16          0.000
3.758          0.0002          -0.0006         -1.52420        -0.00020        0.0000          183.2209        -50.16          0.000
4.518          0.0002          -0.0005         -1.52810        -0.00020        0.0000          183.2025        -50.16          0.000
5.251          0.0002          -0.0005         -1.53120        -0.00020        0.0000          183.1842        -50.16          0.000
6.009          0.0002          -0.0005         -1.53230        -0.00020        0.0000          183.1750        -50.12          0.000
6.756          0.0002          -0.0006         -1.53170        -0.00020        0.0000          183.1475        -50.16          0.000
7.505          0.0002          -0.0006         -1.53130        -0.00020        0.0000          183.1292        -50.16          0.000
8.255          0.0002          -0.0006         -1.52820        -0.00020        0.0000          183.1109        -50.16          0.000
9.008          0.0002          -0.0006         -1.52710        -0.00020        0.0000          183.0925        -50.16          0.000
9.751          0.0002          -0.0006         -1.52420        -0.00020        0.0000          183.0742        -50.12          0.000
10.505         0.0002          -0.0006         -1.52700        -0.00020        0.0000          183.0467        -50.16          0.000
11.266         0.0002          -0.0006         -1.52970        -0.00020        0.0000          183.0284        -50.16          0.000
12.003         0.0002          -0.0006         -1.53070        -0.00020        0.0000          183.0101        -50.12          0.000
12.751         0.0002          -0.0006         -1.53320        -0.00020        0.0000          182.9917        -50.16          0.000
13.509         0.0002          -0.0006         -1.53530        -0.00020        0.0000          182.9734        -50.16          0.000
14.257         0.0002          -0.0006         -1.53720        -0.00020        0.0000          182.9551        -50.16          0.000
15.005         0.0002          -0.0006         -1.53770        -0.00020        0.0000          182.9367        -50.12          0.000
15.752         0.0002          -0.0006         -1.53580        -0.00020        0.0000          182.9184        -50.16          0.000
16.500         0.0002          -0.0006         -1.53530        -0.00020        0.0000          182.9001        -50.16          0.000
17.258         0.0002          -0.0006         -1.53180        -0.00020        0.0000          182.8909        -50.16          0.000
18.006         0.0002          -0.0006         -1.53110        -0.00020        0.0000          182.8726        -50.16          0.000
18.753         0.0002          -0.0006         -1.53460        -0.00020        0.0000          182.8543        -50.16          0.000
19.501         0.0002          -0.0006         -1.53700        -0.00020        0.0000          182.8268        -50.16          0.000
20.259         0.0002          -0.0006         -1.53660        -0.00020        0.0000          182.8176        -50.12          0.000
21.007         0.0002          -0.0006         -1.53950        -0.00020        0.0000          182.7901        -50.16          0.000
21.754         0.0002          -0.0006         -1.54370        -0.00020        0.0000          182.7809        -50.12          0.000
22.502         0.0002          -0.0006         -1.54500        -0.00020        0.0000          182.7535        -50.16          0.000
23.260         0.0002          -0.0006         -1.54370        -0.00020        0.0000          182.7351        -50.12          0.000
24.008         0.0002          -0.0006         -1.54270        -0.00020        0.0000          182.7260        -50.16          0.000
24.753         0.0002          -0.0006         -1.53980        -0.00020        0.0000          182.7076        -50.16          0.000
25.516         0.0002          -0.0006         -1.53760        -0.00020        0.0000          182.6801        -50.16          0.000
26.269         0.0002          -0.0006         -1.54020        -0.00020        0.0000          182.6618        -50.12          0.000
27.000         0.0002          -0.0006         -1.54170        -0.00020        0.0000          182.6435        -50.16          0.000
27.753         0.0002          -0.0006         -1.54390        -0.00020        0.0000          182.6251        -50.16          0.000
28.517         0.0002          -0.0006         -1.54310        -0.00020        0.0000          182.6068        -50.16          0.000
29.259         0.0002          -0.0006         -1.54940        -0.00020        0.0000          182.5885        -50.16          0.000
30.001         0.0002          -0.0006         -1.55020        -0.00020        0.0000          182.5702        -50.16          0.000
30.755         0.0002          -0.0006         -1.54940        -0.00020        0.0000          182.5518        -50.16          0.000
31.506         0.0002          -0.0006         -1.54800        -0.00020        0.0000          182.5243        -50.16          0.000
32.253         0.0002          -0.0006         -1.54400        -0.00020        0.0000          182.5060        -50.16          0.000
33.013         0.0002          -0.0006         -1.54260        -0.00020        0.0000          182.4968        -50.16          0.000
33.753         0.0002          -0.0006         -1.54460        -0.00020        0.0000          182.4785        -50.12          0.000
34.503         0.0002          -0.0006         -1.54700        -0.00020        0.0000          182.4602        -50.16          0.000
35.256         0.0002          -0.0006         -1.54680        -0.00020        0.0000          182.4327        -50.16          0.000
36.009         0.0002          -0.0006         -1.54860        -0.00020        0.0000          182.4235        -50.16          0.000
36.751         0.0002          -0.0006         -1.55360        -0.00020        0.0000          182.4052        -50.16          0.000
37.510         0.0002          -0.0006         -1.55390        -0.00020        0.0000          182.3869        -50.16          0.000
38.250         0.0002          -0.0006         -1.55290        -0.00020        0.0000          182.3594        -50.16          0.000
39.005         0.0002          -0.0006         -1.55050        -0.00020        0.0000          182.3410        -50.16          0.000
39.753         0.0002          -0.0006         -1.54720        -0.00020        0.0000          182.3227        -50.16          0.000
40.511         0.0002          -0.0006         -1.54570        -0.00020        0.0000          182.2952        -50.16          0.000
41.259         0.0002          -0.0006         -1.55000        -0.00020        0.0000          182.2769        -50.16          0.000
42.010         0.0002          -0.0006         -1.55180        -0.00020        0.0000          182.2677        -50.16          0.000
42.769         0.0002          -0.0005         -1.55080        -0.00020        0.0000          182.2494        -50.16          0.000
43.507         0.0002          -0.0006         -1.55500        -0.00020        0.0000          182.2311        -50.16          0.000
44.269         0.0002          -0.0006         -1.55800        -0.00020        0.0000          182.2036        -50.16          0.000
45.002         0.0002          -0.0006         -1.55730        -0.00020        0.0000          182.1944        -50.12          0.000
45.755         0.0002          -0.0006         -1.55470        -0.00020        0.0000          182.1761        -50.16          0.000
46.508         0.0002          -0.0006         -1.55230        -0.00020        0.0000          182.1486        -50.12          0.000
47.251         0.0002          -0.0006         -1.54890        -0.00020        0.0000          182.1394        -50.16          0.000
48.004         0.0002          -0.0006         -1.55170        -0.00020        0.0000          182.1211        -50.16          0.000
48.757         0.0002          -0.0006         -1.55450        -0.00020        0.0000          182.1028        -50.16          0.000
