;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.34150        -0.00020        0.0000          180.7006        -50.16          0.000
0.761          0.0002          -0.0006         -1.34310        -0.00020        0.0000          180.6822        -50.16          0.000
1.500          0.0002          -0.0006         -1.34380        -0.00020        0.0000          180.6731        -50.16          0.000
2.251          0.0002          -0.0006         -1.34700        -0.00020        0.0000          180.6639        -50.12          0.000
3.000          0.0002          -0.0006         -1.34940        -0.00020        0.0000          180.6364        -50.16          0.000
3.751          0.0002          -0.0006         -1.35190        -0.00020        0.0000          180.6181        -50.12          0.000
4.503          0.0002          -0.0006         -1.35170        -0.00020        0.0000          180.6089        -50.16          0.000
5.263          0.0002          -0.0006         -1.34940        -0.00020        0.0000          180.5814        -50.16          0.000
6.002          0.0002          -0.0006         -1.34840        -0.00020        0.0000          180.5631        -50.12          0.000
6.763          0.0002          -0.0006         -1.34600        -0.00020        0.0000          180.5448        -50.16          0.000
7.503          0.0002          -0.0006         -1.34860        -0.00020        0.0000          180.5264        -50.12          0.000
8.252          0.0002          -0.0006         -1.34970        -0.00020        0.0000          180.5081        -50.16          0.000
9.012          0.0002          -0.0006         -1.35090        -0.00020        0.0000          180.4898        -50.12          0.000
9.765          0.0002          -0.0006         -1.35690        -0.00020        0.0000          180.4806        -50.16          0.000
10.503         0.0002          -0.0006         -1.35740        -0.00020        0.0000          180.4623        -50.16          0.000
11.254         0.0002          -0.0006         -1.35670        -0.00020        0.0000          180.4439        -50.16          0.000
12.014         0.0002          -0.0006         -1.35540        -0.00020        0.0000          180.4256        -50.16          0.000
12.764         0.0002          -0.0006         -1.35190        -0.00020        0.0000          180.4073        -50.16          0.000
13.503         0.0002          -0.0006         -1.35220        -0.00020        0.0000          180.3798        -50.12          0.000
14.264         0.0002          -0.0006         -1.35550        -0.00020        0.0000          180.3706        -50.16          0.000
15.004         0.0002          -0.0006         -1.35540        -0.00020        0.0000          180.3523        -50.12          0.000
15.755         0.0002          -0.0006         -1.36110        -0.00020        0.0000          180.3340        -50.16          0.000
16.514         0.0002          -0.0006         -1.36340        -0.00020        0.0000          180.3156        -50.16          0.000
17.255         0.0002          -0.0006         -1.36320        -0.00020        0.0000          180.2973        -50.16          0.000
18.015         0.0002          -0.0006         -1.36240        -0.00020        0.0000          180.2881        -50.16          0.000
18.765         0.0002          -0.0006         -1.35850        -0.00020        0.0000          180.2607        -50.16          0.000
19.505         0.0002          -0.0006         -1.35750        -0.00020        0.0000          180.2423        -50.16          0.000
20.256         0.0002          -0.0006         -1.36100        -0.00020        0.0000          180.2332        -50.12          0.000
21.016         0.0002          -0.0006         -1.36110        -0.00020        0.0000          180.2057        -50.16          0.000
21.756         0.0002          -0.0006         -1.36620        -0.00020        0.0000          180.1965        -50.16          0.000
22.516         0.0002          -0.0006         -1.36810        -0.00020        0.0000          180.1690        -50.12          0.000
23.256         0.0002          -0.0006         -1.36820        -0.00020        0.0000          180.1598        -50.12          0.000
24.007         0.0002          -0.0006         -1.36690        -0.00020        0.0000          180.1415        -50.16          0.000
24.758         0.0002          -0.0006         -1.36300        -0.00020        0.0000          180.1232        -50.16          0.000
25.508         0.0002          -0.0006         -1.36210        -0.00020        0.0000          180.1049        -50.12          0.000
26.268         0.0002          -0.0006         -1.36600        -0.00020        0.0000          180.0957        -50.16          0.000
27.018         0.0002          -0.0006         -1.36500        -0.00020        0.0000          180.0774        -50.16          0.000
27.759         0.0002          -0.0006         -1.36950        -0.00020        0.0000          180.0499        -50.12          0.000
28.509         0.0002          -0.0006         -1.36970        -0.00020        0.0000          180.0407        -50.16          0.000
29.269         0.0002          -0.0006         -1.36580        -0.00020        0.0000          180.0224        -50.16          0.000
30.009         0.0002          -0.0006         -1.36200        -0.00020        0.0000          180.0040        -50.12          0.000
30.769         0.0002          -0.0006         -1.35310        -0.00020        0.0000          179.9857        -50.12          0.000
31.519         0.0002          -0.0006         -1.35250        -0.00020        0.0000          179.9674        -50.16          0.000
32.259         0.0002          -0.0006         -1.35260        -0.00020        0.0000          179.9491        -50.16          0.000
33.000         0.0002          -0.0006         -1.35080        -0.00020        0.0000          179.9307        -50.16          0.000
33.751         0.0002          -0.0006         -1.35420        -0.00020        0.0000          179.9124        -50.16          0.000
34.511         0.0002          -0.0006         -1.35360        -0.00020        0.0000          179.8941        -50.16          0.000
35.252         0.0002          -0.0006         -1.34850        -0.00020        0.0000          179.8757        -50.16          0.000
36.012         0.0002          -0.0006         -1.34520        -0.00020        0.0000          179.8666        -50.16          0.000
36.762         0.0002          -0.0006         -1.33960        -0.00020        0.0000          179.8482        -50.16          0.000
37.502         0.0002          -0.0006         -1.34080        -0.00020        0.0000          179.8299        -50.16          0.000
38.263         0.0002          -0.0006         -1.33820        -0.00020        0.0000          179.8116        -50.16          0.000
39.014         0.0002          -0.0006         -1.34110        -0.00020        0.0000          179.7933        -50.16          0.000
39.755         0.0002          -0.0006         -1.34190        -0.00020        0.0000          179.7749        -50.16          0.000
40.504         0.0002          -0.0006         -1.34050        -0.00020        0.0000          179.7566        -50.16          0.000
41.266         0.0002          -0.0006         -1.33520        -0.00020        0.0000          179.7383        -50.12          0.000
42.006         0.0002          -0.0006         -1.33360        -0.00020        0.0000          179.7199        -50.16          0.000
42.766         0.0002          -0.0006         -1.33540        -0.00020        0.0000          179.7016        -50.16          0.000
43.506         0.0002          -0.0006         -1.33680        -0.00020        0.0000          179.6833        -50.16          0.000
44.256         0.0002          -0.0006         -1.33960        -0.00020        0.0000          179.6649        -50.12          0.000
45.016         0.0002          -0.0006         -1.34190        -0.00020        0.0000          179.6558        -50.16          0.000
45.767         0.0002          -0.0006         -1.34210        -0.00020        0.0000          184.3206        -50.16          0.000
46.517         0.0002          -0.0006         -1.34000        -0.00020        0.0000          184.3115        -50.16          0.000
47.267         0.0002          -0.0006         -1.33530        -0.00020        0.0000          184.2931        -50.16          0.000
48.008         0.0002          -0.0006         -1.33550        -0.00020        0.0000          184.2748        -50.16          0.000
48.769         0.0002          -0.0006         -1.33870        -0.00020        0.0000          184.2473        -50.16          0.000
49.518         0.0002          -0.0006         -1.33830        -0.00020        0.0000          184.2381        -50.16          0.000
50.268         0.0002          -0.0006         -1.16580        -0.00020        0.0000          184.2106        -50.16          0.000
51.018         0.0002          -0.0006         -0.50390        -0.00020        0.0000          184.1923        -50.16          0.000
51.769         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.1740        -50.12          0.000
52.517         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.1740        -50.12          0.000
53.268         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.1190        -50.12          0.000
54.018         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.1007        -50.12          0.000
54.758         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.0823        -50.12          0.000
55.518         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.0548        -50.16          0.000
56.259         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.0457        -50.16          0.000
57.009         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.0273        -50.12          0.000
57.769         0.0002          -0.0006         0.00050         -0.00020        0.0000          184.0090        -50.12          0.000
58.510         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.9907        -50.16          0.000
59.250         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.9724        -50.16          0.000
60.010         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.9449        -50.16          0.000
60.750         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.9265        -50.16          0.000
61.500         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.9082        -50.16          0.000
62.251         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8899        -50.16          0.000
63.011         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8715        -50.16          0.000
63.750         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8441        -50.16          0.000
64.502         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8349        -50.16          0.000
65.253         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.8166        -50.16          0.000
66.003         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7891        -50.16          0.000
66.762         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7799        -50.16          0.000
67.502         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7616        -50.16          0.000
68.253         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.7341        -50.16          0.000
