;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.56580        -0.00020        0.0000          183.0834        -50.12          0.000
0.760          0.0002          -0.0006         -1.56720        -0.00020        0.0000          183.0651        -50.16          0.000
1.520          0.0002          -0.0006         -1.56630        -0.00020        0.0000          183.0467        -50.16          0.000
2.269          0.0002          -0.0006         -1.56170        -0.00020        0.0000          183.0192        -50.16          0.000
3.020          0.0002          -0.0006         -1.55830        -0.00020        0.0000          183.0101        -50.16          0.000
3.760          0.0002          -0.0006         -1.56050        -0.00020        0.0000          182.9917        -50.16          0.000
4.501          0.0002          -0.0006         -1.56300        -0.00020        0.0000          182.9734        -50.16          0.000
5.251          0.0002          -0.0006         -1.56480        -0.00020        0.0000          182.9551        -50.16          0.000
6.012          0.0002          -0.0006         -1.56400        -0.00020        0.0000          182.9276        -50.12          0.000
6.751          0.0002          -0.0006         -1.56900        -0.00020        0.0000          182.9093        -50.16          0.000
7.511          0.0002          -0.0006         -1.56950        -0.00020        0.0000          182.9001        -50.16          0.000
8.251          0.0002          -0.0006         -1.56660        -0.00020        0.0000          182.8818        -50.16          0.000
9.001          0.0002          -0.0006         -1.56370        -0.00020        0.0000          182.8634        -50.16          0.000
9.761          0.0002          -0.0006         -1.55780        -0.00020        0.0000          182.8451        -50.16          0.000
10.501         0.0002          -0.0006         -1.56040        -0.00020        0.0000          182.8176        -50.16          0.000
11.261         0.0002          -0.0006         -1.56470        -0.00020        0.0000          182.7901        -50.16          0.000
12.011         0.0002          -0.0006         -1.56530        -0.00020        0.0000          182.7809        -50.16          0.000
12.753         0.0002          -0.0006         -1.56740        -0.00020        0.0000          182.7626        -50.16          0.000
13.503         0.0002          -0.0006         -1.56840        -0.00020        0.0000          182.7443        -50.16          0.000
14.253         0.0002          -0.0006         -1.56460        -0.00020        0.0000          182.7260        -50.16          0.000
15.004         0.0002          -0.0006         -1.56800        -0.00020        0.0000          182.7168        -50.16          0.000
15.753         0.0002          -0.0006         -1.56210        -0.00020        0.0000          182.6893        -50.16          0.000
16.513         0.0002          -0.0006         -1.55820        -0.00020        0.0000          182.6710        -50.16          0.000
17.253         0.0002          -0.0006         -1.56310        -0.00020        0.0000          182.6526        -50.16          0.000
18.004         0.0002          -0.0006         -1.56500        -0.00020        0.0000          182.6343        -50.16          0.000
18.763         0.0002          -0.0006         -1.56470        -0.00020        0.0000          182.6160        -50.16          0.000
19.504         0.0002          -0.0006         -1.56700        -0.00020        0.0000          182.5977        -50.16          0.000
20.265         0.0002          -0.0006         -1.57030        -0.00020        0.0000          182.5793        -50.16          0.000
21.006         0.0002          -0.0006         -1.57060        -0.00020        0.0000          182.5610        -50.16          0.000
21.765         0.0002          -0.0006         -1.56810        -0.00020        0.0000          182.5427        -50.16          0.000
22.505         0.0002          -0.0006         -1.56510        -0.00020        0.0000          182.5152        -50.12          0.000
23.265         0.0002          -0.0006         -1.56020        -0.00020        0.0000          182.4968        -50.16          0.000
24.006         0.0002          -0.0006         -1.56350        -0.00020        0.0000          182.4785        -50.12          0.000
24.766         0.0002          -0.0006         -1.56760        -0.00020        0.0000          182.4602        -50.12          0.000
25.506         0.0002          -0.0006         -1.56780        -0.00020        0.0000          182.4419        -50.16          0.000
26.266         0.0002          -0.0006         -1.57000        -0.00020        0.0000          182.4235        -50.16          0.000
27.016         0.0002          -0.0006         -1.57180        -0.00020        0.0000          182.4052        -50.12          0.000
27.756         0.0002          -0.0006         -1.57190        -0.00020        0.0000          182.3960        -50.16          0.000
28.506         0.0002          -0.0006         -1.57030        -0.00020        0.0000          182.3777        -50.16          0.000
29.256         0.0002          -0.0006         -1.56430        -0.00020        0.0000          182.3502        -50.16          0.000
30.015         0.0002          -0.0006         -1.56110        -0.00020        0.0000          182.3410        -50.16          0.000
