;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.52290        -0.00020        0.0000          183.6974        -50.12          0.000
0.756          0.0002          -0.0006         -1.52010        -0.00020        0.0000          183.6791        -50.12          0.000
1.503          0.0002          -0.0006         -1.51720        -0.00020        0.0000          183.6516        -50.12          0.000
2.253          0.0002          -0.0006         -1.51970        -0.00020        0.0000          183.6241        -50.12          0.000
3.008          0.0002          -0.0006         -1.51970        -0.00020        0.0000          183.6149        -50.16          0.000
3.752          0.0002          -0.0006         -1.52370        -0.00020        0.0000          183.5966        -50.12          0.000
4.505          0.0002          -0.0006         -1.52590        -0.00020        0.0000          183.5783        -50.12          0.000
5.258          0.0002          -0.0006         -1.52340        -0.00020        0.0000          183.5508        -50.16          0.000
6.010          0.0002          -0.0006         -1.51640        -0.00020        0.0000          183.5416        -50.16          0.000
6.753          0.0002          -0.0006         -1.51880        -0.00020        0.0000          183.5141        -50.16          0.000
7.516          0.0002          -0.0006         -1.52060        -0.00020        0.0000          183.4958        -50.12          0.000
8.259          0.0002          -0.0006         -1.52320        -0.00020        0.0000          183.4775        -50.16          0.000
9.009          0.0002          -0.0006         -1.52690        -0.00020        0.0000          183.4591        -50.12          0.000
9.765          0.0002          -0.0006         -1.52550        -0.00020        0.0000          183.4408        -50.12          0.000
10.503         0.0002          -0.0006         -1.51880        -0.00020        0.0000          183.4225        -50.16          0.000
11.251         0.0002          -0.0006         -1.51810        -0.00020        0.0000          183.4041        -50.12          0.000
12.009         0.0002          -0.0006         -1.52250        -0.00020        0.0000          183.3858        -50.16          0.000
12.757         0.0002          -0.0006         -1.52180        -0.00020        0.0000          183.3675        -50.12          0.000
13.505         0.0002          -0.0006         -1.52680        -0.00020        0.0000          183.3492        -50.16          0.000
14.256         0.0002          -0.0006         -1.52740        -0.00020        0.0000          183.3217        -50.16          0.000
15.009         0.0002          -0.0006         -1.52290        -0.00020        0.0000          183.3125        -50.16          0.000
15.752         0.0002          -0.0006         -1.51900        -0.00020        0.0000          183.2850        -50.16          0.000
16.505         0.0002          -0.0006         -1.52220        -0.00020        0.0000          183.2667        -50.16          0.000
