;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.23250        -0.00020        0.0000          181.4062        -50.16          0.000
0.761          0.0002          -0.0006         -1.23290        -0.00020        0.0000          181.3787        -50.16          0.000
1.502          0.0002          -0.0006         -1.23720        -0.00020        0.0000          181.3604        -50.16          0.000
2.261          0.0002          -0.0006         -1.24040        -0.00020        0.0000          181.3421        -50.12          0.000
3.011          0.0002          -0.0006         -1.24210        -0.00020        0.0000          181.3238        -50.16          0.000
3.752          0.0002          -0.0006         -1.24150        -0.00020        0.0000          181.3054        -50.12          0.000
4.502          0.0002          -0.0006         -1.23960        -0.00020        0.0000          181.2871        -50.16          0.000
5.254          0.0002          -0.0006         -1.23750        -0.00020        0.0000          181.2688        -50.12          0.000
6.013          0.0002          -0.0006         -1.23750        -0.00020        0.0000          181.2413        -50.16          0.000
6.763          0.0002          -0.0006         -1.23950        -0.00020        0.0000          181.2321        -50.16          0.000
7.503          0.0002          -0.0006         -1.24010        -0.00020        0.0000          181.2138        -50.16          0.000
8.274          0.0002          -0.0006         -1.24470        -0.00020        0.0000          181.1863        -50.16          0.000
9.014          0.0002          -0.0006         -1.24870        -0.00020        0.0000          181.1680        -50.16          0.000
9.764          0.0002          -0.0006         -1.24830        -0.00020        0.0000          181.1496        -50.16          0.000
10.514         0.0002          -0.0006         -1.24650        -0.00020        0.0000          181.1313        -50.12          0.000
11.264         0.0002          -0.0006         -1.24460        -0.00020        0.0000          181.1130        -50.16          0.000
12.005         0.0002          -0.0006         -1.24230        -0.00020        0.0000          181.1038        -50.12          0.000
12.765         0.0002          -0.0006         -1.24470        -0.00020        0.0000          181.0763        -50.16          0.000
13.515         0.0002          -0.0006         -1.24520        -0.00020        0.0000          181.0488        -50.16          0.000
14.265         0.0002          -0.0006         -1.24950        -0.00020        0.0000          181.0397        -50.16          0.000
15.005         0.0002          -0.0006         -1.25410        -0.00020        0.0000          181.0305        -50.16          0.000
15.757         0.0002          -0.0006         -1.25400        -0.00020        0.0000          181.0030        -50.12          0.000
16.506         0.0002          -0.0006         -1.25200        -0.00020        0.0000          180.9847        -50.16          0.000
17.256         0.0002          -0.0006         -1.25000        -0.00020        0.0000          180.9663        -50.12          0.000
18.006         0.0002          -0.0006         -1.24840        -0.00020        0.0000          180.9480        -50.16          0.000
18.766         0.0002          -0.0006         -1.24990        -0.00020        0.0000          180.9297        -50.12          0.000
19.516         0.0002          -0.0006         -1.25080        -0.00020        0.0000          180.9113        -50.16          0.000
20.256         0.0002          -0.0006         -1.25550        -0.00020        0.0000          180.8839        -50.12          0.000
21.007         0.0002          -0.0006         -1.25900        -0.00020        0.0000          180.8747        -50.16          0.000
21.757         0.0002          -0.0006         -1.25900        -0.00020        0.0000          180.8564        -50.16          0.000
22.507         0.0002          -0.0006         -1.25610        -0.00020        0.0000          180.8380        -50.16          0.000
23.258         0.0002          -0.0006         -1.25420        -0.00020        0.0000          180.8105        -50.16          0.000
24.018         0.0002          -0.0006         -1.25450        -0.00020        0.0000          180.8014        -50.12          0.000
24.759         0.0002          -0.0006         -1.25590        -0.00020        0.0000          180.7739        -50.16          0.000
25.510         0.0002          -0.0006         -1.25920        -0.00020        0.0000          180.7555        -50.16          0.000
26.269         0.0002          -0.0006         -1.26240        -0.00020        0.0000          180.7464        -50.12          0.000
27.000         0.0002          -0.0006         -1.26380        -0.00020        0.0000          180.7189        -50.16          0.000
27.760         0.0002          -0.0006         -1.26220        -0.00020        0.0000          180.7006        -50.12          0.000
28.511         0.0002          -0.0006         -1.25720        -0.00020        0.0000          180.6914        -50.16          0.000
29.250         0.0002          -0.0006         -1.25450        -0.00020        0.0000          180.6731        -50.16          0.000
30.001         0.0002          -0.0006         -1.25540        -0.00020        0.0000          180.6456        -50.12          0.000
30.753         0.0002          -0.0006         -1.25330        -0.00020        0.0000          180.6272        -50.16          0.000
31.502         0.0002          -0.0006         -1.25780        -0.00020        0.0000          180.6089        -50.16          0.000
32.252         0.0002          -0.0006         -1.25730        -0.00020        0.0000          180.5906        -50.16          0.000
33.002         0.0002          -0.0006         -1.25270        -0.00020        0.0000          180.5723        -50.16          0.000
33.751         0.0002          -0.0006         -1.24870        -0.00020        0.0000          180.5539        -50.16          0.000
34.502         0.0002          -0.0006         -1.24260        -0.00020        0.0000          180.5448        -50.16          0.000
35.262         0.0002          -0.0006         -1.24210        -0.00020        0.0000          180.5264        -50.16          0.000
36.004         0.0002          -0.0006         -1.23940        -0.00020        0.0000          180.5081        -50.16          0.000
36.763         0.0002          -0.0006         -1.24150        -0.00020        0.0000          180.4898        -50.12          0.000
37.504         0.0002          -0.0006         -1.24130        -0.00020        0.0000          180.4714        -50.12          0.000
38.253         0.0002          -0.0006         -1.23840        -0.00020        0.0000          180.4531        -50.16          0.000
39.004         0.0002          -0.0006         -1.23090        -0.00020        0.0000          180.4348        -50.12          0.000
39.764         0.0002          -0.0006         -1.22660        -0.00020        0.0000          180.4165        -50.16          0.000
