;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.39180        -0.00020        0.0000          179.7016        -50.16          0.000
0.761          0.0002          -0.0006         -1.39190        -0.00020        0.0000          179.6833        -50.16          0.000
1.500          0.0002          -0.0006         -1.39190        -0.00020        0.0000          179.6649        -50.16          0.000
2.260          0.0002          -0.0006         -1.39190        -0.00020        0.0000          183.4133        -50.16          0.000
3.011          0.0002          -0.0006         -1.39180        -0.00020        0.0000          183.3950        -50.16          0.000
3.761          0.0002          -0.0006         -1.39130        -0.00020        0.0000          183.3767        -50.16          0.000
4.501          0.0002          -0.0006         -1.39130        -0.00020        0.0000          183.3583        -50.16          0.000
5.261          0.0002          -0.0006         -1.39190        -0.00020        0.0000          183.3400        -50.16          0.000
6.012          0.0002          -0.0006         -1.39220        -0.00020        0.0000          183.3217        -50.12          0.000
6.762          0.0002          -0.0006         -1.39260        -0.00020        0.0000          183.2942        -50.16          0.000
7.512          0.0002          -0.0006         -1.39260        -0.00020        0.0000          183.2850        -50.16          0.000
8.252          0.0002          -0.0006         -1.39270        -0.00020        0.0000          183.2575        -50.16          0.000
9.002          0.0002          -0.0006         -1.39270        -0.00020        0.0000          183.2483        -50.16          0.000
9.753          0.0002          -0.0006         -1.39260        -0.00020        0.0000          183.2300        -50.16          0.000
10.502         0.0002          -0.0006         -1.39250        -0.00020        0.0000          183.2117        -50.16          0.000
11.253         0.0002          -0.0006         -1.39210        -0.00020        0.0000          183.1842        -50.16          0.000
12.012         0.0002          -0.0006         -1.39200        -0.00020        0.0000          183.1750        -50.16          0.000
12.753         0.0002          -0.0006         -1.39190        -0.00020        0.0000          183.1567        -50.16          0.000
13.502         0.0002          -0.0006         -1.39190        -0.00020        0.0000          183.1292        -50.12          0.000
14.263         0.0002          -0.0006         -1.39190        -0.00020        0.0000          183.1200        -50.16          0.000
15.003         0.0002          -0.0006         -1.39200        -0.00020        0.0000          183.1017        -50.16          0.000
15.754         0.0002          -0.0006         -1.39210        -0.00020        0.0000          183.0834        -50.16          0.000
16.513         0.0002          -0.0006         -1.39210        -0.00020        0.0000          183.0651        -50.16          0.000
17.264         0.0002          -0.0006         -1.39230        -0.00020        0.0000          183.0376        -50.16          0.000
18.014         0.0002          -0.0006         -1.39230        -0.00020        0.0000          183.0284        -50.16          0.000
18.764         0.0002          -0.0006         -1.39270        -0.00020        0.0000          183.0009        -50.16          0.000
19.504         0.0002          -0.0006         -1.39290        -0.00020        0.0000          182.9917        -50.16          0.000
20.264         0.0002          -0.0006         -1.39320        -0.00020        0.0000          182.9642        -50.16          0.000
21.014         0.0002          -0.0006         -1.39330        -0.00020        0.0000          182.9459        -50.16          0.000
21.754         0.0002          -0.0006         -1.39330        -0.00020        0.0000          182.9276        -50.16          0.000
22.515         0.0002          -0.0006         -1.39320        -0.00020        0.0000          182.9093        -50.16          0.000
23.265         0.0002          -0.0006         -1.39120        -0.00020        0.0000          182.8909        -50.16          0.000
24.015         0.0002          -0.0006         -1.38950        -0.00020        0.0000          182.8726        -50.16          0.000
24.757         0.0002          -0.0006         -1.38530        -0.00020        0.0000          182.8543        -50.16          0.000
25.516         0.0002          -0.0006         -1.38280        -0.00020        0.0000          182.8359        -50.16          0.000
26.267         0.0002          -0.0006         -1.37710        -0.00020        0.0000          182.8176        -50.16          0.000
27.007         0.0002          -0.0006         -1.37370        -0.00020        0.0000          182.7993        -50.16          0.000
27.767         0.0002          -0.0006         -1.36630        -0.00020        0.0000          182.7809        -50.16          0.000
28.507         0.0002          -0.0006         -1.36250        -0.00020        0.0000          182.7626        -50.16          0.000
29.267         0.0002          -0.0006         -1.35470        -0.00020        0.0000          182.7443        -50.16          0.000
30.018         0.0002          -0.0006         -1.35070        -0.00020        0.0000          182.7260        -50.16          0.000
30.767         0.0002          -0.0006         -1.34350        -0.00020        0.0000          182.7076        -50.12          0.000
31.518         0.0002          -0.0006         -1.34010        -0.00020        0.0000          182.6893        -50.12          0.000
