;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.30040        -0.00020        0.0000          182.4510        -50.12          0.000
0.751          0.0002          -0.0006         -1.29810        -0.00020        0.0000          182.4327        -50.16          0.000
1.507          0.0002          -0.0006         -1.30030        -0.00020        0.0000          182.4235        -50.12          0.000
2.262          0.0002          -0.0006         -1.30100        -0.00020        0.0000          182.4052        -50.16          0.000
3.006          0.0002          -0.0006         -1.30520        -0.00020        0.0000          182.3869        -50.16          0.000
3.764          0.0002          -0.0006         -1.30730        -0.00020        0.0000          182.3777        -50.16          0.000
4.502          0.0002          -0.0006         -1.30690        -0.00020        0.0000          182.3502        -50.16          0.000
5.254          0.0002          -0.0006         -1.30520        -0.00020        0.0000          182.3319        -50.16          0.000
6.005          0.0002          -0.0006         -1.30100        -0.00020        0.0000          182.3135        -50.12          0.000
6.756          0.0002          -0.0006         -1.30310        -0.00020        0.0000          182.2952        -50.12          0.000
7.510          0.0002          -0.0006         -1.30370        -0.00020        0.0000          182.2769        -50.12          0.000
8.263          0.0002          -0.0006         -1.30680        -0.00020        0.0000          182.2586        -50.16          0.000
9.014          0.0002          -0.0006         -1.31080        -0.00020        0.0000          182.2402        -50.16          0.000
9.756          0.0002          -0.0006         -1.31000        -0.00020        0.0000          182.2219        -50.16          0.000
10.507         0.0002          -0.0006         -1.30680        -0.00020        0.0000          182.2036        -50.12          0.000
11.263         0.0002          -0.0006         -1.30370        -0.00020        0.0000          182.1852        -50.16          0.000
12.006         0.0002          -0.0006         -1.30700        -0.00020        0.0000          182.1669        -50.16          0.000
12.756         0.0002          -0.0006         -1.30680        -0.00020        0.0000          182.1577        -50.16          0.000
13.511         0.0002          -0.0006         -1.31220        -0.00020        0.0000          182.1394        -50.16          0.000
14.263         0.0002          -0.0006         -1.31370        -0.00020        0.0000          182.1211        -50.16          0.000
15.014         0.0002          -0.0006         -1.31230        -0.00020        0.0000          182.1028        -50.16          0.000
15.751         0.0002          -0.0006         -1.31050        -0.00020        0.0000          182.0936        -50.16          0.000
16.505         0.0002          -0.0006         -1.30790        -0.00020        0.0000          182.0661        -50.16          0.000
17.257         0.0002          -0.0006         -1.31020        -0.00020        0.0000          182.0478        -50.16          0.000
18.014         0.0002          -0.0006         -1.31080        -0.00020        0.0000          182.0386        -50.16          0.000
18.755         0.0002          -0.0006         -1.31500        -0.00020        0.0000          182.0203        -50.12          0.000
19.508         0.0002          -0.0006         -1.31660        -0.00020        0.0000          181.9928        -50.16          0.000
20.250         0.0002          -0.0006         -1.31540        -0.00020        0.0000          181.9745        -50.16          0.000
21.005         0.0002          -0.0006         -1.31060        -0.00020        0.0000          181.9561        -50.12          0.000
21.759         0.0002          -0.0006         -1.31040        -0.00020        0.0000          181.9378        -50.16          0.000
22.512         0.0002          -0.0006         -1.31360        -0.00020        0.0000          181.9195        -50.16          0.000
23.253         0.0002          -0.0006         -1.31320        -0.00020        0.0000          181.9103        -50.16          0.000
24.009         0.0002          -0.0006         -1.31890        -0.00020        0.0000          181.8828        -50.12          0.000
24.761         0.0002          -0.0006         -1.31750        -0.00020        0.0000          181.8736        -50.16          0.000
25.513         0.0002          -0.0006         -1.30920        -0.00020        0.0000          181.8553        -50.16          0.000
26.251         0.0002          -0.0006         -1.30360        -0.00020        0.0000          181.8278        -50.16          0.000
27.006         0.0002          -0.0006         -1.29950        -0.00020        0.0000          181.8095        -50.16          0.000
27.760         0.0002          -0.0006         -1.29740        -0.00020        0.0000          181.8003        -50.16          0.000
28.513         0.0002          -0.0006         -1.29270        -0.00020        0.0000          181.7820        -50.16          0.000
29.265         0.0002          -0.0006         -1.28740        -0.00020        0.0000          181.7637        -50.16          0.000
30.007         0.0002          -0.0006         -1.26470        -0.00020        0.0000          181.7453        -50.16          0.000
30.762         0.0002          -0.0006         -1.24930        -0.00020        0.0000          181.7362        -50.12          0.000
31.513         0.0002          -0.0006         -1.22790        -0.00020        0.0000          181.7087        -50.16          0.000
32.254         0.0002          -0.0006         -1.22240        -0.00020        0.0000          181.6903        -50.16          0.000
33.004         0.0002          -0.0006         -1.20810        -0.00020        0.0000          181.6720        -50.16          0.000
33.759         0.0002          -0.0006         -1.20310        -0.00020        0.0000          181.6629        -50.12          0.000
