;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.50260        -0.00020        0.0000          180.6547        -50.16          0.000
0.761          0.0002          -0.0006         -1.49550        -0.00020        0.0000          180.6364        -50.16          0.000
1.511          0.0002          -0.0006         -1.49530        -0.00020        0.0000          180.6181        -50.12          0.000
2.262          0.0002          -0.0006         -1.49920        -0.00020        0.0000          180.5997        -50.16          0.000
3.003          0.0002          -0.0006         -1.49800        -0.00020        0.0000          180.5814        -50.16          0.000
3.763          0.0002          -0.0006         -1.50570        -0.00020        0.0000          180.5631        -50.16          0.000
4.503          0.0002          -0.0006         -1.50600        -0.00020        0.0000          180.5448        -50.16          0.000
5.264          0.0002          -0.0006         -1.50140        -0.00020        0.0000          180.5173        -50.16          0.000
6.014          0.0002          -0.0006         -1.49860        -0.00020        0.0000          180.4989        -50.16          0.000
6.755          0.0002          -0.0006         -1.50070        -0.00020        0.0000          180.4806        -50.16          0.000
7.515          0.0002          -0.0006         -1.50130        -0.00020        0.0000          180.4714        -50.12          0.000
8.256          0.0002          -0.0006         -1.50560        -0.00020        0.0000          180.4531        -50.16          0.000
9.005          0.0002          -0.0006         -1.50780        -0.00020        0.0000          180.4348        -50.16          0.000
9.765          0.0002          -0.0006         -1.50600        -0.00020        0.0000          180.4165        -50.16          0.000
10.505         0.0002          -0.0006         -1.50360        -0.00020        0.0000          180.3981        -50.16          0.000
11.256         0.0002          -0.0006         -1.50020        -0.00020        0.0000          180.3706        -50.16          0.000
12.017         0.0002          -0.0006         -1.50250        -0.00020        0.0000          180.3523        -50.12          0.000
12.757         0.0002          -0.0006         -1.50330        -0.00020        0.0000          180.3340        -50.16          0.000
13.507         0.0002          -0.0006         -1.50770        -0.00020        0.0000          180.3156        -50.16          0.000
14.257         0.0002          -0.0006         -1.50910        -0.00020        0.0000          180.2973        -50.16          0.000
15.007         0.0002          -0.0006         -1.50760        -0.00020        0.0000          180.2790        -50.16          0.000
15.758         0.0002          -0.0006         -1.50170        -0.00020        0.0000          180.2607        -50.16          0.000
16.508         0.0002          -0.0006         -1.50210        -0.00020        0.0000          180.2515        -50.16          0.000
17.259         0.0002          -0.0006         -1.50540        -0.00020        0.0000          180.2332        -50.16          0.000
18.019         0.0002          -0.0006         -1.50560        -0.00020        0.0000          180.2148        -50.16          0.000
18.759         0.0002          -0.0006         -1.51140        -0.00020        0.0000          180.1873        -50.12          0.000
19.520         0.0002          -0.0006         -1.51110        -0.00020        0.0000          180.1690        -50.16          0.000
20.270         0.0002          -0.0006         -1.50690        -0.00020        0.0000          180.1507        -50.12          0.000
21.000         0.0002          -0.0006         -1.50340        -0.00020        0.0000          180.1323        -50.16          0.000
21.760         0.0002          -0.0006         -1.50640        -0.00020        0.0000          180.1140        -50.16          0.000
22.501         0.0002          -0.0006         -1.50720        -0.00020        0.0000          180.0957        -50.16          0.000
23.261         0.0002          -0.0006         -1.51200        -0.00020        0.0000          180.0774        -50.16          0.000
24.011         0.0002          -0.0006         -1.51340        -0.00020        0.0000          180.0590        -50.16          0.000
24.762         0.0002          -0.0006         -1.51110        -0.00020        0.0000          180.0407        -50.16          0.000
25.501         0.0002          -0.0006         -1.50850        -0.00020        0.0000          180.0224        -50.16          0.000
26.251         0.0002          -0.0006         -1.50670        -0.00020        0.0000          180.0040        -50.16          0.000
27.011         0.0002          -0.0006         -1.50880        -0.00020        0.0000          179.9857        -50.16          0.000
27.752         0.0002          -0.0006         -1.51090        -0.00020        0.0000          179.9674        -50.16          0.000
28.511         0.0002          -0.0006         -1.51440        -0.00020        0.0000          179.9491        -50.16          0.000
29.251         0.0002          -0.0006         -1.51490        -0.00020        0.0000          179.9307        -50.16          0.000
30.001         0.0002          -0.0006         -1.51270        -0.00020        0.0000          179.9124        -50.16          0.000
30.752         0.0002          -0.0006         -1.50720        -0.00020        0.0000          179.8941        -50.16          0.000
31.512         0.0002          -0.0006         -1.50950        -0.00020        0.0000          179.8757        -50.12          0.000
32.262         0.0002          -0.0006         -1.51130        -0.00020        0.0000          179.8574        -50.16          0.000
33.012         0.0002          -0.0006         -1.51360        -0.00020        0.0000          179.8391        -50.16          0.000
33.763         0.0002          -0.0006         -1.51850        -0.00020        0.0000          179.8116        -50.16          0.000
34.503         0.0002          -0.0006         -1.51740        -0.00020        0.0000          179.8024        -50.16          0.000
35.263         0.0002          -0.0006         -1.51150        -0.00020        0.0000          179.7841        -50.12          0.000
36.004         0.0002          -0.0006         -1.50920        -0.00020        0.0000          179.7566        -50.16          0.000
36.755         0.0002          -0.0006         -1.51460        -0.00020        0.0000          179.7474        -50.16          0.000
37.514         0.0002          -0.0006         -1.51400        -0.00020        0.0000          179.7291        -50.16          0.000
38.264         0.0002          -0.0006         -1.51890        -0.00020        0.0000          179.7108        -50.16          0.000
39.005         0.0002          -0.0006         -1.52050        -0.00020        0.0000          179.6833        -50.16          0.000
39.755         0.0002          -0.0006         -1.51690        -0.00020        0.0000          179.6649        -50.12          0.000
40.505         0.0002          -0.0006         -1.51300        -0.00020        0.0000          179.6466        -50.16          0.000
41.255         0.0002          -0.0006         -1.51440        -0.00020        0.0000          179.6283        -50.16          0.000
42.005         0.0002          -0.0006         -1.51700        -0.00020        0.0000          183.6058        -50.16          0.000
42.767         0.0002          -0.0006         -1.51900        -0.00020        0.0000          183.5874        -50.16          0.000
43.506         0.0002          -0.0006         -1.52080        -0.00020        0.0000          183.5691        -50.16          0.000
44.257         0.0002          -0.0006         -1.52120        -0.00020        0.0000          183.5508        -50.12          0.000
45.017         0.0002          -0.0006         -1.51880        -0.00020        0.0000          183.5233        -50.12          0.000
45.757         0.0002          -0.0006         -1.51310        -0.00020        0.0000          183.5050        -50.16          0.000
46.507         0.0002          -0.0006         -1.51650        -0.00020        0.0000          183.4958        -50.16          0.000
47.267         0.0002          -0.0006         -1.51870        -0.00020        0.0000          183.4775        -50.16          0.000
48.018         0.0002          -0.0006         -1.52160        -0.00020        0.0000          183.4683        -50.12          0.000
48.758         0.0002          -0.0006         -1.52320        -0.00020        0.0000          183.4591        -50.16          0.000
49.519         0.0002          -0.0006         -1.52150        -0.00020        0.0000          183.4408        -50.16          0.000
50.269         0.0002          -0.0006         -1.51560        -0.00020        0.0000          183.4133        -50.16          0.000
51.009         0.0002          -0.0006         -1.51490        -0.00020        0.0000          183.3950        -50.16          0.000
51.768         0.0002          -0.0006         -1.51980        -0.00020        0.0000          183.3767        -50.12          0.000
52.508         0.0002          -0.0006         -1.51880        -0.00020        0.0000          183.3583        -50.16          0.000
53.259         0.0002          -0.0006         -1.52420        -0.00020        0.0000          183.3400        -50.16          0.000
54.019         0.0002          -0.0006         -1.52450        -0.00020        0.0000          183.3217        -50.16          0.000
54.759         0.0002          -0.0006         -1.51980        -0.00020        0.0000          183.3033        -50.16          0.000
55.519         0.0002          -0.0006         -1.51580        -0.00020        0.0000          183.2850        -50.12          0.000
56.269         0.0002          -0.0006         -1.51960        -0.00020        0.0000          183.2667        -50.16          0.000
57.020         0.0002          -0.0006         -1.52170        -0.00020        0.0000          183.2392        -50.16          0.000
57.760         0.0002          -0.0006         -1.52380        -0.00020        0.0000          183.2209        -50.16          0.000
58.500         0.0002          -0.0006         -1.52520        -0.00020        0.0000          183.2117        -50.16          0.000
59.250         0.0002          -0.0006         -1.52390        -0.00020        0.0000          183.1934        -50.16          0.000
60.000         0.0002          -0.0006         -1.52140        -0.00020        0.0000          183.1659        -50.16          0.000
60.750         0.0002          -0.0006         -1.51790        -0.00020        0.0000          183.1475        -50.12          0.000
61.500         0.0002          -0.0006         -1.52090        -0.00020        0.0000          183.1384        -50.16          0.000
62.251         0.0002          -0.0006         -1.52200        -0.00020        0.0000          183.1200        -50.16          0.000
63.001         0.0002          -0.0006         -1.52550        -0.00020        0.0000          183.0925        -50.12          0.000
63.751         0.0002          -0.0006         -1.52700        -0.00020        0.0000          183.0742        -50.16          0.000
64.502         0.0002          -0.0006         -1.52500        -0.00020        0.0000          183.0559        -50.16          0.000
65.251         0.0002          -0.0006         -1.51890        -0.00020        0.0000          183.0284        -50.16          0.000
