;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.44410        -0.00020        0.0000          182.1944        -50.12          0.000
0.753          0.0002          -0.0006         -1.44630        -0.00020        0.0000          182.1669        -50.16          0.000
1.503          0.0002          -0.0006         -1.44760        -0.00020        0.0000          182.1577        -50.16          0.000
2.254          0.0002          -0.0006         -1.45060        -0.00020        0.0000          182.1303        -50.16          0.000
3.006          0.0002          -0.0006         -1.45580        -0.00020        0.0000          182.1119        -50.16          0.000
3.759          0.0002          -0.0006         -1.45570        -0.00020        0.0000          182.0936        -50.16          0.000
4.502          0.0002          -0.0006         -1.45300        -0.00020        0.0000          182.0753        -50.16          0.000
5.255          0.0002          -0.0006         -1.45040        -0.00020        0.0000          182.0661        -50.12          0.000
6.009          0.0002          -0.0006         -1.45090        -0.00020        0.0000          182.0386        -50.16          0.000
6.752          0.0002          -0.0006         -1.45230        -0.00020        0.0000          182.0203        -50.16          0.000
7.504          0.0002          -0.0006         -1.45490        -0.00020        0.0000          182.0019        -50.16          0.000
8.267          0.0002          -0.0006         -1.45810        -0.00020        0.0000          181.9836        -50.16          0.000
9.000          0.0002          -0.0006         -1.46010        -0.00020        0.0000          181.9653        -50.16          0.000
9.753          0.0002          -0.0006         -1.45850        -0.00020        0.0000          181.9470        -50.12          0.000
10.506         0.0002          -0.0006         -1.45430        -0.00020        0.0000          181.9195        -50.12          0.000
11.250         0.0002          -0.0006         -1.45200        -0.00020        0.0000          181.9103        -50.12          0.000
12.003         0.0002          -0.0006         -1.45650        -0.00020        0.0000          181.8920        -50.12          0.000
12.756         0.0002          -0.0006         -1.45540        -0.00020        0.0000          181.8645        -50.16          0.000
13.509         0.0002          -0.0006         -1.46240        -0.00020        0.0000          181.8553        -50.16          0.000
14.252         0.0002          -0.0006         -1.46340        -0.00020        0.0000          181.8278        -50.16          0.000
15.004         0.0002          -0.0006         -1.46200        -0.00020        0.0000          181.8095        -50.16          0.000
15.758         0.0002          -0.0006         -1.45950        -0.00020        0.0000          181.7912        -50.16          0.000
16.501         0.0002          -0.0006         -1.45690        -0.00020        0.0000          181.7728        -50.16          0.000
17.253         0.0002          -0.0006         -1.45940        -0.00020        0.0000          181.7545        -50.16          0.000
18.006         0.0002          -0.0006         -1.46050        -0.00020        0.0000          181.7362        -50.12          0.000
18.759         0.0002          -0.0006         -1.46470        -0.00020        0.0000          181.7087        -50.16          0.000
19.501         0.0002          -0.0006         -1.46800        -0.00020        0.0000          181.6995        -50.12          0.000
20.254         0.0002          -0.0006         -1.46700        -0.00020        0.0000          181.6720        -50.16          0.000
21.006         0.0002          -0.0006         -1.46230        -0.00020        0.0000          181.6629        -50.12          0.000
21.759         0.0002          -0.0006         -1.46020        -0.00020        0.0000          181.6354        -50.16          0.000
22.500         0.0002          -0.0006         -1.46410        -0.00020        0.0000          181.6170        -50.16          0.000
23.253         0.0002          -0.0006         -1.46380        -0.00020        0.0000          181.6079        -50.16          0.000
24.006         0.0002          -0.0006         -1.46980        -0.00020        0.0000          181.5804        -50.16          0.000
24.760         0.0002          -0.0006         -1.47190        -0.00020        0.0000          181.5620        -50.16          0.000
25.503         0.0002          -0.0006         -1.46900        -0.00020        0.0000          181.5529        -50.16          0.000
26.256         0.0002          -0.0006         -1.46670        -0.00020        0.0000          181.5254        -50.16          0.000
27.005         0.0002          -0.0006         -1.46480        -0.00020        0.0000          181.5071        -50.16          0.000
27.758         0.0002          -0.0006         -1.46700        -0.00020        0.0000          181.4887        -50.16          0.000
28.501         0.0002          -0.0006         -1.46820        -0.00020        0.0000          181.4704        -50.16          0.000
29.253         0.0002          -0.0006         -1.47190        -0.00020        0.0000          181.4429        -50.12          0.000
30.005         0.0002          -0.0006         -1.47390        -0.00020        0.0000          181.4246        -50.12          0.000
30.767         0.0002          -0.0006         -1.47170        -0.00020        0.0000          181.4062        -50.12          0.000
31.510         0.0002          -0.0006         -1.46560        -0.00020        0.0000          181.3879        -50.16          0.000
32.252         0.0002          -0.0006         -1.46510        -0.00020        0.0000          181.3696        -50.16          0.000
33.005         0.0002          -0.0006         -1.46750        -0.00020        0.0000          181.3513        -50.16          0.000
33.757         0.0002          -0.0006         -1.46700        -0.00020        0.0000          181.3329        -50.16          0.000
34.500         0.0002          -0.0006         -1.47210        -0.00020        0.0000          181.3146        -50.16          0.000
35.253         0.0002          -0.0006         -1.47200        -0.00020        0.0000          181.2963        -50.16          0.000
36.006         0.0002          -0.0006         -1.46690        -0.00020        0.0000          181.2871        -50.16          0.000
36.758         0.0002          -0.0006         -1.46290        -0.00020        0.0000          181.2596        -50.12          0.000
37.501         0.0002          -0.0006         -1.46480        -0.00020        0.0000          181.2413        -50.16          0.000
38.252         0.0002          -0.0006         -1.46510        -0.00020        0.0000          181.2229        -50.16          0.000
39.002         0.0002          -0.0006         -1.46800        -0.00020        0.0000          181.1955        -50.16          0.000
39.752         0.0002          -0.0006         -1.46970        -0.00020        0.0000          181.1771        -50.16          0.000
40.504         0.0002          -0.0006         -1.46710        -0.00020        0.0000          181.1680        -50.16          0.000
41.265         0.0002          -0.0006         -1.46440        -0.00020        0.0000          181.1496        -50.16          0.000
42.003         0.0002          -0.0006         -1.45880        -0.00020        0.0000          181.1221        -50.16          0.000
42.751         0.0002          -0.0006         -1.46110        -0.00020        0.0000          181.1038        -50.16          0.000
43.504         0.0002          -0.0006         -1.46060        -0.00020        0.0000          181.0855        -50.16          0.000
44.252         0.0002          -0.0006         -1.46350        -0.00020        0.0000          181.0763        -50.16          0.000
45.000         0.0002          -0.0006         -1.46540        -0.00020        0.0000          181.0488        -50.16          0.000
45.752         0.0002          -0.0006         -1.46290        -0.00020        0.0000          181.0305        -50.16          0.000
46.505         0.0002          -0.0006         -1.45530        -0.00020        0.0000          181.0122        -50.16          0.000
47.258         0.0002          -0.0006         -1.45470        -0.00020        0.0000          180.9938        -50.16          0.000
48.008         0.0002          -0.0006         -1.45630        -0.00020        0.0000          180.9755        -50.16          0.000
48.759         0.0002          -0.0006         -1.45520        -0.00020        0.0000          180.9572        -50.16          0.000
49.503         0.0002          -0.0006         -1.46020        -0.00020        0.0000          180.9388        -50.12          0.000
50.256         0.0002          -0.0006         -1.45890        -0.00020        0.0000          180.9205        -50.16          0.000
51.007         0.0002          -0.0006         -1.45360        -0.00020        0.0000          180.9022        -50.16          0.000
51.765         0.0002          -0.0006         -1.44910        -0.00020        0.0000          180.8839        -50.16          0.000
52.502         0.0002          -0.0006         -1.44990        -0.00020        0.0000          180.8655        -50.12          0.000
53.252         0.0002          -0.0006         -1.44990        -0.00020        0.0000          180.8472        -50.12          0.000
54.005         0.0002          -0.0006         -1.45190        -0.00020        0.0000          180.8289        -50.16          0.000
54.753         0.0002          -0.0006         -1.45260        -0.00020        0.0000          180.8014        -50.16          0.000
55.502         0.0002          -0.0006         -1.44910        -0.00020        0.0000          180.7922        -50.12          0.000
56.259         0.0002          -0.0006         -1.44490        -0.00020        0.0000          180.7647        -50.16          0.000
57.001         0.0002          -0.0006         -1.44120        -0.00020        0.0000          180.7555        -50.16          0.000
57.754         0.0002          -0.0006         -1.44270        -0.00020        0.0000          180.7281        -50.16          0.000
58.506         0.0002          -0.0006         -1.44140        -0.00020        0.0000          180.7189        -50.16          0.000
59.264         0.0002          -0.0006         -1.44400        -0.00020        0.0000          180.6914        -50.16          0.000
60.001         0.0002          -0.0006         -1.44410        -0.00020        0.0000          180.6822        -50.12          0.000
60.752         0.0002          -0.0006         -1.44360        -0.00020        0.0000          180.6547        -50.16          0.000
61.505         0.0002          -0.0006         -1.44770        -0.00020        0.0000          180.6456        -50.12          0.000
62.256         0.0002          -0.0006         -1.44830        -0.00020        0.0000          180.6181        -50.16          0.000
63.004         0.0002          -0.0006         -1.44380        -0.00020        0.0000          180.5997        -50.12          0.000
63.758         0.0002          -0.0006         -1.43990        -0.00020        0.0000          180.5814        -50.16          0.000
64.501         0.0002          -0.0006         -1.43730        -0.00020        0.0000          180.5631        -50.16          0.000
65.254         0.0002          -0.0006         -1.43440        -0.00020        0.0000          180.5448        -50.16          0.000
66.008         0.0002          -0.0006         -1.42600        -0.00020        0.0000          180.5264        -50.12          0.000
66.751         0.0002          -0.0006         -1.42340        -0.00020        0.0000          180.5081        -50.16          0.000
67.504         0.0002          -0.0006         -1.42390        -0.00020        0.0000          180.4898        -50.16          0.000
68.257         0.0002          -0.0006         -1.42170        -0.00020        0.0000          180.4714        -50.16          0.000
69.001         0.0002          -0.0006         -1.42530        -0.00020        0.0000          180.4531        -50.16          0.000
69.753         0.0002          -0.0006         -1.42380        -0.00020        0.0000          180.4348        -50.16          0.000
70.516         0.0002          -0.0006         -1.41900        -0.00020        0.0000          180.4165        -50.12          0.000
71.259         0.0002          -0.0006         -1.41280        -0.00020        0.0000          180.3981        -50.16          0.000
72.001         0.0002          -0.0006         -1.41320        -0.00020        0.0000          180.3798        -50.16          0.000
72.755         0.0002          -0.0006         -1.41200        -0.00020        0.0000          180.3615        -50.16          0.000
73.504         0.0002          -0.0006         -1.41580        -0.00020        0.0000          180.3431        -50.16          0.000
74.257         0.0002          -0.0006         -1.41370        -0.00020        0.0000          180.3340        -50.16          0.000
75.010         0.0002          -0.0006         -1.41930        -0.00020        0.0000          180.3065        -50.16          0.000
75.754         0.0002          -0.0006         -1.41780        -0.00020        0.0000          180.2881        -50.16          0.000
