;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.24350        -0.00020        0.0000          182.2952        -50.16          0.000
0.751          0.0002          -0.0006         -1.24600        -0.00020        0.0000          182.2769        -50.16          0.000
1.500          0.0002          -0.0006         -1.24420        -0.00020        0.0000          182.2586        -50.16          0.000
2.260          0.0002          -0.0006         -1.24050        -0.00020        0.0000          182.2402        -50.16          0.000
3.001          0.0002          -0.0006         -1.24290        -0.00020        0.0000          182.2219        -50.16          0.000
3.753          0.0002          -0.0006         -1.24560        -0.00020        0.0000          182.2036        -50.12          0.000
4.502          0.0002          -0.0006         -1.24490        -0.00020        0.0000          182.1944        -50.16          0.000
5.252          0.0002          -0.0006         -1.24890        -0.00020        0.0000          182.1669        -50.12          0.000
6.013          0.0002          -0.0006         -1.24890        -0.00020        0.0000          182.1486        -50.16          0.000
6.753          0.0002          -0.0006         -1.24560        -0.00020        0.0000          182.1303        -50.16          0.000
7.513          0.0002          -0.0006         -1.24330        -0.00020        0.0000          182.1119        -50.16          0.000
8.254          0.0002          -0.0006         -1.23600        -0.00020        0.0000          182.0936        -50.16          0.000
9.003          0.0002          -0.0006         -1.23780        -0.00020        0.0000          182.0753        -50.16          0.000
9.755          0.0002          -0.0006         -1.23780        -0.00020        0.0000          182.0569        -50.16          0.000
10.504         0.0002          -0.0006         -1.24040        -0.00020        0.0000          182.0478        -50.16          0.000
11.265         0.0002          -0.0006         -1.24160        -0.00020        0.0000          182.0294        -50.16          0.000
12.015         0.0002          -0.0006         -1.24010        -0.00020        0.0000          182.0019        -50.16          0.000
12.765         0.0002          -0.0006         -1.23610        -0.00020        0.0000          181.9836        -50.12          0.000
13.505         0.0002          -0.0006         -1.23410        -0.00020        0.0000          181.9745        -50.12          0.000
14.266         0.0002          -0.0006         -1.23850        -0.00020        0.0000          181.9470        -50.16          0.000
15.006         0.0002          -0.0006         -1.23950        -0.00020        0.0000          181.9378        -50.16          0.000
15.758         0.0002          -0.0006         -1.24090        -0.00020        0.0000          181.9195        -50.16          0.000
16.506         0.0002          -0.0006         -1.24250        -0.00020        0.0000          181.9011        -50.16          0.000
17.257         0.0002          -0.0006         -1.24180        -0.00020        0.0000          181.8828        -50.16          0.000
18.018         0.0002          -0.0006         -1.23990        -0.00020        0.0000          181.8645        -50.16          0.000
18.759         0.0002          -0.0006         -1.23600        -0.00020        0.0000          181.8461        -50.16          0.000
19.519         0.0002          -0.0006         -1.23770        -0.00020        0.0000          181.8278        -50.16          0.000
20.259         0.0002          -0.0006         -1.24120        -0.00020        0.0000          181.8095        -50.16          0.000
21.019         0.0002          -0.0006         -1.24060        -0.00020        0.0000          181.7912        -50.16          0.000
