;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.41630        -0.00020        0.0000          180.0499        -50.16          0.000
0.756          0.0002          -0.0006         -1.41990        -0.00020        0.0000          180.0224        -50.12          0.000
1.503          0.0002          -0.0006         -1.42050        -0.00020        0.0000          180.0132        -50.16          0.000
2.251          0.0002          -0.0006         -1.41900        -0.00020        0.0000          179.9949        -50.16          0.000
3.001          0.0002          -0.0006         -1.41320        -0.00020        0.0000          179.9765        -50.16          0.000
3.769          0.0002          -0.0006         -1.41500        -0.00020        0.0000          179.9491        -50.16          0.000
4.517          0.0002          -0.0006         -1.41700        -0.00020        0.0000          179.9399        -50.12          0.000
5.255          0.0002          -0.0006         -1.41870        -0.00020        0.0000          179.9216        -50.16          0.000
6.003          0.0002          -0.0006         -1.42420        -0.00020        0.0000          179.9032        -50.12          0.000
6.750          0.0002          -0.0006         -1.42340        -0.00020        0.0000          179.8849        -50.12          0.000
7.508          0.0002          -0.0006         -1.41910        -0.00020        0.0000          179.8666        -50.12          0.000
8.256          0.0002          -0.0006         -1.41610        -0.00020        0.0000          179.8482        -50.16          0.000
9.004          0.0002          -0.0006         -1.41950        -0.00020        0.0000          179.8207        -50.16          0.000
9.752          0.0002          -0.0006         -1.41950        -0.00020        0.0000          179.8024        -50.12          0.000
10.500         0.0002          -0.0006         -1.42480        -0.00020        0.0000          179.7933        -50.16          0.000
11.258         0.0002          -0.0006         -1.42630        -0.00020        0.0000          179.7749        -50.16          0.000
12.007         0.0002          -0.0006         -1.42440        -0.00020        0.0000          179.7474        -50.16          0.000
12.755         0.0002          -0.0006         -1.42060        -0.00020        0.0000          179.7383        -50.16          0.000
13.503         0.0002          -0.0006         -1.42080        -0.00020        0.0000          179.7199        -50.16          0.000
14.251         0.0002          -0.0006         -1.42250        -0.00020        0.0000          179.7016        -50.16          0.000
15.009         0.0002          -0.0006         -1.42520        -0.00020        0.0000          179.6833        -50.12          0.000
15.757         0.0002          -0.0006         -1.42800        -0.00020        0.0000          179.6649        -50.12          0.000
16.515         0.0002          -0.0006         -1.42790        -0.00020        0.0000          179.6375        -50.16          0.000
17.253         0.0002          -0.0006         -1.42570        -0.00020        0.0000          184.4947        -50.16          0.000
18.000         0.0002          -0.0006         -1.42080        -0.00020        0.0000          184.4764        -50.16          0.000
18.759         0.0002          -0.0006         -1.42330        -0.00020        0.0000          184.4581        -50.16          0.000
19.506         0.0002          -0.0006         -1.42470        -0.00020        0.0000          184.4398        -50.16          0.000
20.254         0.0002          -0.0006         -1.42810        -0.00020        0.0000          184.4214        -50.16          0.000
21.012         0.0002          -0.0006         -1.43160        -0.00020        0.0000          184.4031        -50.16          0.000
21.751         0.0002          -0.0006         -1.43090        -0.00020        0.0000          184.3848        -50.12          0.000
22.508         0.0002          -0.0006         -1.42470        -0.00020        0.0000          184.3664        -50.16          0.000
23.266         0.0002          -0.0006         -1.42400        -0.00020        0.0000          184.3389        -50.16          0.000
24.013         0.0002          -0.0006         -1.42780        -0.00020        0.0000          184.3298        -50.16          0.000
24.751         0.0002          -0.0006         -1.42630        -0.00020        0.0000          184.3023        -50.16          0.000
25.519         0.0002          -0.0006         -1.43130        -0.00020        0.0000          184.2840        -50.16          0.000
26.267         0.0002          -0.0006         -1.43050        -0.00020        0.0000          184.2656        -50.12          0.000
27.004         0.0002          -0.0006         -1.42340        -0.00020        0.0000          184.2473        -50.16          0.000
27.762         0.0002          -0.0006         -1.41950        -0.00020        0.0000          184.2290        -50.12          0.000
28.510         0.0002          -0.0006         -1.42090        -0.00020        0.0000          184.2106        -50.16          0.000
29.258         0.0002          -0.0006         -1.41990        -0.00020        0.0000          184.1923        -50.16          0.000
