;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.36290        -0.00020        0.0000          182.4235        -50.12          0.000
0.760          0.0002          -0.0006         -1.36410        -0.00020        0.0000          182.4052        -50.16          0.000
1.500          0.0002          -0.0006         -1.36550        -0.00020        0.0000          182.3777        -50.16          0.000
2.270          0.0002          -0.0006         -1.36640        -0.00020        0.0000          182.3594        -50.12          0.000
3.010          0.0002          -0.0006         -1.37200        -0.00020        0.0000          182.3410        -50.16          0.000
3.760          0.0002          -0.0006         -1.37270        -0.00020        0.0000          182.3135        -50.16          0.000
4.520          0.0002          -0.0006         -1.36960        -0.00020        0.0000          182.2952        -50.16          0.000
5.260          0.0002          -0.0006         -1.36690        -0.00020        0.0000          182.2861        -50.16          0.000
6.010          0.0002          -0.0006         -1.36850        -0.00020        0.0000          182.2586        -50.16          0.000
6.750          0.0002          -0.0006         -1.36890        -0.00020        0.0000          182.2402        -50.16          0.000
7.510          0.0002          -0.0006         -1.37290        -0.00020        0.0000          182.2311        -50.16          0.000
8.250          0.0002          -0.0006         -1.37480        -0.00020        0.0000          182.2036        -50.16          0.000
9.010          0.0002          -0.0006         -1.37510        -0.00020        0.0000          182.1852        -50.16          0.000
9.760          0.0002          -0.0006         -1.37310        -0.00020        0.0000          182.1761        -50.12          0.000
10.500         0.0002          -0.0006         -1.36930        -0.00020        0.0000          182.1577        -50.16          0.000
11.251         0.0002          -0.0006         -1.37150        -0.00020        0.0000          182.1303        -50.16          0.000
12.011         0.0002          -0.0006         -1.37190        -0.00020        0.0000          182.1119        -50.16          0.000
12.761         0.0002          -0.0006         -1.37580        -0.00020        0.0000          182.0936        -50.12          0.000
13.501         0.0002          -0.0006         -1.37880        -0.00020        0.0000          182.0753        -50.16          0.000
14.261         0.0002          -0.0006         -1.37830        -0.00020        0.0000          182.0569        -50.16          0.000
15.001         0.0002          -0.0006         -1.37340        -0.00020        0.0000          182.0386        -50.16          0.000
15.753         0.0002          -0.0006         -1.37220        -0.00020        0.0000          182.0111        -50.12          0.000
16.512         0.0002          -0.0006         -1.37550        -0.00020        0.0000          181.9928        -50.16          0.000
17.262         0.0002          -0.0006         -1.37460        -0.00020        0.0000          181.9745        -50.16          0.000
18.002         0.0002          -0.0006         -1.38120        -0.00020        0.0000          181.9653        -50.16          0.000
18.763         0.0002          -0.0006         -1.38160        -0.00020        0.0000          181.9378        -50.12          0.000
19.504         0.0002          -0.0006         -1.37920        -0.00020        0.0000          181.9195        -50.16          0.000
