;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.44850        -0.00020        0.0000          183.5050        -50.16          0.000
0.770          0.0002          -0.0006         -1.44770        -0.00020        0.0000          183.4866        -50.16          0.000
1.510          0.0002          -0.0006         -1.44500        -0.00020        0.0000          183.4591        -50.16          0.000
2.260          0.0002          -0.0006         -1.44210        -0.00020        0.0000          183.4316        -50.16          0.000
3.010          0.0002          -0.0006         -1.44250        -0.00020        0.0000          183.4225        -50.16          0.000
3.750          0.0002          -0.0006         -1.44380        -0.00020        0.0000          183.4041        -50.16          0.000
4.501          0.0002          -0.0006         -1.44740        -0.00020        0.0000          183.3858        -50.12          0.000
5.251          0.0002          -0.0006         -1.45170        -0.00020        0.0000          183.3583        -50.12          0.000
6.011          0.0002          -0.0006         -1.45350        -0.00020        0.0000          183.3492        -50.12          0.000
6.751          0.0002          -0.0006         -1.45280        -0.00020        0.0000          183.3308        -50.16          0.000
7.501          0.0002          -0.0006         -1.44820        -0.00020        0.0000          183.3125        -50.16          0.000
8.252          0.0002          -0.0006         -1.44620        -0.00020        0.0000          183.2850        -50.16          0.000
9.001          0.0002          -0.0006         -1.44910        -0.00020        0.0000          183.2758        -50.16          0.000
9.751          0.0002          -0.0006         -1.44900        -0.00020        0.0000          183.2483        -50.12          0.000
10.502         0.0002          -0.0006         -1.45700        -0.00020        0.0000          183.2300        -50.16          0.000
11.252         0.0002          -0.0006         -1.45910        -0.00020        0.0000          183.2025        -50.16          0.000
12.002         0.0002          -0.0006         -1.45770        -0.00020        0.0000          183.1934        -50.16          0.000
12.753         0.0002          -0.0006         -1.45580        -0.00020        0.0000          183.1750        -50.16          0.000
13.502         0.0002          -0.0006         -1.45160        -0.00020        0.0000          183.1567        -50.16          0.000
14.253         0.0002          -0.0006         -1.45350        -0.00020        0.0000          183.1384        -50.12          0.000
15.003         0.0002          -0.0006         -1.45420        -0.00020        0.0000          183.1200        -50.16          0.000
15.754         0.0002          -0.0006         -1.45920        -0.00020        0.0000          183.1017        -50.16          0.000
16.504         0.0002          -0.0006         -1.46430        -0.00020        0.0000          183.0742        -50.16          0.000
17.264         0.0002          -0.0006         -1.46350        -0.00020        0.0000          183.0559        -50.16          0.000
18.004         0.0002          -0.0006         -1.45980        -0.00020        0.0000          183.0467        -50.16          0.000
18.765         0.0002          -0.0006         -1.45640        -0.00020        0.0000          183.0192        -50.12          0.000
19.505         0.0002          -0.0006         -1.45920        -0.00020        0.0000          183.0101        -50.16          0.000
20.255         0.0002          -0.0006         -1.45910        -0.00020        0.0000          182.9917        -50.16          0.000
21.015         0.0002          -0.0006         -1.46600        -0.00020        0.0000          182.9734        -50.16          0.000
21.766         0.0002          -0.0006         -1.46830        -0.00020        0.0000          182.9459        -50.12          0.000
22.505         0.0002          -0.0006         -1.46730        -0.00020        0.0000          182.9276        -50.16          0.000
23.256         0.0002          -0.0006         -1.46500        -0.00020        0.0000          182.9093        -50.16          0.000
24.015         0.0002          -0.0006         -1.46120        -0.00020        0.0000          182.8909        -50.16          0.000
24.766         0.0002          -0.0006         -1.46300        -0.00020        0.0000          182.8634        -50.16          0.000
25.506         0.0002          -0.0006         -1.46370        -0.00020        0.0000          182.8543        -50.16          0.000
26.267         0.0002          -0.0006         -1.46880        -0.00020        0.0000          182.8268        -50.16          0.000
27.007         0.0002          -0.0006         -1.47280        -0.00020        0.0000          182.8084        -50.16          0.000
27.757         0.0002          -0.0006         -1.47170        -0.00020        0.0000          182.7993        -50.16          0.000
28.508         0.0002          -0.0006         -1.46660        -0.00020        0.0000          182.7718        -50.16          0.000
