;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.45630        -0.00020        0.0000          180.7464        -50.16          0.000
0.760          0.0002          -0.0006         -1.45030        -0.00020        0.0000          180.7372        -50.12          0.000
1.520          0.0002          -0.0006         -1.45190        -0.00020        0.0000          180.7097        -50.16          0.000
2.260          0.0002          -0.0006         -1.45440        -0.00020        0.0000          180.6914        -50.16          0.000
3.020          0.0002          -0.0006         -1.45500        -0.00020        0.0000          180.6731        -50.16          0.000
3.760          0.0002          -0.0006         -1.46160        -0.00020        0.0000          180.6547        -50.16          0.000
4.501          0.0002          -0.0006         -1.46250        -0.00020        0.0000          180.6364        -50.16          0.000
5.252          0.0002          -0.0006         -1.46060        -0.00020        0.0000          180.6181        -50.16          0.000
6.013          0.0002          -0.0006         -1.45900        -0.00020        0.0000          180.5997        -50.16          0.000
6.763          0.0002          -0.0006         -1.45530        -0.00020        0.0000          180.5814        -50.16          0.000
7.504          0.0002          -0.0006         -1.45810        -0.00020        0.0000          180.5631        -50.16          0.000
8.254          0.0002          -0.0006         -1.45830        -0.00020        0.0000          180.5448        -50.16          0.000
9.006          0.0002          -0.0006         -1.46270        -0.00020        0.0000          180.5264        -50.16          0.000
9.755          0.0002          -0.0006         -1.46670        -0.00020        0.0000          180.5173        -50.16          0.000
10.514         0.0002          -0.0006         -1.46670        -0.00020        0.0000          180.4898        -50.16          0.000
11.255         0.0002          -0.0006         -1.46380        -0.00020        0.0000          180.4806        -50.16          0.000
12.014         0.0002          -0.0006         -1.46140        -0.00020        0.0000          180.4623        -50.16          0.000
12.755         0.0002          -0.0006         -1.46210        -0.00020        0.0000          180.4348        -50.12          0.000
13.505         0.0002          -0.0006         -1.46390        -0.00020        0.0000          180.4165        -50.16          0.000
14.255         0.0002          -0.0006         -1.46690        -0.00020        0.0000          180.4073        -50.16          0.000
15.005         0.0002          -0.0006         -1.47000        -0.00020        0.0000          180.3798        -50.12          0.000
15.755         0.0002          -0.0006         -1.47160        -0.00020        0.0000          180.3615        -50.16          0.000
16.515         0.0002          -0.0006         -1.47050        -0.00020        0.0000          180.3431        -50.16          0.000
17.256         0.0002          -0.0006         -1.46610        -0.00020        0.0000          180.3248        -50.16          0.000
18.016         0.0002          -0.0006         -1.46470        -0.00020        0.0000          180.3065        -50.16          0.000
18.757         0.0002          -0.0006         -1.46880        -0.00020        0.0000          180.2881        -50.16          0.000
19.507         0.0002          -0.0006         -1.46820        -0.00020        0.0000          180.2698        -50.16          0.000
20.256         0.0002          -0.0006         -1.47520        -0.00020        0.0000          180.2607        -50.16          0.000
21.016         0.0002          -0.0006         -1.47670        -0.00020        0.0000          180.2332        -50.16          0.000
21.756         0.0002          -0.0006         -1.47440        -0.00020        0.0000          180.2148        -50.16          0.000
22.516         0.0002          -0.0006         -1.47220        -0.00020        0.0000          180.1965        -50.16          0.000
23.255         0.0002          -0.0006         -1.46990        -0.00020        0.0000          180.1782        -50.16          0.000
24.006         0.0002          -0.0006         -1.47220        -0.00020        0.0000          180.1598        -50.16          0.000
24.756         0.0002          -0.0006         -1.47300        -0.00020        0.0000          180.1415        -50.12          0.000
25.506         0.0002          -0.0006         -1.47730        -0.00020        0.0000          180.1140        -50.12          0.000
26.256         0.0002          -0.0006         -1.47990        -0.00020        0.0000          180.1049        -50.16          0.000
27.016         0.0002          -0.0006         -1.47890        -0.00020        0.0000          180.0865        -50.16          0.000
27.766         0.0002          -0.0006         -1.47410        -0.00020        0.0000          180.0682        -50.16          0.000
28.517         0.0002          -0.0006         -1.47230        -0.00020        0.0000          180.0407        -50.16          0.000
29.268         0.0002          -0.0006         -1.47610        -0.00020        0.0000          180.0224        -50.16          0.000
30.008         0.0002          -0.0006         -1.47590        -0.00020        0.0000          180.0132        -50.12          0.000
30.757         0.0002          -0.0006         -1.48230        -0.00020        0.0000          179.9857        -50.16          0.000
31.517         0.0002          -0.0006         -1.48400        -0.00020        0.0000          179.9674        -50.16          0.000
32.258         0.0002          -0.0006         -1.48110        -0.00020        0.0000          179.9582        -50.12          0.000
33.008         0.0002          -0.0006         -1.47870        -0.00020        0.0000          179.9399        -50.16          0.000
33.758         0.0002          -0.0006         -1.47750        -0.00020        0.0000          179.9216        -50.12          0.000
34.518         0.0002          -0.0006         -1.47940        -0.00020        0.0000          179.9032        -50.16          0.000
35.258         0.0002          -0.0006         -1.48160        -0.00020        0.0000          179.8849        -50.12          0.000
36.019         0.0002          -0.0006         -1.48490        -0.00020        0.0000          179.8666        -50.16          0.000
36.769         0.0002          -0.0006         -1.48680        -0.00020        0.0000          179.8391        -50.12          0.000
37.509         0.0002          -0.0006         -1.48460        -0.00020        0.0000          179.8207        -50.16          0.000
38.259         0.0002          -0.0006         -1.47940        -0.00020        0.0000          179.8024        -50.16          0.000
39.008         0.0002          -0.0006         -1.48020        -0.00020        0.0000          179.7933        -50.16          0.000
39.769         0.0002          -0.0006         -1.48290        -0.00020        0.0000          179.7658        -50.16          0.000
40.504         0.0002          -0.0006         -1.48400        -0.00020        0.0000          179.7474        -50.16          0.000
41.265         0.0002          -0.0006         -1.48970        -0.00020        0.0000          179.7383        -50.16          0.000
42.003         0.0002          -0.0006         -1.48990        -0.00020        0.0000          179.7108        -50.16          0.000
42.764         0.0002          -0.0006         -1.48500        -0.00020        0.0000          179.6924        -50.16          0.000
43.514         0.0002          -0.0006         -1.48200        -0.00020        0.0000          179.6833        -50.16          0.000
44.265         0.0002          -0.0006         -1.48540        -0.00020        0.0000          179.6649        -50.16          0.000
45.014         0.0002          -0.0006         -1.48570        -0.00020        0.0000          179.6466        -50.16          0.000
45.764         0.0002          -0.0006         -1.49120        -0.00020        0.0000          183.8074        -50.16          0.000
46.515         0.0002          -0.0006         -1.49270        -0.00020        0.0000          183.7891        -50.16          0.000
47.257         0.0002          -0.0006         -1.49100        -0.00020        0.0000          183.7799        -50.16          0.000
48.016         0.0002          -0.0006         -1.48820        -0.00020        0.0000          183.7616        -50.16          0.000
48.757         0.0002          -0.0006         -1.48590        -0.00020        0.0000          183.7341        -50.16          0.000
49.507         0.0002          -0.0006         -1.48860        -0.00020        0.0000          183.7157        -50.16          0.000
50.256         0.0002          -0.0006         -1.48960        -0.00020        0.0000          183.7066        -50.16          0.000
51.007         0.0002          -0.0006         -1.49380        -0.00020        0.0000          183.6791        -50.16          0.000
51.757         0.0002          -0.0006         -1.49480        -0.00020        0.0000          183.6608        -50.16          0.000
52.507         0.0002          -0.0006         -1.49260        -0.00020        0.0000          183.6424        -50.12          0.000
53.267         0.0002          -0.0006         -1.48710        -0.00020        0.0000          183.6241        -50.16          0.000
54.017         0.0002          -0.0006         -1.48860        -0.00020        0.0000          183.6149        -50.16          0.000
54.758         0.0002          -0.0006         -1.49030        -0.00020        0.0000          183.5874        -50.16          0.000
55.507         0.0002          -0.0006         -1.49310        -0.00020        0.0000          183.5691        -50.16          0.000
56.257         0.0002          -0.0006         -1.49710        -0.00020        0.0000          183.5599        -50.12          0.000
57.016         0.0002          -0.0006         -1.49670        -0.00020        0.0000          183.5325        -50.12          0.000
57.758         0.0002          -0.0006         -1.49110        -0.00020        0.0000          183.5233        -50.16          0.000
58.518         0.0002          -0.0006         -1.48820        -0.00020        0.0000          183.4958        -50.16          0.000
59.258         0.0002          -0.0006         -1.49310        -0.00020        0.0000          183.4775        -50.12          0.000
60.018         0.0002          -0.0006         -1.49190        -0.00020        0.0000          183.4591        -50.16          0.000
60.768         0.0002          -0.0006         -1.49870        -0.00020        0.0000          183.4408        -50.12          0.000
61.518         0.0002          -0.0006         -1.49960        -0.00020        0.0000          183.4225        -50.16          0.000
62.268         0.0002          -0.0006         -1.49520        -0.00020        0.0000          183.3950        -50.16          0.000
63.009         0.0002          -0.0006         -1.49230        -0.00020        0.0000          183.3767        -50.16          0.000
63.758         0.0002          -0.0006         -1.49380        -0.00020        0.0000          183.3675        -50.16          0.000
64.509         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.3675        -50.16          0.000
65.269         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.3125        -50.16          0.000
66.009         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.3033        -50.16          0.000
66.759         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.2850        -50.16          0.000
67.510         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.2575        -50.12          0.000
68.270         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.2483        -50.16          0.000
69.020         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.2300        -50.12          0.000
69.760         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.2117        -50.16          0.000
70.511         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.1842        -50.12          0.000
71.261         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.1659        -50.16          0.000
72.011         0.0002          -0.0006         -1.49460        -0.00020        0.0000          183.1567        -50.16          0.000
