;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.001          0.0002          -0.0006         -1.42440        -0.00020        0.0000          180.8105        -50.16          0.000
0.757          0.0002          -0.0006         -1.42330        -0.00020        0.0000          180.8014        -50.16          0.000
1.504          0.0002          -0.0006         -1.42100        -0.00020        0.0000          180.7830        -50.16          0.000
2.251          0.0002          -0.0006         -1.41950        -0.00020        0.0000          180.7647        -50.16          0.000
3.008          0.0002          -0.0006         -1.41990        -0.00020        0.0000          180.7464        -50.16          0.000
3.756          0.0002          -0.0006         -1.42170        -0.00020        0.0000          180.7464        -50.16          0.000
4.505          0.0002          -0.0006         -1.42320        -0.00020        0.0000          180.7006        -50.16          0.000
5.255          0.0002          -0.0006         -1.42790        -0.00020        0.0000          180.6822        -50.16          0.000
6.008          0.0002          -0.0006         -1.43240        -0.00020        0.0000          180.6639        -50.16          0.000
6.751          0.0002          -0.0006         -1.43290        -0.00020        0.0000          180.6456        -50.12          0.000
7.504          0.0002          -0.0006         -1.43070        -0.00020        0.0000          180.6272        -50.16          0.000
8.258          0.0002          -0.0006         -1.42930        -0.00020        0.0000          180.5997        -50.16          0.000
9.001          0.0002          -0.0006         -1.42550        -0.00020        0.0000          180.5814        -50.16          0.000
9.754          0.0002          -0.0006         -1.42760        -0.00020        0.0000          180.5539        -50.12          0.000
10.508         0.0002          -0.0006         -1.42930        -0.00020        0.0000          180.5448        -50.16          0.000
11.250         0.0002          -0.0006         -1.43210        -0.00020        0.0000          180.5264        -50.16          0.000
12.013         0.0002          -0.0006         -1.43900        -0.00020        0.0000          180.5081        -50.12          0.000
12.755         0.0002          -0.0006         -1.44010        -0.00020        0.0000          180.4898        -50.16          0.000
13.507         0.0002          -0.0006         -1.43830        -0.00020        0.0000          180.4806        -50.16          0.000
14.259         0.0002          -0.0006         -1.43660        -0.00020        0.0000          180.4623        -50.16          0.000
15.001         0.0002          -0.0006         -1.43210        -0.00020        0.0000          180.4348        -50.16          0.000
15.754         0.0002          -0.0006         -1.43360        -0.00020        0.0000          180.4165        -50.16          0.000
16.506         0.0002          -0.0006         -1.43570        -0.00020        0.0000          180.3981        -50.16          0.000
17.259         0.0002          -0.0006         -1.43810        -0.00020        0.0000          180.3798        -50.16          0.000
18.002         0.0002          -0.0006         -1.44580        -0.00020        0.0000          180.3706        -50.12          0.000
18.755         0.0002          -0.0006         -1.44680        -0.00020        0.0000          180.3523        -50.16          0.000
19.508         0.0002          -0.0006         -1.44060        -0.00020        0.0000          180.3248        -50.16          0.000
20.252         0.0002          -0.0006         -1.44220        -0.00020        0.0000          180.2973        -50.16          0.000
21.005         0.0002          -0.0006         -1.43890        -0.00020        0.0000          180.2881        -50.16          0.000
21.759         0.0002          -0.0006         -1.44130        -0.00020        0.0000          180.2698        -50.16          0.000
22.502         0.0002          -0.0006         -1.44230        -0.00020        0.0000          180.2515        -50.16          0.000
23.253         0.0002          -0.0006         -1.44740        -0.00020        0.0000          180.2332        -50.16          0.000
24.008         0.0002          -0.0006         -1.45260        -0.00020        0.0000          180.2148        -50.16          0.000
24.751         0.0002          -0.0006         -1.45200        -0.00020        0.0000          180.1965        -50.16          0.000
25.504         0.0002          -0.0006         -1.44920        -0.00020        0.0000          180.1873        -50.16          0.000
26.257         0.0002          -0.0006         -1.44620        -0.00020        0.0000          180.1598        -50.16          0.000
27.000         0.0002          -0.0006         -1.44650        -0.00020        0.0000          180.1507        -50.12          0.000
27.753         0.0002          -0.0006         -1.44780        -0.00020        0.0000          180.1232        -50.16          0.000
28.516         0.0002          -0.0006         -1.45230        -0.00020        0.0000          180.1140        -50.12          0.000
29.259         0.0002          -0.0006         -1.45610        -0.00020        0.0000          180.0865        -50.16          0.000
30.003         0.0002          -0.0006         -1.45740        -0.00020        0.0000          180.0774        -50.12          0.000
30.756         0.0002          -0.0006         -1.45620        -0.00020        0.0000          180.0590        -50.16          0.000
31.509         0.0002          -0.0006         -1.45110        -0.00020        0.0000          180.0407        -50.16          0.000
32.252         0.0002          -0.0006         -1.45010        -0.00020        0.0000          180.0224        -50.16          0.000
33.005         0.0002          -0.0006         -1.45280        -0.00020        0.0000          180.0040        -50.16          0.000
33.758         0.0002          -0.0006         -1.45290        -0.00020        0.0000          179.9857        -50.16          0.000
34.503         0.0002          -0.0006         -1.46140        -0.00020        0.0000          179.9674        -50.16          0.000
35.256         0.0002          -0.0006         -1.46290        -0.00020        0.0000          179.9491        -50.12          0.000
36.000         0.0002          -0.0006         -1.46030        -0.00020        0.0000          179.9307        -50.16          0.000
36.754         0.0002          -0.0006         -1.45810        -0.00020        0.0000          179.9124        -50.16          0.000
37.508         0.0002          -0.0006         -1.45580        -0.00020        0.0000          179.8941        -50.16          0.000
38.251         0.0002          -0.0006         -1.45730        -0.00020        0.0000          179.8757        -50.16          0.000
39.004         0.0002          -0.0006         -1.45970        -0.00020        0.0000          179.8574        -50.12          0.000
39.758         0.0002          -0.0006         -1.46490        -0.00020        0.0000          179.8391        -50.16          0.000
40.501         0.0002          -0.0006         -1.46740        -0.00020        0.0000          179.8207        -50.16          0.000
41.254         0.0002          -0.0006         -1.46610        -0.00020        0.0000          179.8024        -50.12          0.000
42.008         0.0002          -0.0006         -1.46140        -0.00020        0.0000          179.7933        -50.16          0.000
42.751         0.0002          -0.0006         -1.46090        -0.00020        0.0000          179.7749        -50.12          0.000
43.514         0.0002          -0.0006         -1.46410        -0.00020        0.0000          179.7566        -50.16          0.000
44.256         0.0002          -0.0006         -1.46470        -0.00020        0.0000          179.7383        -50.16          0.000
45.008         0.0002          -0.0006         -1.47370        -0.00020        0.0000          179.7199        -50.12          0.000
45.752         0.0002          -0.0006         -1.47510        -0.00020        0.0000          179.7016        -50.12          0.000
46.506         0.0002          -0.0006         -1.47230        -0.00020        0.0000          179.6833        -50.12          0.000
47.259         0.0002          -0.0006         -1.47010        -0.00020        0.0000          179.6558        -50.16          0.000
48.002         0.0002          -0.0006         -1.47050        -0.00020        0.0000          179.6466        -50.12          0.000
48.756         0.0002          -0.0006         -1.47170        -0.00020        0.0000          184.1373        -50.16          0.000
49.509         0.0002          -0.0006         -1.47650        -0.00020        0.0000          184.1190        -50.16          0.000
50.253         0.0002          -0.0006         -1.48060        -0.00020        0.0000          184.1098        -50.16          0.000
51.006         0.0002          -0.0006         -1.48060        -0.00020        0.0000          184.0915        -50.12          0.000
51.759         0.0002          -0.0006         -1.47880        -0.00020        0.0000          184.0640        -50.16          0.000
52.510         0.0002          -0.0006         -1.47380        -0.00020        0.0000          184.0457        -50.16          0.000
53.255         0.0002          -0.0006         -1.47610        -0.00020        0.0000          184.0273        -50.16          0.000
54.009         0.0002          -0.0006         -1.47640        -0.00020        0.0000          184.0090        -50.16          0.000
54.760         0.0002          -0.0006         -1.48110        -0.00020        0.0000          183.9907        -50.16          0.000
55.503         0.0002          -0.0006         -1.48600        -0.00020        0.0000          183.9724        -50.16          0.000
56.256         0.0002          -0.0006         -1.48450        -0.00020        0.0000          183.9449        -50.16          0.000
57.009         0.0002          -0.0006         -1.47960        -0.00020        0.0000          183.9357        -50.16          0.000
57.752         0.0002          -0.0006         -1.47770        -0.00020        0.0000          183.9174        -50.16          0.000
58.505         0.0002          -0.0006         -1.48040        -0.00020        0.0000          183.8899        -50.16          0.000
59.257         0.0002          -0.0006         -1.48000        -0.00020        0.0000          183.8715        -50.12          0.000
60.005         0.0002          -0.0006         -1.48770        -0.00020        0.0000          183.8532        -50.16          0.000
60.753         0.0002          -0.0006         -1.48830        -0.00020        0.0000          183.8349        -50.16          0.000
61.501         0.0002          -0.0006         -1.48370        -0.00020        0.0000          183.8166        -50.16          0.000
62.259         0.0002          -0.0006         -1.48050        -0.00020        0.0000          183.7982        -50.16          0.000
63.006         0.0002          -0.0006         -1.48150        -0.00020        0.0000          183.7799        -50.16          0.000
63.750         0.0002          -0.0006         -1.48140        -0.00020        0.0000          183.7707        -50.16          0.000
64.503         0.0002          -0.0006         -1.48630        -0.00020        0.0000          183.7432        -50.16          0.000
65.257         0.0002          -0.0006         -1.48840        -0.00020        0.0000          183.7249        -50.16          0.000
66.010         0.0002          -0.0006         -1.48650        -0.00020        0.0000          183.7066        -50.16          0.000
66.752         0.0002          -0.0006         -1.48300        -0.00020        0.0000          183.6791        -50.16          0.000
67.506         0.0002          -0.0006         -1.48120        -0.00020        0.0000          183.6608        -50.16          0.000
68.260         0.0002          -0.0006         -1.48200        -0.00020        0.0000          183.6424        -50.16          0.000
69.003         0.0002          -0.0006         -1.48320        -0.00020        0.0000          183.6241        -50.12          0.000
