;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.50050        -0.00020        0.0000          180.5723        -50.16          0.000
0.750          0.0002          -0.0006         -1.50450        -0.00020        0.0000          180.5539        -50.12          0.000
1.510          0.0002          -0.0006         -1.50800        -0.00020        0.0000          180.5356        -50.12          0.000
2.261          0.0002          -0.0006         -1.51070        -0.00020        0.0000          180.5173        -50.12          0.000
3.011          0.0002          -0.0006         -1.50940        -0.00020        0.0000          180.4989        -50.16          0.000
3.751          0.0002          -0.0006         -1.50400        -0.00020        0.0000          180.4806        -50.16          0.000
4.501          0.0002          -0.0006         -1.50230        -0.00020        0.0000          180.4623        -50.16          0.000
5.272          0.0002          -0.0006         -1.50620        -0.00020        0.0000          180.4439        -50.16          0.000
6.012          0.0002          -0.0006         -1.50590        -0.00020        0.0000          180.4256        -50.16          0.000
6.752          0.0002          -0.0006         -1.51140        -0.00020        0.0000          180.4165        -50.16          0.000
7.512          0.0002          -0.0006         -1.51300        -0.00020        0.0000          180.3981        -50.16          0.000
8.262          0.0002          -0.0006         -1.51220        -0.00020        0.0000          180.3890        -50.16          0.000
9.012          0.0002          -0.0006         -1.50960        -0.00020        0.0000          180.3615        -50.12          0.000
9.753          0.0002          -0.0006         -1.50510        -0.00020        0.0000          180.3431        -50.16          0.000
10.502         0.0002          -0.0006         -1.50830        -0.00020        0.0000          180.3248        -50.12          0.000
11.264         0.0002          -0.0006         -1.50820        -0.00020        0.0000          180.3065        -50.12          0.000
12.003         0.0002          -0.0006         -1.51150        -0.00020        0.0000          180.2881        -50.16          0.000
12.753         0.0002          -0.0006         -1.51630        -0.00020        0.0000          180.2698        -50.16          0.000
13.513         0.0002          -0.0006         -1.51550        -0.00020        0.0000          180.2515        -50.16          0.000
14.264         0.0002          -0.0006         -1.51200        -0.00020        0.0000          180.2240        -50.16          0.000
15.004         0.0002          -0.0006         -1.50850        -0.00020        0.0000          180.2148        -50.16          0.000
15.755         0.0002          -0.0006         -1.51140        -0.00020        0.0000          180.1965        -50.16          0.000
16.505         0.0002          -0.0006         -1.51290        -0.00020        0.0000          180.1873        -50.16          0.000
17.256         0.0002          -0.0006         -1.51560        -0.00020        0.0000          180.1690        -50.16          0.000
18.006         0.0002          -0.0006         -1.51850        -0.00020        0.0000          180.1507        -50.16          0.000
18.766         0.0002          -0.0006         -1.51880        -0.00020        0.0000          180.1323        -50.16          0.000
19.506         0.0002          -0.0006         -1.51620        -0.00020        0.0000          180.1140        -50.12          0.000
20.268         0.0002          -0.0006         -1.51110        -0.00020        0.0000          180.1049        -50.16          0.000
21.008         0.0002          -0.0006         -1.51360        -0.00020        0.0000          180.0865        -50.16          0.000
21.767         0.0002          -0.0006         -1.51500        -0.00020        0.0000          180.0590        -50.16          0.000
22.518         0.0002          -0.0006         -1.51660        -0.00020        0.0000          180.0407        -50.16          0.000
23.267         0.0002          -0.0006         -1.52200        -0.00020        0.0000          180.0315        -50.12          0.000
24.008         0.0002          -0.0006         -1.52070        -0.00020        0.0000          180.0040        -50.12          0.000
24.770         0.0002          -0.0006         -1.51250        -0.00020        0.0000          179.9857        -50.16          0.000
