;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.33690        -0.00020        0.0000          180.3706        -50.16          0.000
0.760          0.0002          -0.0006         -1.33760        -0.00020        0.0000          180.3431        -50.12          0.000
1.519          0.0002          -0.0006         -1.34160        -0.00020        0.0000          180.3340        -50.16          0.000
2.251          0.0002          -0.0006         -1.34150        -0.00020        0.0000          180.3248        -50.12          0.000
3.010          0.0002          -0.0006         -1.34560        -0.00020        0.0000          180.2973        -50.12          0.000
3.761          0.0002          -0.0006         -1.34560        -0.00020        0.0000          180.2790        -50.16          0.000
4.520          0.0002          -0.0006         -1.34560        -0.00020        0.0000          180.2607        -50.16          0.000
5.250          0.0002          -0.0006         -1.34560        -0.00020        0.0000          180.2515        -50.12          0.000
6.001          0.0002          -0.0006         -1.34210        -0.00020        0.0000          180.2332        -50.16          0.000
6.762          0.0002          -0.0006         -1.34250        -0.00020        0.0000          180.2057        -50.16          0.000
7.503          0.0002          -0.0006         -1.34530        -0.00020        0.0000          180.1965        -50.16          0.000
8.253          0.0002          -0.0006         -1.34670        -0.00020        0.0000          180.1782        -50.16          0.000
9.014          0.0002          -0.0006         -1.34450        -0.00020        0.0000          180.1690        -50.16          0.000
9.755          0.0002          -0.0006         -1.34150        -0.00020        0.0000          180.1507        -50.16          0.000
10.514         0.0002          -0.0006         -1.34080        -0.00020        0.0000          180.1323        -50.16          0.000
11.254         0.0002          -0.0006         -1.34320        -0.00020        0.0000          180.1140        -50.16          0.000
12.005         0.0002          -0.0006         -1.34510        -0.00020        0.0000          180.0957        -50.16          0.000
12.766         0.0002          -0.0006         -1.34730        -0.00020        0.0000          180.0774        -50.16          0.000
13.515         0.0002          -0.0006         -1.34730        -0.00020        0.0000          180.0590        -50.16          0.000
14.255         0.0002          -0.0006         -1.34520        -0.00020        0.0000          180.0407        -50.16          0.000
15.005         0.0002          -0.0006         -1.34010        -0.00020        0.0000          180.0224        -50.16          0.000
15.755         0.0002          -0.0006         -1.34330        -0.00020        0.0000          180.0040        -50.16          0.000
16.505         0.0002          -0.0006         -1.34550        -0.00020        0.0000          179.9857        -50.16          0.000
17.266         0.0002          -0.0006         -1.34700        -0.00020        0.0000          179.9674        -50.12          0.000
18.017         0.0002          -0.0006         -1.34970        -0.00020        0.0000          179.9491        -50.16          0.000
18.758         0.0002          -0.0006         -1.34910        -0.00020        0.0000          179.9399        -50.12          0.000
19.507         0.0002          -0.0006         -1.34400        -0.00020        0.0000          179.9216        -50.16          0.000
20.257         0.0002          -0.0006         -1.34240        -0.00020        0.0000          179.9124        -50.12          0.000
21.007         0.0002          -0.0006         -1.34720        -0.00020        0.0000          179.8941        -50.16          0.000
21.767         0.0002          -0.0006         -1.34690        -0.00020        0.0000          179.8757        -50.16          0.000
22.507         0.0002          -0.0006         -1.35110        -0.00020        0.0000          179.8574        -50.12          0.000
23.257         0.0002          -0.0006         -1.35170        -0.00020        0.0000          179.8482        -50.16          0.000
24.017         0.0002          -0.0006         -1.34840        -0.00020        0.0000          179.8207        -50.16          0.000
24.757         0.0002          -0.0006         -1.34530        -0.00020        0.0000          179.8024        -50.16          0.000
25.507         0.0002          -0.0006         -1.34640        -0.00020        0.0000          179.7841        -50.16          0.000
26.257         0.0002          -0.0006         -1.34790        -0.00020        0.0000          179.7749        -50.12          0.000
27.017         0.0002          -0.0006         -1.34780        -0.00020        0.0000          179.7566        -50.12          0.000
27.766         0.0002          -0.0006         -1.34820        -0.00020        0.0000          179.7383        -50.16          0.000
28.506         0.0002          -0.0006         -1.34360        -0.00020        0.0000          179.7199        -50.16          0.000
29.266         0.0002          -0.0006         -1.33940        -0.00020        0.0000          179.7016        -50.12          0.000
30.016         0.0002          -0.0006         -1.33030        -0.00020        0.0000          179.6924        -50.16          0.000
30.767         0.0002          -0.0006         -1.33040        -0.00020        0.0000          179.6741        -50.16          0.000
31.507         0.0002          -0.0006         -1.32630        -0.00020        0.0000          183.9082        -50.16          0.000
32.267         0.0002          -0.0006         -1.32470        -0.00020        0.0000          183.8899        -50.12          0.000
33.008         0.0002          -0.0006         -1.32080        -0.00020        0.0000          183.8715        -50.16          0.000
33.768         0.0002          -0.0006         -1.31670        -0.00020        0.0000          183.8532        -50.16          0.000
34.508         0.0002          -0.0006         -1.30700        -0.00020        0.0000          183.8349        -50.12          0.000
35.259         0.0002          -0.0006         -1.30240        -0.00020        0.0000          183.8257        -50.16          0.000
36.009         0.0002          -0.0006         -1.30140        -0.00020        0.0000          183.8074        -50.16          0.000
36.760         0.0002          -0.0006         -1.29860        -0.00020        0.0000          183.7799        -50.16          0.000
37.520         0.0002          -0.0006         -1.29680        -0.00020        0.0000          183.7616        -50.16          0.000
38.261         0.0002          -0.0006         -1.29500        -0.00020        0.0000          183.7524        -50.12          0.000
39.011         0.0002          -0.0006         -1.28750        -0.00020        0.0000          183.7249        -50.16          0.000
39.760         0.0002          -0.0006         -1.28260        -0.00020        0.0000          183.7066        -50.16          0.000
40.502         0.0002          -0.0006         -1.27700        -0.00020        0.0000          183.6883        -50.16          0.000
41.262         0.0002          -0.0006         -1.27670        -0.00020        0.0000          183.6699        -50.16          0.000
42.002         0.0002          -0.0006         -1.27280        -0.00020        0.0000          183.6516        -50.12          0.000
42.752         0.0002          -0.0006         -1.27320        -0.00020        0.0000          183.6333        -50.16          0.000
43.502         0.0002          -0.0006         -1.26880        -0.00020        0.0000          183.6149        -50.16          0.000
44.262         0.0002          -0.0006         -1.26500        -0.00020        0.0000          183.6058        -50.16          0.000
45.002         0.0002          -0.0006         -1.25500        -0.00020        0.0000          183.5874        -50.16          0.000
45.752         0.0002          -0.0006         -1.25430        -0.00020        0.0000          183.5599        -50.16          0.000
46.502         0.0002          -0.0006         -1.25320        -0.00020        0.0000          183.5416        -50.16          0.000
47.262         0.0002          -0.0006         -1.25040        -0.00020        0.0000          183.5325        -50.12          0.000
48.012         0.0002          -0.0006         -1.24840        -0.00020        0.0000          183.5141        -50.16          0.000
48.752         0.0002          -0.0006         -1.24650        -0.00020        0.0000          183.4958        -50.16          0.000
49.502         0.0002          -0.0006         -1.23930        -0.00020        0.0000          183.4775        -50.16          0.000
50.252         0.0002          -0.0006         -1.23460        -0.00020        0.0000          183.4591        -50.16          0.000
51.003         0.0002          -0.0006         -1.23350        -0.00020        0.0000          183.4408        -50.16          0.000
51.753         0.0002          -0.0006         -1.23270        -0.00020        0.0000          183.4225        -50.12          0.000
52.503         0.0002          -0.0006         -1.23020        -0.00020        0.0000          183.3950        -50.12          0.000
53.264         0.0002          -0.0006         -1.22950        -0.00020        0.0000          183.3858        -50.16          0.000
54.015         0.0002          -0.0006         -1.22460        -0.00020        0.0000          183.3675        -50.16          0.000
54.764         0.0002          -0.0006         -1.22130        -0.00020        0.0000          183.3492        -50.16          0.000
55.505         0.0002          -0.0006         -1.21400        -0.00020        0.0000          183.3308        -50.16          0.000
56.255         0.0002          -0.0006         -1.21470        -0.00020        0.0000          183.3125        -50.16          0.000
57.007         0.0002          -0.0006         -1.21200        -0.00020        0.0000          183.3033        -50.16          0.000
57.755         0.0002          -0.0006         -1.21100        -0.00020        0.0000          183.2758        -50.16          0.000
58.515         0.0002          -0.0006         -1.21030        -0.00020        0.0000          183.2575        -50.12          0.000
59.265         0.0002          -0.0006         -1.20790        -0.00020        0.0000          183.2483        -50.16          0.000
60.016         0.0002          -0.0006         -1.20130        -0.00020        0.0000          183.2300        -50.16          0.000
60.758         0.0002          -0.0006         -1.19720        -0.00020        0.0000          183.2117        -50.16          0.000
61.517         0.0002          -0.0006         -1.19720        -0.00020        0.0000          183.1934        -50.16          0.000
62.258         0.0002          -0.0006         -1.19650        -0.00020        0.0000          183.1842        -50.16          0.000
63.007         0.0002          -0.0006         -1.19510        -0.00020        0.0000          183.1659        -50.16          0.000
63.769         0.0002          -0.0006         -1.19480        -0.00020        0.0000          183.1475        -50.16          0.000
64.510         0.0002          -0.0006         -1.19060        -0.00020        0.0000          183.1200        -50.16          0.000
65.270         0.0002          -0.0006         -1.18760        -0.00020        0.0000          183.1109        -50.16          0.000
66.010         0.0002          -0.0006         -1.18150        -0.00020        0.0000          183.0925        -50.16          0.000
66.760         0.0002          -0.0006         -1.18220        -0.00020        0.0000          183.0742        -50.16          0.000
67.501         0.0002          -0.0006         -1.18040        -0.00020        0.0000          183.0467        -50.16          0.000
68.261         0.0002          -0.0006         -1.18060        -0.00020        0.0000          183.0376        -50.16          0.000
69.001         0.0002          -0.0006         -1.18040        -0.00020        0.0000          183.0101        -50.12          0.000
69.751         0.0002          -0.0006         -1.17820        -0.00020        0.0000          183.0009        -50.12          0.000
70.502         0.0002          -0.0006         -1.17240        -0.00020        0.0000          182.9826        -50.16          0.000
71.262         0.0002          -0.0006         -1.16860        -0.00020        0.0000          182.9642        -50.16          0.000
72.003         0.0002          -0.0006         -1.16980        -0.00020        0.0000          182.9459        -50.16          0.000
72.763         0.0002          -0.0006         -1.16950        -0.00020        0.0000          182.9276        -50.16          0.000
73.503         0.0002          -0.0006         -1.16920        -0.00020        0.0000          182.9184        -50.12          0.000
74.263         0.0002          -0.0006         -1.16930        -0.00020        0.0000          182.9001        -50.16          0.000
75.013         0.0002          -0.0006         -1.16570        -0.00020        0.0000          182.8726        -50.12          0.000
75.764         0.0002          -0.0006         -1.16310        -0.00020        0.0000          182.8634        -50.16          0.000
76.503         0.0002          -0.0006         -1.15770        -0.00020        0.0000          182.8451        -50.16          0.000
77.264         0.0002          -0.0006         -1.15900        -0.00020        0.0000          182.8268        -50.16          0.000
78.003         0.0002          -0.0006         -1.15870        -0.00020        0.0000          182.7993        -50.16          0.000
78.754         0.0002          -0.0006         -1.15840        -0.00020        0.0000          182.7901        -50.16          0.000
79.514         0.0002          -0.0006         -1.15980        -0.00020        0.0000          182.7718        -50.16          0.000
80.265         0.0002          -0.0006         -1.15820        -0.00020        0.0000          182.7535        -50.12          0.000
81.004         0.0002          -0.0006         -1.15350        -0.00020        0.0000          182.7260        -50.16          0.000
81.764         0.0002          -0.0006         -1.15020        -0.00020        0.0000          182.7168        -50.16          0.000
82.505         0.0002          -0.0006         -1.15210        -0.00020        0.0000          182.6985        -50.16          0.000
83.265         0.0002          -0.0006         -1.15270        -0.00020        0.0000          182.6801        -50.12          0.000
84.004         0.0002          -0.0006         -1.15280        -0.00020        0.0000          182.6618        -50.16          0.000
84.754         0.0002          -0.0006         -1.15390        -0.00020        0.0000          182.6526        -50.16          0.000
85.504         0.0002          -0.0006         -1.15210        -0.00020        0.0000          182.6343        -50.16          0.000
86.263         0.0002          -0.0006         -1.15030        -0.00020        0.0000          182.6160        -50.12          0.000
87.004         0.0002          -0.0006         -1.14560        -0.00020        0.0000          182.5977        -50.16          0.000
87.764         0.0002          -0.0006         -1.14700        -0.00020        0.0000          182.5793        -50.12          0.000
88.514         0.0002          -0.0006         -1.14920        -0.00020        0.0000          182.5702        -50.16          0.000
89.264         0.0002          -0.0006         -1.14820        -0.00020        0.0000          182.5518        -50.16          0.000
90.014         0.0002          -0.0006         -1.15100        -0.00020        0.0000          182.5243        -50.16          0.000
90.755         0.0002          -0.0006         -1.15080        -0.00020        0.0000          182.5152        -50.16          0.000
91.505         0.0002          -0.0006         -1.14780        -0.00020        0.0000          182.4877        -50.16          0.000
92.255         0.0002          -0.0006         -1.14560        -0.00020        0.0000          182.4693        -50.16          0.000
93.005         0.0002          -0.0006         -1.14600        -0.00020        0.0000          182.4510        -50.16          0.000
93.765         0.0002          -0.0006         -1.14760        -0.00020        0.0000          182.4327        -50.16          0.000
94.505         0.0002          -0.0006         -1.14760        -0.00020        0.0000          182.4144        -50.16          0.000
95.267         0.0002          -0.0006         -1.14760        -0.00020        0.0000          182.3960        -50.12          0.000
96.005         0.0002          -0.0006         -1.15090        -0.00020        0.0000          182.3777        -50.16          0.000
96.765         0.0002          -0.0006         -1.14970        -0.00020        0.0000          182.3685        -50.16          0.000
97.505         0.0002          -0.0006         -1.14650        -0.00020        0.0000          182.3502        -50.12          0.000
98.265         0.0002          -0.0006         -1.14560        -0.00020        0.0000          182.3319        -50.16          0.000
99.005         0.0002          -0.0006         -1.14990        -0.00020        0.0000          182.3135        -50.12          0.000
99.765         0.0002          -0.0006         -1.15080        -0.00020        0.0000          182.3044        -50.16          0.000
100.506        0.0002          -0.0006         -1.15340        -0.00020        0.0000          182.2769        -50.16          0.000
