;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.47800        -0.00020        0.0000          181.0763        -50.16          0.000
0.753          0.0002          -0.0006         -1.47580        -0.00020        0.0000          181.0580        -50.16          0.000
1.504          0.0002          -0.0006         -1.47530        -0.00020        0.0000          181.0397        -50.16          0.000
2.257          0.0002          -0.0006         -1.47690        -0.00020        0.0000          181.0305        -50.16          0.000
3.012          0.0002          -0.0006         -1.47920        -0.00020        0.0000          181.0122        -50.16          0.000
3.762          0.0002          -0.0006         -1.48300        -0.00020        0.0000          180.9938        -50.16          0.000
4.514          0.0002          -0.0006         -1.48390        -0.00020        0.0000          180.9755        -50.16          0.000
5.250          0.0002          -0.0006         -1.48290        -0.00020        0.0000          180.9663        -50.16          0.000
6.014          0.0002          -0.0006         -1.47720        -0.00020        0.0000          180.9480        -50.16          0.000
6.763          0.0002          -0.0006         -1.47790        -0.00020        0.0000          180.9297        -50.16          0.000
7.505          0.0002          -0.0006         -1.48030        -0.00020        0.0000          180.9113        -50.16          0.000
8.260          0.0002          -0.0006         -1.48040        -0.00020        0.0000          180.8930        -50.16          0.000
9.012          0.0002          -0.0006         -1.48710        -0.00020        0.0000          180.8747        -50.16          0.000
9.751          0.0002          -0.0006         -1.48740        -0.00020        0.0000          180.8564        -50.16          0.000
10.511         0.0002          -0.0006         -1.48450        -0.00020        0.0000          180.8380        -50.16          0.000
11.258         0.0002          -0.0006         -1.48130        -0.00020        0.0000          180.8289        -50.12          0.000
12.013         0.0002          -0.0006         -1.48340        -0.00020        0.0000          180.8105        -50.16          0.000
12.751         0.0002          -0.0006         -1.48370        -0.00020        0.0000          180.7922        -50.12          0.000
13.505         0.0002          -0.0006         -1.48840        -0.00020        0.0000          180.7647        -50.16          0.000
14.254         0.0002          -0.0006         -1.49060        -0.00020        0.0000          180.7555        -50.16          0.000
15.005         0.0002          -0.0006         -1.49070        -0.00020        0.0000          180.7372        -50.16          0.000
15.756         0.0002          -0.0006         -1.48890        -0.00020        0.0000          180.7189        -50.16          0.000
16.512         0.0002          -0.0006         -1.48400        -0.00020        0.0000          180.7006        -50.12          0.000
17.253         0.0002          -0.0006         -1.48670        -0.00020        0.0000          180.6914        -50.16          0.000
18.004         0.0002          -0.0006         -1.48670        -0.00020        0.0000          180.6731        -50.16          0.000
18.760         0.0002          -0.0006         -1.49110        -0.00020        0.0000          180.6456        -50.16          0.000
19.512         0.0002          -0.0006         -1.49440        -0.00020        0.0000          180.6364        -50.16          0.000
20.251         0.0002          -0.0006         -1.49370        -0.00020        0.0000          180.6181        -50.16          0.000
21.002         0.0002          -0.0006         -1.48910        -0.00020        0.0000          180.5997        -50.16          0.000
21.754         0.0002          -0.0006         -1.48690        -0.00020        0.0000          180.5814        -50.16          0.000
22.509         0.0002          -0.0006         -1.49130        -0.00020        0.0000          180.5631        -50.16          0.000
23.264         0.0002          -0.0006         -1.49030        -0.00020        0.0000          180.5539        -50.16          0.000
24.000         0.0002          -0.0006         -1.49760        -0.00020        0.0000          180.5264        -50.16          0.000
24.755         0.0002          -0.0006         -1.49830        -0.00020        0.0000          180.5081        -50.12          0.000
25.507         0.0002          -0.0006         -1.49500        -0.00020        0.0000          180.4898        -50.16          0.000
26.259         0.0002          -0.0006         -1.49210        -0.00020        0.0000          180.4806        -50.12          0.000
27.009         0.0002          -0.0006         -1.49180        -0.00020        0.0000          180.4623        -50.12          0.000
27.753         0.0002          -0.0006         -1.49310        -0.00020        0.0000          180.4439        -50.16          0.000
28.508         0.0002          -0.0006         -1.49430        -0.00020        0.0000          180.4256        -50.16          0.000
29.265         0.0002          -0.0006         -1.49600        -0.00020        0.0000          180.4073        -50.16          0.000
30.002         0.0002          -0.0006         -1.49330        -0.00020        0.0000          180.3890        -50.12          0.000
30.756         0.0002          -0.0006         -1.48940        -0.00020        0.0000          180.3798        -50.16          0.000
31.512         0.0002          -0.0006         -1.48320        -0.00020        0.0000          180.3523        -50.16          0.000
32.266         0.0002          -0.0006         -1.48450        -0.00020        0.0000          180.3431        -50.16          0.000
33.005         0.0002          -0.0006         -1.48250        -0.00020        0.0000          180.3248        -50.16          0.000
33.761         0.0002          -0.0006         -1.48580        -0.00020        0.0000          180.3065        -50.16          0.000
34.506         0.0002          -0.0006         -1.48490        -0.00020        0.0000          180.2881        -50.12          0.000
