;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.45620        -0.00020        0.0000          181.2229        -50.12          0.000
0.769          0.0002          -0.0006         -1.45350        -0.00020        0.0000          181.2046        -50.16          0.000
1.520          0.0002          -0.0006         -1.45560        -0.00020        0.0000          181.1771        -50.16          0.000
2.261          0.0002          -0.0006         -1.45630        -0.00020        0.0000          181.1588        -50.16          0.000
3.020          0.0002          -0.0006         -1.46270        -0.00020        0.0000          181.1405        -50.16          0.000
3.751          0.0002          -0.0006         -1.46570        -0.00020        0.0000          181.1221        -50.12          0.000
4.500          0.0002          -0.0006         -1.46430        -0.00020        0.0000          181.1038        -50.12          0.000
5.252          0.0002          -0.0006         -1.46250        -0.00020        0.0000          181.0946        -50.16          0.000
6.003          0.0002          -0.0006         -1.45740        -0.00020        0.0000          181.0763        -50.16          0.000
6.752          0.0002          -0.0006         -1.45960        -0.00020        0.0000          181.0488        -50.16          0.000
7.502          0.0002          -0.0006         -1.45990        -0.00020        0.0000          181.0305        -50.16          0.000
8.253          0.0002          -0.0006         -1.46520        -0.00020        0.0000          181.0122        -50.16          0.000
9.003          0.0002          -0.0006         -1.46950        -0.00020        0.0000          181.0030        -50.16          0.000
9.753          0.0002          -0.0006         -1.46910        -0.00020        0.0000          180.9755        -50.12          0.000
10.504         0.0002          -0.0006         -1.46430        -0.00020        0.0000          180.9572        -50.16          0.000
11.264         0.0002          -0.0006         -1.46160        -0.00020        0.0000          180.9388        -50.16          0.000
12.005         0.0002          -0.0006         -1.46400        -0.00020        0.0000          180.9205        -50.16          0.000
12.763         0.0002          -0.0006         -1.46400        -0.00020        0.0000          180.9022        -50.16          0.000
13.503         0.0002          -0.0006         -1.47090        -0.00020        0.0000          180.8747        -50.16          0.000
14.254         0.0002          -0.0006         -1.47340        -0.00020        0.0000          180.8564        -50.16          0.000
15.006         0.0002          -0.0006         -1.47110        -0.00020        0.0000          180.8380        -50.16          0.000
15.764         0.0002          -0.0006         -1.46910        -0.00020        0.0000          180.8197        -50.16          0.000
16.504         0.0002          -0.0006         -1.46670        -0.00020        0.0000          180.8014        -50.16          0.000
17.256         0.0002          -0.0006         -1.46820        -0.00020        0.0000          180.7830        -50.12          0.000
18.005         0.0002          -0.0006         -1.47060        -0.00020        0.0000          180.7739        -50.16          0.000
18.766         0.0002          -0.0006         -1.47510        -0.00020        0.0000          180.7464        -50.16          0.000
19.516         0.0002          -0.0006         -1.47710        -0.00020        0.0000          180.7281        -50.16          0.000
20.266         0.0002          -0.0006         -1.47510        -0.00020        0.0000          180.7006        -50.16          0.000
21.016         0.0002          -0.0006         -1.46970        -0.00020        0.0000          180.7006        -50.16          0.000
21.757         0.0002          -0.0006         -1.47030        -0.00020        0.0000          180.6731        -50.16          0.000
22.517         0.0002          -0.0006         -1.47150        -0.00020        0.0000          180.6456        -50.16          0.000
23.257         0.0002          -0.0006         -1.47410        -0.00020        0.0000          180.6272        -50.16          0.000
24.017         0.0002          -0.0006         -1.48090        -0.00020        0.0000          180.6181        -50.16          0.000
24.757         0.0002          -0.0006         -1.48030        -0.00020        0.0000          180.5906        -50.16          0.000
25.518         0.0002          -0.0006         -1.47580        -0.00020        0.0000          180.5723        -50.12          0.000
26.268         0.0002          -0.0006         -1.47270        -0.00020        0.0000          180.5631        -50.16          0.000
27.008         0.0002          -0.0006         -1.47510        -0.00020        0.0000          180.5356        -50.16          0.000
27.768         0.0002          -0.0006         -1.47470        -0.00020        0.0000          180.5173        -50.16          0.000
28.508         0.0002          -0.0006         -1.48200        -0.00020        0.0000          180.4989        -50.12          0.000
29.258         0.0002          -0.0006         -1.48390        -0.00020        0.0000          180.4806        -50.16          0.000
30.008         0.0002          -0.0006         -1.48080        -0.00020        0.0000          180.4623        -50.16          0.000
30.758         0.0002          -0.0006         -1.47770        -0.00020        0.0000          180.4439        -50.16          0.000
31.509         0.0002          -0.0006         -1.47810        -0.00020        0.0000          180.4256        -50.16          0.000
32.260         0.0002          -0.0006         -1.47840        -0.00020        0.0000          180.4073        -50.16          0.000
33.019         0.0002          -0.0006         -1.48280        -0.00020        0.0000          180.3890        -50.12          0.000
33.761         0.0002          -0.0006         -1.48570        -0.00020        0.0000          180.3706        -50.16          0.000
34.501         0.0002          -0.0006         -1.48560        -0.00020        0.0000          180.3523        -50.16          0.000
35.251         0.0002          -0.0006         -1.48340        -0.00020        0.0000          180.3340        -50.16          0.000
36.011         0.0002          -0.0006         -1.47960        -0.00020        0.0000          180.3156        -50.16          0.000
36.751         0.0002          -0.0006         -1.48220        -0.00020        0.0000          180.2973        -50.16          0.000
37.501         0.0002          -0.0006         -1.48200        -0.00020        0.0000          180.2790        -50.16          0.000
38.262         0.0002          -0.0006         -1.48670        -0.00020        0.0000          180.2607        -50.16          0.000
39.001         0.0002          -0.0006         -1.48960        -0.00020        0.0000          180.2423        -50.12          0.000
39.762         0.0002          -0.0006         -1.48770        -0.00020        0.0000          180.2240        -50.16          0.000
40.502         0.0002          -0.0006         -1.48250        -0.00020        0.0000          180.1965        -50.16          0.000
41.252         0.0002          -0.0006         -1.48460        -0.00020        0.0000          180.1782        -50.16          0.000
42.002         0.0002          -0.0006         -1.48480        -0.00020        0.0000          180.1690        -50.16          0.000
42.763         0.0002          -0.0006         -1.48870        -0.00020        0.0000          180.1415        -50.16          0.000
43.513         0.0002          -0.0006         -1.49280        -0.00020        0.0000          180.1232        -50.16          0.000
44.263         0.0002          -0.0006         -1.49250        -0.00020        0.0000          180.1049        -50.16          0.000
45.013         0.0002          -0.0006         -1.48640        -0.00020        0.0000          180.0865        -50.16          0.000
45.753         0.0002          -0.0006         -1.48520        -0.00020        0.0000          180.0682        -50.12          0.000
46.504         0.0002          -0.0006         -1.48840        -0.00020        0.0000          180.0499        -50.16          0.000
47.264         0.0002          -0.0006         -1.48780        -0.00020        0.0000          180.0315        -50.12          0.000
48.003         0.0002          -0.0006         -1.49450        -0.00020        0.0000          180.0224        -50.12          0.000
48.754         0.0002          -0.0006         -1.49480        -0.00020        0.0000          180.0040        -50.12          0.000
49.514         0.0002          -0.0006         -1.48960        -0.00020        0.0000          179.9765        -50.16          0.000
50.256         0.0002          -0.0006         -1.48690        -0.00020        0.0000          179.9582        -50.16          0.000
51.005         0.0002          -0.0006         -1.49020        -0.00020        0.0000          179.9491        -50.16          0.000
51.755         0.0002          -0.0006         -1.48860        -0.00020        0.0000          179.9216        -50.16          0.000
52.515         0.0002          -0.0006         -1.49580        -0.00020        0.0000          179.9032        -50.16          0.000
53.267         0.0002          -0.0006         -1.49630        -0.00020        0.0000          179.8849        -50.16          0.000
54.006         0.0002          -0.0006         -1.49310        -0.00020        0.0000          179.8666        -50.16          0.000
54.756         0.0002          -0.0006         -1.49000        -0.00020        0.0000          179.8482        -50.16          0.000
55.506         0.0002          -0.0006         -1.49170        -0.00020        0.0000          179.8299        -50.16          0.000
56.267         0.0002          -0.0006         -1.49190        -0.00020        0.0000          179.8024        -50.16          0.000
57.016         0.0002          -0.0006         -1.49660        -0.00020        0.0000          179.7841        -50.12          0.000
57.756         0.0002          -0.0006         -1.49800        -0.00020        0.0000          179.7749        -50.16          0.000
58.516         0.0002          -0.0006         -1.49610        -0.00020        0.0000          179.7566        -50.16          0.000
59.256         0.0002          -0.0006         -1.49310        -0.00020        0.0000          179.7383        -50.16          0.000
60.006         0.0002          -0.0006         -1.49250        -0.00020        0.0000          179.7199        -50.16          0.000
60.766         0.0002          -0.0006         -1.49410        -0.00020        0.0000          179.7016        -50.16          0.000
61.506         0.0002          -0.0006         -1.49710        -0.00020        0.0000          179.6833        -50.16          0.000
62.256         0.0002          -0.0006         -1.49910        -0.00020        0.0000          179.6558        -50.16          0.000
63.006         0.0002          -0.0006         -1.49820        -0.00020        0.0000          179.6466        -50.16          0.000
63.757         0.0002          -0.0006         -1.49570        -0.00020        0.0000          179.6283        -50.12          0.000
64.508         0.0002          -0.0006         -1.49300        -0.00020        0.0000          183.6241        -50.12          0.000
65.268         0.0002          -0.0006         -1.49550        -0.00020        0.0000          183.6058        -50.16          0.000
66.008         0.0002          -0.0006         -1.49720        -0.00020        0.0000          183.5783        -50.16          0.000
66.768         0.0002          -0.0006         -1.50020        -0.00020        0.0000          183.5599        -50.16          0.000
67.508         0.0002          -0.0006         -1.50050        -0.00020        0.0000          183.5416        -50.16          0.000
68.269         0.0002          -0.0006         -1.49810        -0.00020        0.0000          183.5233        -50.12          0.000
69.019         0.0002          -0.0006         -1.49350        -0.00020        0.0000          183.4958        -50.16          0.000
69.750         0.0002          -0.0006         -1.49670        -0.00020        0.0000          183.4775        -50.12          0.000
70.500         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4591        -50.12          0.000
71.260         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4408        -50.16          0.000
72.010         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4225        -50.16          0.000
72.760         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.4041        -50.16          0.000
73.501         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.3858        -50.16          0.000
74.261         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.3675        -50.12          0.000
75.000         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.3492        -50.16          0.000
75.760         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.3308        -50.16          0.000
76.501         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.3125        -50.16          0.000
77.261         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.2850        -50.16          0.000
78.000         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.2667        -50.12          0.000
78.751         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.2483        -50.12          0.000
79.521         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.2300        -50.16          0.000
80.252         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.2117        -50.16          0.000
81.002         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.1934        -50.16          0.000
81.762         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.1750        -50.16          0.000
82.512         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.1567        -50.12          0.000
83.253         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.1292        -50.16          0.000
84.013         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.1200        -50.12          0.000
84.754         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.1017        -50.12          0.000
85.515         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.0742        -50.16          0.000
86.264         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.0651        -50.16          0.000
87.005         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.0467        -50.16          0.000
87.756         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.0192        -50.16          0.000
88.507         0.0002          -0.0006         0.00050         -0.00020        0.0000          183.0009        -50.16          0.000
89.266         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.9826        -50.16          0.000
90.016         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.9551        -50.16          0.000
90.756         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.9367        -50.16          0.000
91.506         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.9184        -50.16          0.000
92.265         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.9001        -50.16          0.000
93.005         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.8818        -50.16          0.000
93.765         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.8634        -50.16          0.000
94.507         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.8543        -50.16          0.000
95.256         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.8268        -50.16          0.000
96.006         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.8084        -50.16          0.000
96.756         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.7809        -50.16          0.000
97.506         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.7718        -50.16          0.000
98.257         0.0002          -0.0006         0.00050         -0.00020        0.0000          182.7535        -50.12          0.000
99.007         0.0002          -0.0006         0.00040         -0.00020        0.0000          182.7260        -50.16          0.000
99.768         0.0002          -0.0006         0.00040         -0.00020        0.0000          182.7076        -50.16          0.000
100.507        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.6893        -50.16          0.000
101.259        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.6710        -50.16          0.000
102.018        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.6435        -50.12          0.000
102.758        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.6343        -50.12          0.000
103.519        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.6160        -50.16          0.000
104.259        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.5885        -50.16          0.000
105.009        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.5702        -50.16          0.000
105.759        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.5610        -50.16          0.000
106.519        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.5335        -50.16          0.000
107.251        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.5152        -50.16          0.000
108.001        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.4968        -50.16          0.000
108.762        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.4877        -50.16          0.000
109.511        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.4693        -50.12          0.000
110.252        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.4419        -50.16          0.000
111.002        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.4235        -50.16          0.000
111.763        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.4052        -50.12          0.000
112.512        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.3869        -50.12          0.000
113.253        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.3594        -50.16          0.000
114.013        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.3410        -50.16          0.000
114.759        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.3227        -50.16          0.000
115.519        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.3044        -50.16          0.000
116.269        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.2861        -50.16          0.000
117.010        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.2677        -50.16          0.000
117.751        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.2494        -50.12          0.000
118.509        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.2311        -50.16          0.000
119.260        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.2127        -50.16          0.000
120.000        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.1944        -50.16          0.000
120.760        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.1761        -50.16          0.000
121.519        0.0002          -0.0006         0.00040         -0.00020        0.0000          182.1486        -50.16          0.000
122.261        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.1303        -50.16          0.000
123.000        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.1119        -50.16          0.000
123.751        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.1028        -50.16          0.000
124.501        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.0844        -50.16          0.000
125.252        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.0661        -50.12          0.000
126.012        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.0386        -50.16          0.000
126.753        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.0203        -50.12          0.000
127.502        0.0002          -0.0006         0.00050         -0.00020        0.0000          182.0019        -50.16          0.000
128.262        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.9836        -50.12          0.000
129.003        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.9561        -50.12          0.000
129.763        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.9470        -50.16          0.000
130.504        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.9195        -50.16          0.000
131.264        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.9011        -50.16          0.000
132.004        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.8828        -50.16          0.000
132.765        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.8645        -50.16          0.000
133.514        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.8461        -50.16          0.000
134.254        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.8278        -50.16          0.000
135.004        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.8095        -50.12          0.000
135.763        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.7912        -50.16          0.000
136.503        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.7728        -50.16          0.000
137.254        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.7453        -50.16          0.000
138.004        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.7270        -50.16          0.000
138.756        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.7087        -50.16          0.000
139.504        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.6903        -50.16          0.000
140.254        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.6720        -50.16          0.000
141.014        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.6537        -50.16          0.000
141.756        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.6354        -50.16          0.000
142.504        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.6170        -50.16          0.000
143.265        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.5987        -50.16          0.000
144.007        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.5804        -50.12          0.000
144.756        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.5620        -50.16          0.000
145.517        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.5437        -50.16          0.000
146.267        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.5254        -50.12          0.000
147.007        0.0002          -0.0006         0.00050         -0.00020        0.0000          181.5071        -50.16          0.000
