;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.49140        -0.00020        0.0000          181.6262        -50.16          0.000
0.758          0.0002          -0.0006         -1.48940        -0.00020        0.0000          181.6079        -50.16          0.000
1.519          0.0002          -0.0006         -1.48340        -0.00020        0.0000          181.5895        -50.12          0.000
2.269          0.0002          -0.0006         -1.48610        -0.00020        0.0000          181.5712        -50.16          0.000
3.009          0.0002          -0.0006         -1.48560        -0.00020        0.0000          181.5529        -50.16          0.000
3.759          0.0002          -0.0006         -1.48970        -0.00020        0.0000          181.5345        -50.16          0.000
4.509          0.0002          -0.0006         -1.49420        -0.00020        0.0000          181.5162        -50.16          0.000
5.259          0.0002          -0.0006         -1.49270        -0.00020        0.0000          181.4979        -50.16          0.000
6.010          0.0002          -0.0006         -1.48760        -0.00020        0.0000          181.4796        -50.16          0.000
6.760          0.0002          -0.0006         -1.48710        -0.00020        0.0000          181.4704        -50.16          0.000
7.520          0.0002          -0.0006         -1.48920        -0.00020        0.0000          181.4521        -50.16          0.000
8.250          0.0002          -0.0006         -1.48980        -0.00020        0.0000          181.4337        -50.16          0.000
9.001          0.0002          -0.0006         -1.49570        -0.00020        0.0000          181.4154        -50.16          0.000
9.762          0.0002          -0.0006         -1.49610        -0.00020        0.0000          181.3971        -50.16          0.000
10.512         0.0002          -0.0006         -1.49170        -0.00020        0.0000          181.3787        -50.16          0.000
11.251         0.0002          -0.0006         -1.48820        -0.00020        0.0000          181.3604        -50.16          0.000
12.002         0.0002          -0.0006         -1.49240        -0.00020        0.0000          181.3421        -50.12          0.000
12.763         0.0002          -0.0006         -1.48920        -0.00020        0.0000          181.3238        -50.16          0.000
13.503         0.0002          -0.0006         -1.49710        -0.00020        0.0000          181.3054        -50.16          0.000
14.263         0.0002          -0.0006         -1.49890        -0.00020        0.0000          181.2963        -50.16          0.000
15.013         0.0002          -0.0006         -1.49510        -0.00020        0.0000          181.2779        -50.16          0.000
15.753         0.0002          -0.0006         -1.49240        -0.00020        0.0000          181.2688        -50.12          0.000
16.514         0.0002          -0.0006         -1.49480        -0.00020        0.0000          181.2413        -50.16          0.000
17.263         0.0002          -0.0006         -1.49500        -0.00020        0.0000          181.2229        -50.16          0.000
18.013         0.0002          -0.0006         -1.49980        -0.00020        0.0000          181.2046        -50.12          0.000
18.764         0.0002          -0.0006         -1.50160        -0.00020        0.0000          181.1955        -50.16          0.000
19.514         0.0002          -0.0006         -1.49940        -0.00020        0.0000          181.1771        -50.16          0.000
20.255         0.0002          -0.0006         -1.49700        -0.00020        0.0000          181.1588        -50.16          0.000
21.004         0.0002          -0.0006         -1.49630        -0.00020        0.0000          181.1405        -50.16          0.000
21.765         0.0002          -0.0006         -1.49760        -0.00020        0.0000          181.1313        -50.16          0.000
22.506         0.0002          -0.0006         -1.50060        -0.00020        0.0000          181.1038        -50.16          0.000
23.266         0.0002          -0.0006         -1.50300        -0.00020        0.0000          181.0855        -50.16          0.000
24.006         0.0002          -0.0006         -1.50200        -0.00020        0.0000          181.0671        -50.16          0.000
24.756         0.0002          -0.0006         -1.49990        -0.00020        0.0000          181.0580        -50.16          0.000
25.506         0.0002          -0.0006         -1.49620        -0.00020        0.0000          181.0397        -50.12          0.000
26.267         0.0002          -0.0006         -1.49870        -0.00020        0.0000          181.0122        -50.16          0.000
27.016         0.0002          -0.0006         -1.50020        -0.00020        0.0000          181.0030        -50.16          0.000
27.757         0.0002          -0.0006         -1.50370        -0.00020        0.0000          180.9755        -50.16          0.000
28.517         0.0002          -0.0006         -1.50430        -0.00020        0.0000          180.9663        -50.16          0.000
29.268         0.0002          -0.0006         -1.50280        -0.00020        0.0000          180.9480        -50.16          0.000
30.018         0.0002          -0.0006         -1.49710        -0.00020        0.0000          180.9297        -50.12          0.000
30.769         0.0002          -0.0006         -1.50000        -0.00020        0.0000          180.9205        -50.16          0.000
31.519         0.0002          -0.0006         -1.50110        -0.00020        0.0000          180.9022        -50.16          0.000
32.258         0.0002          -0.0006         -1.50500        -0.00020        0.0000          180.8747        -50.16          0.000
33.019         0.0002          -0.0006         -1.50730        -0.00020        0.0000          180.8655        -50.16          0.000
33.769         0.0002          -0.0006         -1.50570        -0.00020        0.0000          180.8472        -50.16          0.000
34.519         0.0002          -0.0006         -1.49870        -0.00020        0.0000          180.8289        -50.16          0.000
35.260         0.0002          -0.0006         -1.50050        -0.00020        0.0000          180.8105        -50.16          0.000
36.020         0.0002          -0.0006         -1.50310        -0.00020        0.0000          180.7922        -50.16          0.000
36.759         0.0002          -0.0006         -1.50550        -0.00020        0.0000          180.7830        -50.16          0.000
37.519         0.0002          -0.0006         -1.50920        -0.00020        0.0000          180.7555        -50.16          0.000
38.260         0.0002          -0.0006         -1.50830        -0.00020        0.0000          180.7372        -50.16          0.000
39.000         0.0002          -0.0006         -1.50170        -0.00020        0.0000          180.7281        -50.16          0.000
39.752         0.0002          -0.0006         -1.50120        -0.00020        0.0000          180.7097        -50.16          0.000
40.501         0.0002          -0.0006         -1.50540        -0.00020        0.0000          180.6914        -50.16          0.000
41.251         0.0002          -0.0006         -1.50570        -0.00020        0.0000          180.6731        -50.16          0.000
