;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.38460        -0.00020        0.0000          180.8839        -50.16          0.000
0.761          0.0002          -0.0006         -1.37750        -0.00020        0.0000          180.8655        -50.16          0.000
1.511          0.0002          -0.0006         -1.37980        -0.00020        0.0000          180.8472        -50.16          0.000
2.251          0.0002          -0.0006         -1.38280        -0.00020        0.0000          180.8289        -50.16          0.000
3.011          0.0002          -0.0006         -1.38240        -0.00020        0.0000          180.8105        -50.16          0.000
3.751          0.0002          -0.0006         -1.38690        -0.00020        0.0000          180.7922        -50.16          0.000
4.502          0.0002          -0.0006         -1.38620        -0.00020        0.0000          180.7647        -50.16          0.000
5.251          0.0002          -0.0006         -1.38210        -0.00020        0.0000          180.7555        -50.16          0.000
6.012          0.0002          -0.0006         -1.37900        -0.00020        0.0000          180.7372        -50.16          0.000
6.752          0.0002          -0.0006         -1.38330        -0.00020        0.0000          180.7189        -50.16          0.000
7.512          0.0002          -0.0006         -1.38430        -0.00020        0.0000          180.7006        -50.16          0.000
8.252          0.0002          -0.0006         -1.38720        -0.00020        0.0000          180.6731        -50.16          0.000
9.012          0.0002          -0.0006         -1.38860        -0.00020        0.0000          180.6639        -50.16          0.000
9.752          0.0002          -0.0006         -1.38610        -0.00020        0.0000          180.6456        -50.16          0.000
10.513         0.0002          -0.0006         -1.38360        -0.00020        0.0000          180.6181        -50.16          0.000
11.253         0.0002          -0.0006         -1.38140        -0.00020        0.0000          180.5997        -50.16          0.000
12.003         0.0002          -0.0006         -1.38420        -0.00020        0.0000          180.5906        -50.16          0.000
12.752         0.0002          -0.0006         -1.38510        -0.00020        0.0000          180.5723        -50.16          0.000
13.513         0.0002          -0.0006         -1.38810        -0.00020        0.0000          180.5539        -50.16          0.000
14.253         0.0002          -0.0006         -1.38920        -0.00020        0.0000          180.5356        -50.16          0.000
15.013         0.0002          -0.0006         -1.38750        -0.00020        0.0000          180.5173        -50.16          0.000
15.763         0.0002          -0.0006         -1.38210        -0.00020        0.0000          180.4989        -50.16          0.000
16.513         0.0002          -0.0006         -1.38220        -0.00020        0.0000          180.4806        -50.16          0.000
17.263         0.0002          -0.0006         -1.38700        -0.00020        0.0000          180.4623        -50.16          0.000
18.005         0.0002          -0.0006         -1.38640        -0.00020        0.0000          180.4439        -50.12          0.000
18.755         0.0002          -0.0006         -1.39040        -0.00020        0.0000          180.4256        -50.16          0.000
19.516         0.0002          -0.0006         -1.39040        -0.00020        0.0000          180.3981        -50.16          0.000
20.254         0.0002          -0.0006         -1.38730        -0.00020        0.0000          180.3890        -50.16          0.000
21.015         0.0002          -0.0006         -1.38460        -0.00020        0.0000          180.3615        -50.16          0.000
21.764         0.0002          -0.0006         -1.38650        -0.00020        0.0000          180.3523        -50.12          0.000
22.505         0.0002          -0.0006         -1.38870        -0.00020        0.0000          180.3340        -50.16          0.000
23.254         0.0002          -0.0006         -1.38990        -0.00020        0.0000          180.3065        -50.16          0.000
24.014         0.0002          -0.0006         -1.39180        -0.00020        0.0000          180.2973        -50.16          0.000
24.756         0.0002          -0.0006         -1.39060        -0.00020        0.0000          180.2790        -50.16          0.000
25.505         0.0002          -0.0006         -1.38830        -0.00020        0.0000          180.2515        -50.12          0.000
26.256         0.0002          -0.0006         -1.38140        -0.00020        0.0000          180.2332        -50.16          0.000
27.016         0.0002          -0.0006         -1.38240        -0.00020        0.0000          180.2148        -50.16          0.000
27.756         0.0002          -0.0006         -1.38190        -0.00020        0.0000          180.1965        -50.12          0.000
28.515         0.0002          -0.0006         -1.37900        -0.00020        0.0000          180.1782        -50.16          0.000
29.266         0.0002          -0.0006         -1.37820        -0.00020        0.0000          180.1598        -50.12          0.000
30.006         0.0002          -0.0006         -1.37530        -0.00020        0.0000          180.1415        -50.12          0.000
30.757         0.0002          -0.0006         -1.36770        -0.00020        0.0000          180.1232        -50.16          0.000
31.507         0.0002          -0.0006         -1.36270        -0.00020        0.0000          180.0957        -50.16          0.000
32.256         0.0002          -0.0006         -1.36220        -0.00020        0.0000          180.0865        -50.16          0.000
