;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.001          0.0002          -0.0006         -1.41590        -0.00020        0.0000          183.4225        -50.16          0.000
0.753          0.0002          -0.0006         -1.41600        -0.00020        0.0000          183.4041        -50.16          0.000
1.505          0.0002          -0.0006         -1.42430        -0.00020        0.0000          183.3858        -50.16          0.000
2.257          0.0002          -0.0006         -1.42590        -0.00020        0.0000          183.3675        -50.16          0.000
3.010          0.0002          -0.0006         -1.42360        -0.00020        0.0000          183.3492        -50.16          0.000
3.764          0.0002          -0.0006         -1.42200        -0.00020        0.0000          183.3308        -50.16          0.000
4.507          0.0002          -0.0006         -1.41820        -0.00020        0.0000          183.3125        -50.16          0.000
5.251          0.0002          -0.0006         -1.42040        -0.00020        0.0000          183.2850        -50.16          0.000
6.005          0.0002          -0.0006         -1.42140        -0.00020        0.0000          183.2758        -50.12          0.000
6.758          0.0002          -0.0006         -1.42660        -0.00020        0.0000          183.2575        -50.16          0.000
7.502          0.0002          -0.0006         -1.43110        -0.00020        0.0000          183.2300        -50.16          0.000
8.256          0.0002          -0.0006         -1.43050        -0.00020        0.0000          183.2117        -50.16          0.000
9.009          0.0002          -0.0006         -1.42680        -0.00020        0.0000          183.2025        -50.16          0.000
9.756          0.0002          -0.0006         -1.42350        -0.00020        0.0000          183.1750        -50.16          0.000
10.504         0.0002          -0.0006         -1.42550        -0.00020        0.0000          183.1567        -50.12          0.000
11.252         0.0002          -0.0006         -1.42610        -0.00020        0.0000          183.1384        -50.16          0.000
12.010         0.0002          -0.0006         -1.43190        -0.00020        0.0000          183.1200        -50.16          0.000
12.757         0.0002          -0.0006         -1.43460        -0.00020        0.0000          183.1017        -50.16          0.000
13.505         0.0002          -0.0006         -1.43450        -0.00020        0.0000          183.0834        -50.16          0.000
14.253         0.0002          -0.0006         -1.43250        -0.00020        0.0000          183.0559        -50.16          0.000
15.004         0.0002          -0.0006         -1.42760        -0.00020        0.0000          183.0467        -50.16          0.000
15.758         0.0002          -0.0006         -1.42860        -0.00020        0.0000          183.0284        -50.16          0.000
16.502         0.0002          -0.0006         -1.43020        -0.00020        0.0000          183.0101        -50.12          0.000
17.256         0.0002          -0.0006         -1.43360        -0.00020        0.0000          182.9826        -50.16          0.000
18.010         0.0002          -0.0006         -1.44000        -0.00020        0.0000          182.9642        -50.16          0.000
18.753         0.0002          -0.0006         -1.43930        -0.00020        0.0000          182.9459        -50.16          0.000
19.508         0.0002          -0.0006         -1.43570        -0.00020        0.0000          182.9276        -50.16          0.000
20.251         0.0002          -0.0006         -1.43250        -0.00020        0.0000          182.9093        -50.12          0.000
21.010         0.0002          -0.0006         -1.43480        -0.00020        0.0000          182.9001        -50.16          0.000
21.753         0.0002          -0.0006         -1.43490        -0.00020        0.0000          182.8726        -50.16          0.000
22.507         0.0002          -0.0006         -1.44120        -0.00020        0.0000          182.8451        -50.16          0.000
23.251         0.0002          -0.0006         -1.44350        -0.00020        0.0000          182.8268        -50.16          0.000
24.014         0.0002          -0.0006         -1.44260        -0.00020        0.0000          182.8176        -50.16          0.000
24.756         0.0002          -0.0006         -1.44020        -0.00020        0.0000          182.7993        -50.16          0.000
25.500         0.0002          -0.0006         -1.43680        -0.00020        0.0000          182.7718        -50.16          0.000
26.253         0.0002          -0.0006         -1.43890        -0.00020        0.0000          182.7535        -50.12          0.000
27.007         0.0002          -0.0006         -1.43910        -0.00020        0.0000          182.7443        -50.16          0.000
27.751         0.0002          -0.0006         -1.44430        -0.00020        0.0000          182.7168        -50.16          0.000
28.504         0.0002          -0.0006         -1.44730        -0.00020        0.0000          182.6985        -50.16          0.000
29.258         0.0002          -0.0006         -1.44640        -0.00020        0.0000          182.6801        -50.16          0.000
30.002         0.0002          -0.0006         -1.44050        -0.00020        0.0000          182.6618        -50.16          0.000
30.756         0.0002          -0.0006         -1.44050        -0.00020        0.0000          182.6435        -50.12          0.000
31.509         0.0002          -0.0006         -1.44250        -0.00020        0.0000          182.6251        -50.12          0.000
32.253         0.0002          -0.0006         -1.44300        -0.00020        0.0000          182.6068        -50.16          0.000
33.007         0.0002          -0.0006         -1.45050        -0.00020        0.0000          182.5885        -50.16          0.000
33.751         0.0002          -0.0006         -1.45080        -0.00020        0.0000          182.5610        -50.16          0.000
34.505         0.0002          -0.0006         -1.44720        -0.00020        0.0000          182.5427        -50.16          0.000
35.258         0.0002          -0.0006         -1.44340        -0.00020        0.0000          182.5243        -50.16          0.000
36.000         0.0002          -0.0006         -1.44620        -0.00020        0.0000          182.5060        -50.16          0.000
36.753         0.0002          -0.0006         -1.44560        -0.00020        0.0000          182.4968        -50.16          0.000
37.506         0.0002          -0.0006         -1.45160        -0.00020        0.0000          182.4693        -50.12          0.000
38.260         0.0002          -0.0006         -1.45390        -0.00020        0.0000          182.4419        -50.16          0.000
39.002         0.0002          -0.0006         -1.45260        -0.00020        0.0000          182.4327        -50.16          0.000
39.755         0.0002          -0.0006         -1.45000        -0.00020        0.0000          182.4052        -50.16          0.000
40.508         0.0002          -0.0006         -1.44800        -0.00020        0.0000          182.3960        -50.16          0.000
41.260         0.0002          -0.0006         -1.44970        -0.00020        0.0000          182.3777        -50.12          0.000
42.004         0.0002          -0.0006         -1.45130        -0.00020        0.0000          182.3502        -50.12          0.000
42.768         0.0002          -0.0006         -1.45490        -0.00020        0.0000          182.3319        -50.16          0.000
43.500         0.0002          -0.0006         -1.45610        -0.00020        0.0000          182.3227        -50.16          0.000
44.254         0.0002          -0.0006         -1.45400        -0.00020        0.0000          182.2952        -50.16          0.000
45.008         0.0002          -0.0006         -1.44920        -0.00020        0.0000          182.2769        -50.12          0.000
45.751         0.0002          -0.0006         -1.45130        -0.00020        0.0000          182.2586        -50.16          0.000
46.504         0.0002          -0.0006         -1.45160        -0.00020        0.0000          182.2402        -50.16          0.000
47.258         0.0002          -0.0006         -1.45570        -0.00020        0.0000          182.2219        -50.16          0.000
48.001         0.0002          -0.0006         -1.45910        -0.00020        0.0000          182.2036        -50.12          0.000
48.755         0.0002          -0.0006         -1.45820        -0.00020        0.0000          182.1852        -50.16          0.000
49.509         0.0002          -0.0006         -1.45190        -0.00020        0.0000          182.1669        -50.16          0.000
50.252         0.0002          -0.0006         -1.45260        -0.00020        0.0000          182.1394        -50.12          0.000
51.014         0.0002          -0.0006         -1.45420        -0.00020        0.0000          182.1303        -50.16          0.000
51.754         0.0002          -0.0006         -1.45540        -0.00020        0.0000          182.1028        -50.16          0.000
