;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.41940        -0.00020        0.0000          180.6639        -50.12          0.000
0.755          0.0002          -0.0006         -1.41960        -0.00020        0.0000          180.6547        -50.16          0.000
1.511          0.0002          -0.0006         -1.41710        -0.00020        0.0000          180.6364        -50.16          0.000
2.252          0.0002          -0.0006         -1.41410        -0.00020        0.0000          180.6181        -50.16          0.000
3.004          0.0002          -0.0006         -1.41540        -0.00020        0.0000          180.5997        -50.16          0.000
3.756          0.0002          -0.0006         -1.41600        -0.00020        0.0000          180.5814        -50.16          0.000
4.509          0.0002          -0.0006         -1.41970        -0.00020        0.0000          180.5631        -50.16          0.000
5.263          0.0002          -0.0006         -1.42200        -0.00020        0.0000          180.5448        -50.16          0.000
6.012          0.0002          -0.0006         -1.42230        -0.00020        0.0000          180.5264        -50.16          0.000
6.764          0.0002          -0.0006         -1.42050        -0.00020        0.0000          180.5173        -50.16          0.000
7.502          0.0002          -0.0006         -1.41560        -0.00020        0.0000          180.4989        -50.16          0.000
8.261          0.0002          -0.0006         -1.41810        -0.00020        0.0000          180.4806        -50.16          0.000
9.011          0.0002          -0.0006         -1.41810        -0.00020        0.0000          180.4714        -50.12          0.000
9.765          0.0002          -0.0006         -1.42210        -0.00020        0.0000          180.4531        -50.16          0.000
10.506         0.0002          -0.0006         -1.42560        -0.00020        0.0000          180.4348        -50.16          0.000
11.258         0.0002          -0.0006         -1.42510        -0.00020        0.0000          180.4073        -50.16          0.000
12.006         0.0002          -0.0006         -1.42080        -0.00020        0.0000          180.3981        -50.16          0.000
12.755         0.0002          -0.0006         -1.41840        -0.00020        0.0000          180.3798        -50.12          0.000
13.510         0.0002          -0.0006         -1.42240        -0.00020        0.0000          180.3615        -50.16          0.000
14.262         0.0002          -0.0006         -1.42140        -0.00020        0.0000          180.3431        -50.16          0.000
15.015         0.0002          -0.0006         -1.42820        -0.00020        0.0000          180.3340        -50.16          0.000
15.761         0.0002          -0.0006         -1.42920        -0.00020        0.0000          180.3156        -50.16          0.000
16.514         0.0002          -0.0006         -1.42680        -0.00020        0.0000          180.2973        -50.16          0.000
17.254         0.0002          -0.0006         -1.42400        -0.00020        0.0000          180.2790        -50.16          0.000
18.011         0.0002          -0.0006         -1.42430        -0.00020        0.0000          180.2607        -50.16          0.000
18.751         0.0002          -0.0006         -1.42590        -0.00020        0.0000          180.2423        -50.12          0.000
19.503         0.0002          -0.0006         -1.42830        -0.00020        0.0000          180.2240        -50.16          0.000
20.254         0.0002          -0.0006         -1.43150        -0.00020        0.0000          180.2057        -50.12          0.000
21.010         0.0002          -0.0006         -1.43110        -0.00020        0.0000          180.1965        -50.16          0.000
21.762         0.0002          -0.0006         -1.42870        -0.00020        0.0000          180.1782        -50.16          0.000
22.513         0.0002          -0.0006         -1.42630        -0.00020        0.0000          180.1598        -50.16          0.000
23.252         0.0002          -0.0006         -1.42630        -0.00020        0.0000          180.1415        -50.16          0.000
24.005         0.0002          -0.0006         -1.42800        -0.00020        0.0000          180.1232        -50.16          0.000
24.753         0.0002          -0.0006         -1.43190        -0.00020        0.0000          180.1049        -50.16          0.000
25.507         0.0002          -0.0006         -1.43450        -0.00020        0.0000          180.0774        -50.16          0.000
26.255         0.0002          -0.0006         -1.43370        -0.00020        0.0000          180.0682        -50.16          0.000
27.008         0.0002          -0.0006         -1.42740        -0.00020        0.0000          180.0499        -50.16          0.000
27.759         0.0002          -0.0006         -1.42730        -0.00020        0.0000          180.0315        -50.16          0.000
28.515         0.0002          -0.0006         -1.43060        -0.00020        0.0000          180.0132        -50.16          0.000
29.250         0.0002          -0.0006         -1.42980        -0.00020        0.0000          179.9949        -50.16          0.000
30.002         0.0002          -0.0006         -1.43570        -0.00020        0.0000          179.9857        -50.12          0.000
30.750         0.0002          -0.0006         -1.43450        -0.00020        0.0000          179.9582        -50.16          0.000
31.500         0.0002          -0.0006         -1.42810        -0.00020        0.0000          179.9491        -50.16          0.000
32.252         0.0002          -0.0006         -1.42390        -0.00020        0.0000          179.9307        -50.16          0.000
33.004         0.0002          -0.0006         -1.42450        -0.00020        0.0000          179.9124        -50.16          0.000
33.752         0.0002          -0.0006         -1.42310        -0.00020        0.0000          179.9032        -50.16          0.000
34.514         0.0002          -0.0006         -1.42500        -0.00020        0.0000          179.8757        -50.16          0.000
35.253         0.0002          -0.0006         -1.42430        -0.00020        0.0000          179.8574        -50.16          0.000
36.008         0.0002          -0.0006         -1.41770        -0.00020        0.0000          179.8482        -50.12          0.000
36.760         0.0002          -0.0006         -1.41240        -0.00020        0.0000          179.8299        -50.16          0.000
37.514         0.0002          -0.0006         -1.40730        -0.00020        0.0000          179.8116        -50.12          0.000
38.251         0.0002          -0.0006         -1.40670        -0.00020        0.0000          179.7933        -50.16          0.000
39.000         0.0002          -0.0006         -1.40450        -0.00020        0.0000          179.7749        -50.16          0.000
39.754         0.0002          -0.0006         -1.40470        -0.00020        0.0000          179.7566        -50.16          0.000
40.502         0.0002          -0.0006         -1.40020        -0.00020        0.0000          179.7383        -50.12          0.000
41.252         0.0002          -0.0006         -1.39510        -0.00020        0.0000          179.7199        -50.16          0.000
42.001         0.0002          -0.0006         -1.38740        -0.00020        0.0000          179.7108        -50.16          0.000
42.757         0.0002          -0.0006         -1.38780        -0.00020        0.0000          179.6924        -50.16          0.000
43.507         0.0002          -0.0006         -1.38340        -0.00020        0.0000          179.6649        -50.16          0.000
44.257         0.0002          -0.0006         -1.38510        -0.00020        0.0000          179.6558        -50.16          0.000
45.012         0.0002          -0.0006         -1.38240        -0.00020        0.0000          183.3675        -50.16          0.000
45.766         0.0002          -0.0006         -1.37780        -0.00020        0.0000          183.3492        -50.16          0.000
46.514         0.0002          -0.0006         -1.36750        -0.00020        0.0000          183.3400        -50.16          0.000
47.252         0.0002          -0.0006         -1.36740        -0.00020        0.0000          183.3217        -50.16          0.000
48.014         0.0002          -0.0006         -1.36340        -0.00020        0.0000          183.3033        -50.16          0.000
48.753         0.0002          -0.0006         -1.36390        -0.00020        0.0000          183.2850        -50.16          0.000
