;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.31240        -0.00020        0.0000          180.4714        -50.12          0.000
0.755          0.0002          -0.0006         -1.31750        -0.00020        0.0000          180.4531        -50.16          0.000
1.505          0.0002          -0.0006         -1.31670        -0.00020        0.0000          180.4348        -50.16          0.000
2.266          0.0002          -0.0006         -1.31470        -0.00020        0.0000          180.4165        -50.16          0.000
3.006          0.0002          -0.0006         -1.31340        -0.00020        0.0000          180.3981        -50.16          0.000
3.766          0.0002          -0.0006         -1.31380        -0.00020        0.0000          180.3798        -50.16          0.000
4.506          0.0002          -0.0006         -1.31580        -0.00020        0.0000          180.3706        -50.12          0.000
5.256          0.0002          -0.0006         -1.31640        -0.00020        0.0000          180.3431        -50.16          0.000
6.007          0.0002          -0.0006         -1.32020        -0.00020        0.0000          180.3248        -50.16          0.000
6.757          0.0002          -0.0006         -1.32400        -0.00020        0.0000          180.3065        -50.16          0.000
7.507          0.0002          -0.0006         -1.32370        -0.00020        0.0000          180.2881        -50.16          0.000
8.258          0.0002          -0.0006         -1.32210        -0.00020        0.0000          180.2698        -50.16          0.000
9.008          0.0002          -0.0006         -1.32040        -0.00020        0.0000          180.2607        -50.12          0.000
9.760          0.0002          -0.0006         -1.31750        -0.00020        0.0000          180.2332        -50.16          0.000
10.509         0.0002          -0.0006         -1.32010        -0.00020        0.0000          180.2240        -50.16          0.000
11.269         0.0002          -0.0006         -1.32100        -0.00020        0.0000          180.1965        -50.16          0.000
12.009         0.0002          -0.0006         -1.32310        -0.00020        0.0000          180.1690        -50.16          0.000
12.769         0.0002          -0.0006         -1.32850        -0.00020        0.0000          180.1598        -50.12          0.000
13.509         0.0002          -0.0006         -1.32940        -0.00020        0.0000          180.1415        -50.16          0.000
14.270         0.0002          -0.0006         -1.32780        -0.00020        0.0000          180.1232        -50.16          0.000
15.009         0.0002          -0.0006         -1.32630        -0.00020        0.0000          180.1049        -50.16          0.000
15.750         0.0002          -0.0006         -1.32280        -0.00020        0.0000          180.0865        -50.16          0.000
16.510         0.0002          -0.0006         -1.32460        -0.00020        0.0000          180.0774        -50.16          0.000
17.260         0.0002          -0.0006         -1.32640        -0.00020        0.0000          180.0499        -50.16          0.000
18.002         0.0002          -0.0006         -1.32640        -0.00020        0.0000          180.0315        -50.16          0.000
18.762         0.0002          -0.0006         -1.33380        -0.00020        0.0000          180.0132        -50.16          0.000
19.512         0.0002          -0.0006         -1.33430        -0.00020        0.0000          179.9949        -50.12          0.000
20.251         0.0002          -0.0006         -1.33290        -0.00020        0.0000          179.9765        -50.16          0.000
21.012         0.0002          -0.0006         -1.33120        -0.00020        0.0000          179.9582        -50.16          0.000
21.753         0.0002          -0.0006         -1.32780        -0.00020        0.0000          179.9399        -50.12          0.000
22.504         0.0002          -0.0006         -1.33020        -0.00020        0.0000          179.9216        -50.16          0.000
23.254         0.0002          -0.0006         -1.33090        -0.00020        0.0000          179.9032        -50.16          0.000
24.003         0.0002          -0.0006         -1.33380        -0.00020        0.0000          179.8757        -50.16          0.000
24.754         0.0002          -0.0006         -1.33840        -0.00020        0.0000          179.8574        -50.12          0.000
25.505         0.0002          -0.0006         -1.33880        -0.00020        0.0000          179.8482        -50.16          0.000
26.264         0.0002          -0.0006         -1.33590        -0.00020        0.0000          179.8207        -50.12          0.000
27.004         0.0002          -0.0006         -1.33380        -0.00020        0.0000          179.8024        -50.16          0.000
27.754         0.0002          -0.0006         -1.33130        -0.00020        0.0000          179.7933        -50.16          0.000
28.506         0.0002          -0.0006         -1.33280        -0.00020        0.0000          179.7658        -50.16          0.000
29.254         0.0002          -0.0006         -1.33140        -0.00020        0.0000          179.7566        -50.16          0.000
30.014         0.0002          -0.0006         -1.33510        -0.00020        0.0000          179.7383        -50.12          0.000
30.756         0.0002          -0.0006         -1.33580        -0.00020        0.0000          179.7108        -50.16          0.000
31.514         0.0002          -0.0006         -1.33470        -0.00020        0.0000          184.1007        -50.12          0.000
32.255         0.0002          -0.0006         -1.32940        -0.00020        0.0000          184.0823        -50.16          0.000
33.005         0.0002          -0.0006         -1.32670        -0.00020        0.0000          184.0640        -50.16          0.000
