;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.58580        -0.00020        0.0000          181.8461        -50.16          0.000
0.760          0.0002          -0.0006         -1.58390        -0.00020        0.0000          181.8278        -50.12          0.000
1.520          0.0002          -0.0006         -1.58310        -0.00020        0.0000          181.8003        -50.16          0.000
2.270          0.0002          -0.0006         -1.58510        -0.00020        0.0000          181.7820        -50.16          0.000
3.020          0.0002          -0.0006         -1.58620        -0.00020        0.0000          181.7728        -50.16          0.000
3.770          0.0002          -0.0006         -1.58790        -0.00020        0.0000          181.7453        -50.16          0.000
4.500          0.0002          -0.0006         -1.58880        -0.00020        0.0000          181.7270        -50.12          0.000
5.260          0.0002          -0.0006         -1.58990        -0.00020        0.0000          181.7087        -50.12          0.000
6.010          0.0002          -0.0006         -1.59040        -0.00020        0.0000          181.6995        -50.16          0.000
6.761          0.0002          -0.0006         -1.59040        -0.00020        0.0000          181.6812        -50.16          0.000
7.510          0.0002          -0.0006         -1.58850        -0.00020        0.0000          181.6629        -50.16          0.000
8.261          0.0002          -0.0006         -1.59020        -0.00020        0.0000          181.6354        -50.16          0.000
9.001          0.0002          -0.0006         -1.59100        -0.00020        0.0000          181.6262        -50.16          0.000
9.752          0.0002          -0.0006         -1.59130        -0.00020        0.0000          181.5987        -50.12          0.000
10.511         0.0002          -0.0006         -1.59170        -0.00020        0.0000          181.5804        -50.16          0.000
11.261         0.0002          -0.0006         -1.59250        -0.00020        0.0000          181.5712        -50.16          0.000
12.010         0.0002          -0.0006         -1.59240        -0.00020        0.0000          181.5529        -50.16          0.000
12.761         0.0002          -0.0006         -1.59170        -0.00020        0.0000          181.5254        -50.16          0.000
13.511         0.0002          -0.0006         -1.59140        -0.00020        0.0000          181.5071        -50.12          0.000
14.261         0.0002          -0.0006         -1.59070        -0.00020        0.0000          181.4887        -50.12          0.000
15.001         0.0002          -0.0006         -1.59010        -0.00020        0.0000          181.4704        -50.12          0.000
15.751         0.0002          -0.0006         -1.58860        -0.00020        0.0000          181.4521        -50.16          0.000
16.501         0.0002          -0.0006         -1.58770        -0.00020        0.0000          181.4337        -50.16          0.000
17.261         0.0002          -0.0006         -1.58560        -0.00020        0.0000          181.4154        -50.16          0.000
18.011         0.0002          -0.0006         -1.58430        -0.00020        0.0000          181.3971        -50.12          0.000
18.761         0.0002          -0.0006         -1.58540        -0.00020        0.0000          181.3696        -50.16          0.000
19.511         0.0002          -0.0006         -1.58660        -0.00020        0.0000          181.3513        -50.16          0.000
20.251         0.0002          -0.0006         -1.58870        -0.00020        0.0000          181.3329        -50.16          0.000
21.011         0.0002          -0.0006         -1.58970        -0.00020        0.0000          181.3238        -50.16          0.000
21.752         0.0002          -0.0006         -1.59160        -0.00020        0.0000          181.3054        -50.16          0.000
22.501         0.0002          -0.0006         -1.59310        -0.00020        0.0000          181.2779        -50.16          0.000
23.262         0.0002          -0.0006         -1.59720        -0.00020        0.0000          181.2596        -50.16          0.000
24.012         0.0002          -0.0006         -1.59930        -0.00020        0.0000          181.2504        -50.16          0.000
24.763         0.0002          -0.0006         -1.60230        -0.00020        0.0000          181.2229        -50.16          0.000
25.513         0.0002          -0.0006         -1.60710        -0.00020        0.0000          181.2046        -50.16          0.000
26.263         0.0002          -0.0006         -1.61460        -0.00020        0.0000          181.1863        -50.12          0.000
27.003         0.0002          -0.0006         -1.61780        -0.00020        0.0000          181.1680        -50.16          0.000
27.754         0.0002          -0.0006         -1.62360        -0.00020        0.0000          181.1496        -50.12          0.000
28.504         0.0002          -0.0006         -1.62650        -0.00020        0.0000          181.1313        -50.16          0.000
29.265         0.0002          -0.0006         -1.63070        -0.00020        0.0000          181.1130        -50.16          0.000
30.005         0.0002          -0.0006         -1.63220        -0.00020        0.0000          181.1038        -50.16          0.000
30.765         0.0002          -0.0006         -1.63510        -0.00020        0.0000          181.0763        -50.16          0.000
31.515         0.0002          -0.0006         -1.63620        -0.00020        0.0000          181.0580        -50.16          0.000
32.266         0.0002          -0.0006         -1.63800        -0.00020        0.0000          181.0397        -50.16          0.000
33.017         0.0002          -0.0006         -1.63870        -0.00020        0.0000          181.0305        -50.16          0.000
33.767         0.0002          -0.0006         -1.63960        -0.00020        0.0000          181.0030        -50.16          0.000
34.517         0.0002          -0.0006         -1.63980        -0.00020        0.0000          180.9847        -50.16          0.000
35.257         0.0002          -0.0006         -1.64020        -0.00020        0.0000          180.9663        -50.16          0.000
36.017         0.0002          -0.0006         -1.64230        -0.00020        0.0000          180.9480        -50.16          0.000
36.757         0.0002          -0.0006         -1.64690        -0.00020        0.0000          180.9388        -50.16          0.000
37.517         0.0002          -0.0006         -1.64920        -0.00020        0.0000          180.9113        -50.16          0.000
38.267         0.0002          -0.0006         -1.65320        -0.00020        0.0000          180.8930        -50.12          0.000
39.007         0.0002          -0.0006         -1.65480        -0.00020        0.0000          180.8747        -50.16          0.000
39.768         0.0002          -0.0006         -1.65790        -0.00020        0.0000          180.8564        -50.16          0.000
40.508         0.0002          -0.0006         -1.65900        -0.00020        0.0000          180.8380        -50.16          0.000
41.268         0.0002          -0.0006         -1.66030        -0.00020        0.0000          180.8197        -50.16          0.000
42.007         0.0002          -0.0006         -1.65850        -0.00020        0.0000          180.8105        -50.16          0.000
42.758         0.0002          -0.0006         -1.66260        -0.00020        0.0000          180.7830        -50.16          0.000
43.508         0.0002          -0.0006         -1.66420        -0.00020        0.0000          180.7647        -50.16          0.000
44.260         0.0002          -0.0006         -1.66690        -0.00020        0.0000          180.7555        -50.16          0.000
45.008         0.0002          -0.0006         -1.66810        -0.00020        0.0000          180.7372        -50.16          0.000
45.768         0.0002          -0.0006         -1.67030        -0.00020        0.0000          180.7189        -50.16          0.000
46.518         0.0002          -0.0006         -1.67090        -0.00020        0.0000          180.7006        -50.16          0.000
47.260         0.0002          -0.0006         -1.67110        -0.00020        0.0000          180.6822        -50.12          0.000
48.010         0.0002          -0.0006         -1.67080        -0.00020        0.0000          180.6639        -50.12          0.000
48.759         0.0002          -0.0006         -1.67030        -0.00020        0.0000          180.6456        -50.16          0.000
49.509         0.0002          -0.0006         -1.66970        -0.00020        0.0000          180.6272        -50.16          0.000
50.260         0.0002          -0.0006         -1.66830        -0.00020        0.0000          180.5997        -50.12          0.000
51.019         0.0002          -0.0006         -1.66740        -0.00020        0.0000          180.5814        -50.16          0.000
51.770         0.0002          -0.0006         -1.66540        -0.00020        0.0000          180.5631        -50.16          0.000
52.510         0.0002          -0.0006         -1.66420        -0.00020        0.0000          180.5539        -50.12          0.000
53.270         0.0002          -0.0006         -1.66420        -0.00020        0.0000          180.5448        -50.12          0.000
54.000         0.0002          -0.0006         -1.66540        -0.00020        0.0000          180.5264        -50.16          0.000
54.751         0.0002          -0.0006         -1.66740        -0.00020        0.0000          180.5081        -50.12          0.000
55.501         0.0002          -0.0006         -1.66850        -0.00020        0.0000          180.4898        -50.16          0.000
56.261         0.0002          -0.0006         -1.66960        -0.00020        0.0000          180.4714        -50.16          0.000
57.001         0.0002          -0.0006         -1.67010        -0.00020        0.0000          180.4623        -50.16          0.000
57.761         0.0002          -0.0006         -1.67040        -0.00020        0.0000          180.4348        -50.16          0.000
58.501         0.0002          -0.0006         -1.67020        -0.00020        0.0000          180.4256        -50.12          0.000
59.251         0.0002          -0.0006         -1.66760        -0.00020        0.0000          180.4073        -50.12          0.000
60.011         0.0002          -0.0006         -1.66680        -0.00020        0.0000          180.3798        -50.16          0.000
60.751         0.0002          -0.0006         -1.66910        -0.00020        0.0000          180.3615        -50.16          0.000
61.511         0.0002          -0.0006         -1.66940        -0.00020        0.0000          180.3431        -50.12          0.000
62.261         0.0002          -0.0006         -1.66940        -0.00020        0.0000          180.3248        -50.12          0.000
63.002         0.0002          -0.0006         -1.66930        -0.00020        0.0000          180.3065        -50.16          0.000
63.762         0.0002          -0.0006         -1.66870        -0.00020        0.0000          180.2881        -50.16          0.000
64.512         0.0002          -0.0006         -1.66740        -0.00020        0.0000          180.2698        -50.16          0.000
65.262         0.0002          -0.0006         -1.66410        -0.00020        0.0000          180.2607        -50.16          0.000
66.012         0.0002          -0.0006         -1.66240        -0.00020        0.0000          180.2423        -50.12          0.000
66.763         0.0002          -0.0006         -1.65910        -0.00020        0.0000          180.2148        -50.16          0.000
67.503         0.0002          -0.0006         -1.65770        -0.00020        0.0000          180.2057        -50.16          0.000
68.263         0.0002          -0.0006         -1.65490        -0.00020        0.0000          180.1873        -50.16          0.000
