;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.18150        -0.00020        0.0000          182.8268        -50.16          0.000
0.753          0.0002          -0.0006         -1.18460        -0.00020        0.0000          182.7993        -50.16          0.000
1.504          0.0002          -0.0006         -1.18750        -0.00020        0.0000          182.7809        -50.16          0.000
2.258          0.0002          -0.0006         -1.18730        -0.00020        0.0000          182.7626        -50.12          0.000
3.001          0.0002          -0.0006         -1.18530        -0.00020        0.0000          182.7443        -50.16          0.000
3.754          0.0002          -0.0006         -1.18180        -0.00020        0.0000          182.7260        -50.16          0.000
4.508          0.0002          -0.0006         -1.18410        -0.00020        0.0000          182.7076        -50.16          0.000
5.251          0.0002          -0.0006         -1.18420        -0.00020        0.0000          182.6893        -50.16          0.000
6.005          0.0002          -0.0006         -1.18780        -0.00020        0.0000          182.6710        -50.16          0.000
6.758          0.0002          -0.0006         -1.18970        -0.00020        0.0000          182.6526        -50.12          0.000
7.501          0.0002          -0.0006         -1.18780        -0.00020        0.0000          182.6343        -50.16          0.000
8.254          0.0002          -0.0006         -1.18240        -0.00020        0.0000          182.6160        -50.12          0.000
9.007          0.0002          -0.0006         -1.18450        -0.00020        0.0000          182.5977        -50.16          0.000
9.751          0.0002          -0.0006         -1.18550        -0.00020        0.0000          182.5793        -50.16          0.000
10.503         0.0002          -0.0006         -1.18760        -0.00020        0.0000          182.5518        -50.16          0.000
11.257         0.0002          -0.0006         -1.19100        -0.00020        0.0000          182.5335        -50.16          0.000
12.000         0.0002          -0.0006         -1.19020        -0.00020        0.0000          182.5152        -50.16          0.000
12.764         0.0002          -0.0006         -1.18470        -0.00020        0.0000          182.5060        -50.16          0.000
13.507         0.0002          -0.0006         -1.18450        -0.00020        0.0000          182.4785        -50.16          0.000
14.251         0.0002          -0.0006         -1.18800        -0.00020        0.0000          182.4602        -50.16          0.000
15.004         0.0002          -0.0006         -1.18790        -0.00020        0.0000          182.4419        -50.12          0.000
15.757         0.0002          -0.0006         -1.19230        -0.00020        0.0000          182.4235        -50.12          0.000
16.501         0.0002          -0.0006         -1.19220        -0.00020        0.0000          182.4052        -50.16          0.000
17.254         0.0002          -0.0006         -1.18840        -0.00020        0.0000          182.3869        -50.12          0.000
18.007         0.0002          -0.0006         -1.18620        -0.00020        0.0000          182.3685        -50.12          0.000
18.751         0.0002          -0.0006         -1.18930        -0.00020        0.0000          182.3502        -50.16          0.000
19.504         0.0002          -0.0006         -1.18880        -0.00020        0.0000          182.3319        -50.12          0.000
20.257         0.0002          -0.0006         -1.19420        -0.00020        0.0000          182.3135        -50.16          0.000
21.001         0.0002          -0.0006         -1.19460        -0.00020        0.0000          182.2952        -50.16          0.000
21.753         0.0002          -0.0006         -1.19040        -0.00020        0.0000          182.2677        -50.16          0.000
22.507         0.0002          -0.0006         -1.18750        -0.00020        0.0000          182.2494        -50.16          0.000
23.250         0.0002          -0.0006         -1.19070        -0.00020        0.0000          182.2402        -50.16          0.000
24.004         0.0002          -0.0006         -1.19090        -0.00020        0.0000          182.2219        -50.12          0.000
24.758         0.0002          -0.0006         -1.19380        -0.00020        0.0000          182.1944        -50.16          0.000
25.501         0.0002          -0.0006         -1.19530        -0.00020        0.0000          182.1761        -50.16          0.000
