;Time(s)       Ch0/V           Ch0/V           Ch2/V           Ch3/V           Z_Motor         Beam_current    temperature     Absorbance
;lambda (nm)   110.000
0.000          0.0002          -0.0006         -1.38980        -0.00020        0.0000          180.7647        -50.16          0.000
0.768          0.0002          -0.0006         -1.38370        -0.00020        0.0000          180.7372        -50.16          0.000
1.518          0.0002          -0.0006         -1.38560        -0.00020        0.0000          180.7189        -50.16          0.000
2.257          0.0002          -0.0006         -1.38850        -0.00020        0.0000          180.7097        -50.16          0.000
3.008          0.0002          -0.0006         -1.38760        -0.00020        0.0000          180.6914        -50.12          0.000
3.759          0.0002          -0.0006         -1.39420        -0.00020        0.0000          180.6639        -50.12          0.000
4.511          0.0002          -0.0006         -1.39560        -0.00020        0.0000          180.6547        -50.16          0.000
5.259          0.0002          -0.0006         -1.39610        -0.00020        0.0000          180.6272        -50.16          0.000
6.009          0.0002          -0.0006         -1.39500        -0.00020        0.0000          180.6181        -50.16          0.000
6.759          0.0002          -0.0006         -1.39200        -0.00020        0.0000          180.5997        -50.12          0.000
7.521          0.0002          -0.0006         -1.38980        -0.00020        0.0000          180.5814        -50.16          0.000
8.259          0.0002          -0.0006         -1.39270        -0.00020        0.0000          180.5723        -50.16          0.000
9.020          0.0002          -0.0006         -1.39420        -0.00020        0.0000          180.5448        -50.16          0.000
9.751          0.0002          -0.0006         -1.39620        -0.00020        0.0000          180.5264        -50.16          0.000
10.519         0.0002          -0.0006         -1.39980        -0.00020        0.0000          180.5081        -50.16          0.000
11.260         0.0002          -0.0006         -1.40200        -0.00020        0.0000          180.4989        -50.16          0.000
12.001         0.0002          -0.0006         -1.40160        -0.00020        0.0000          180.4714        -50.16          0.000
12.761         0.0002          -0.0006         -1.39900        -0.00020        0.0000          180.4531        -50.16          0.000
13.510         0.0002          -0.0006         -1.39700        -0.00020        0.0000          180.4348        -50.12          0.000
14.261         0.0002          -0.0006         -1.39760        -0.00020        0.0000          180.4256        -50.16          0.000
15.011         0.0002          -0.0006         -1.39930        -0.00020        0.0000          180.3981        -50.16          0.000
15.762         0.0002          -0.0006         -1.40000        -0.00020        0.0000          180.3798        -50.12          0.000
16.502         0.0002          -0.0006         -1.40380        -0.00020        0.0000          180.3706        -50.16          0.000
17.262         0.0002          -0.0006         -1.40780        -0.00020        0.0000          180.3523        -50.16          0.000
18.012         0.0002          -0.0006         -1.40700        -0.00020        0.0000          180.3340        -50.16          0.000
18.752         0.0002          -0.0006         -1.40480        -0.00020        0.0000          180.3156        -50.12          0.000
19.502         0.0002          -0.0006         -1.40250        -0.00020        0.0000          180.2973        -50.16          0.000
20.262         0.0002          -0.0006         -1.40250        -0.00020        0.0000          180.2790        -50.16          0.000
21.013         0.0002          -0.0006         -1.40410        -0.00020        0.0000          180.2607        -50.16          0.000
21.763         0.0002          -0.0006         -1.40520        -0.00020        0.0000          180.2423        -50.12          0.000
22.504         0.0002          -0.0006         -1.40910        -0.00020        0.0000          180.2240        -50.16          0.000
23.253         0.0002          -0.0006         -1.41290        -0.00020        0.0000          180.2057        -50.16          0.000
24.014         0.0002          -0.0006         -1.41200        -0.00020        0.0000          180.1873        -50.16          0.000
24.755         0.0002          -0.0006         -1.40950        -0.00020        0.0000          180.1690        -50.09          0.000
25.514         0.0002          -0.0006         -1.40670        -0.00020        0.0000          180.1507        -50.16          0.000
26.265         0.0002          -0.0006         -1.40850        -0.00020        0.0000          180.1323        -50.16          0.000
27.015         0.0002          -0.0006         -1.40970        -0.00020        0.0000          180.1140        -50.16          0.000
27.756         0.0002          -0.0006         -1.41210        -0.00020        0.0000          180.0957        -50.12          0.000
28.505         0.0002          -0.0006         -1.41500        -0.00020        0.0000          180.0774        -50.16          0.000
29.255         0.0002          -0.0006         -1.41650        -0.00020        0.0000          180.0682        -50.16          0.000
30.015         0.0002          -0.0006         -1.41390        -0.00020        0.0000          180.0407        -50.16          0.000
30.756         0.0002          -0.0006         -1.40670        -0.00020        0.0000          180.0315        -50.16          0.000
31.506         0.0002          -0.0006         -1.40150        -0.00020        0.0000          180.0132        -50.16          0.000
32.256         0.0002          -0.0006         -1.40160        -0.00020        0.0000          179.9949        -50.16          0.000
33.007         0.0002          -0.0006         -1.40040        -0.00020        0.0000          179.9674        -50.12          0.000
33.757         0.0002          -0.0006         -1.40170        -0.00020        0.0000          179.9582        -50.12          0.000
34.517         0.0002          -0.0006         -1.40170        -0.00020        0.0000          179.9399        -50.16          0.000
35.268         0.0002          -0.0006         -1.40170        -0.00020        0.0000          179.9216        -50.16          0.000
36.008         0.0002          -0.0006         -1.39700        -0.00020        0.0000          179.9032        -50.16          0.000
36.769         0.0002          -0.0006         -1.38950        -0.00020        0.0000          179.8941        -50.16          0.000
37.510         0.0002          -0.0006         -1.38940        -0.00020        0.0000          179.8757        -50.16          0.000
38.269         0.0002          -0.0006         -1.38990        -0.00020        0.0000          179.8482        -50.16          0.000
39.010         0.0002          -0.0006         -1.38890        -0.00020        0.0000          179.8207        -50.16          0.000
39.760         0.0002          -0.0006         -1.39260        -0.00020        0.0000          179.8116        -50.16          0.000
40.510         0.0002          -0.0006         -1.39270        -0.00020        0.0000          179.7933        -50.16          0.000
41.250         0.0002          -0.0006         -1.38760        -0.00020        0.0000          179.7749        -50.12          0.000
42.011         0.0002          -0.0006         -1.38500        -0.00020        0.0000          179.7566        -50.16          0.000
42.762         0.0002          -0.0006         -1.38270        -0.00020        0.0000          179.7474        -50.16          0.000
