wavelength,absorbance,absorbance_bk,residual_3gauss
117.0,0.29073440100283404,0.29033141658959566,-0.007862086291188175
117.5,0.29048570938144613,0.29008272496820775,-0.005115395290825608
118.0,0.28877602992825263,0.28837304551501425,-0.0034778059247987936
118.5,0.28541686308866454,0.28501387867542616,-0.0031604888785286556
119.0,0.28493026802221727,0.2845272836089789,0.00033548210633405073
119.5,0.28163111746163794,0.28122813304839955,0.0013015033793651876
120.0,0.2782106879656759,0.2778077035524375,0.002405119941037148
120.5,0.27609282202382607,0.2756898376105877,0.005046238635523392
121.0,0.2706037866637523,0.2702008022505139,0.004526992311483069
121.5,0.26668564135476,0.2662826569415216,0.005765058530382339
122.0,0.25996785648193366,0.2595648720686953,0.004365164397729271
122.5,0.25488993015938205,0.25448694574614367,0.004741515800010199
123.0,0.24805495674988093,0.24765197233664252,0.0034710961662452744
123.5,0.24134999963402265,0.24094701522078424,0.0024136816417560103
124.0,0.234406605000832,0.23400362058759358,0.001171908034242386
124.5,0.22788215671077777,0.22747917229753936,0.000372094268999007
125.0,0.22110223663661785,0.22069925222337944,-0.0006940005537252603
125.5,0.21457073232301976,0.21416774790978135,-0.001559722228349214
126.0,0.20840761676427008,0.20800463235103167,-0.0021464103534551693
126.5,0.2025096229487177,0.20210663853547928,-0.0026033632845617605
127.0,0.1967986492924956,0.1963956648792572,-0.0030599865926708436
127.5,0.19134610940685068,0.19094312499361227,-0.0035018455273986837
128.0,0.18734607985576548,0.18694309544252707,-0.002797695133948175
128.5,0.18290268529415088,0.18249970088091247,-0.0029119737058010686
129.0,0.1800041572693736,0.1796011728561352,-0.0019302517903291294
129.5,0.17725109927716848,0.17684811486393007,-0.0013300426895508644
130.0,0.17514398854324864,0.17474100413001023,-0.0006918996181480008
130.5,0.1738689115391706,0.1734659271259322,8.821784887697026e-05
131.0,0.17358408422882388,0.17318109981558547,0.0010878493465538153
131.5,0.17320755058113835,0.17280456616789994,0.001148560657849046
132.0,0.17417563520962767,0.17377265079638926,0.0016375869957967748
132.5,0.17597437757928688,0.17557139316604847,0.001982703047131329
133.0,0.1783229742585107,0.1779199898452723,0.0018591966987932251
133.5,0.18177620140082093,0.18137321698758252,0.0017957432101532167
134.0,0.18595430340588223,0.18555131899264382,0.001407473934231268
134.5,0.19098973486932933,0.19058675045609091,0.0008454300623449429
135.0,0.19705051829003004,0.19664753387679162,0.00032197543473461154
135.5,0.20414461174238907,0.20374162732915066,-8.360424277434331e-05
136.0,0.21150309612015908,0.21110011170692067,-0.0010416388736156357
136.5,0.22011722607576692,0.2197142416625285,-0.0014357917675180132
137.0,0.22966701554716729,0.22926403113392888,-0.0014363216540900503
137.5,0.24024973041239597,0.23984674599915756,-0.0007744936659193624
138.0,0.250908151243633,0.25050516683039464,-0.00021819552656449082
138.2,0.25477304098382136,0.254370056570583,-0.0003998683622221666
138.4,0.2592318517909414,0.258828867377703,2.907371297639072e-05
138.6,0.2633736572539881,0.2629706728407497,0.00017122897309157503
138.8,0.2676387467370136,0.2672357623237752,0.00048049275211664577
139.0,0.27184076411513886,0.2714377797019005,0.0007841348809818349
139.2,0.2760719305745435,0.2756689461613051,0.001187960591689463
139.4,0.2799181014822405,0.2795151170690021,0.0012913053124129492
139.6,0.2836888276664747,0.2832858432532363,0.0014170341116616636
139.8,0.2875738404548851,0.2871708560416467,0.0017679655508683334
140.0,0.2906511897563568,0.2902482053431184,0.0014349496341826695
140.2,0.2941015666246938,0.2936985822114554,0.0016111316826888378
140.4,0.29653137932711565,0.29612839491387727,0.0009149715271722925
140.6,0.2990753648204834,0.29867238040724503,0.0004928002712197843
140.8,0.3018759683008602,0.30147298388762184,0.0004981476128099183
141.0,0.30366704304369097,0.3032640586304526,-0.00032460776601350716
141.2,0.3060227022608202,0.3056197178475818,-0.0003914327569145559
141.4,0.3074905230609615,0.3070875386477231,-0.0011454790230929768
141.6,0.30936594806816586,0.3089629636549275,-0.0012827211025439045
141.8,0.3110456485752796,0.3106426641620412,-0.0013986294030743363
142.0,0.3120136741545444,0.311610689741306,-0.0020020530758621535
142.2,0.3137941522991925,0.3133911678859541,-0.0015625491498239552
142.4,0.3145681135061675,0.3141651290929291,-0.0018935825206849999
142.6,0.3156244275356105,0.3152214431223721,-0.0017016111108231202
142.8,0.3163609540720436,0.31595796965880524,-0.0015849530729404315
143.0,0.31673539865028494,0.31633241423704656,-0.0015829453160169371
143.2,0.31725881889220486,0.3168558344789665,-0.0011824484881093333
143.4,0.31763574872552136,0.317232764312283,-0.0006777309585684899
143.6,0.3171272145943212,0.3167242301810828,-0.0008074580288922051
143.8,0.31686676767891114,0.31646378326567276,-0.00043866260865305096
144.0,0.3165329556690801,0.3161299712558417,0.00010572593040691913
144.2,0.31520617125824546,0.3148031868450071,-9.626835670112355e-05
144.4,0.3140436027149704,0.313640618301732,0.00010928578060304117
144.6,0.3125383126363983,0.3121353282231599,0.00021131036608390552
144.8,0.310910880255231,0.3105078958419926,0.0004253668413451983
145.0,0.3087691237196242,0.3083661393063858,0.0003533861644038905
145.2,0.30668442429897447,0.3062814398857361,0.0005600023817640687
145.4,0.30421985533161494,0.30381687091837656,0.0006006926724075323
145.6,0.3016458902454215,0.3012429058321831,0.0007374985071039175
