wavelength,absorbance,absorbance_bk,residual_3gauss
117.0,0.37459019126917786,0.38033826355597555,-0.007716440462010643
117.5,0.3706936348394219,0.3764417071262196,-0.008280392638296608
118.0,0.3720757760247592,0.3778238483115569,-0.003091012385953218
118.5,0.3669541285221485,0.37270220080894617,-0.003958610291932951
119.0,0.36409537878528847,0.36984345107208616,-0.0021451371128871632
119.5,0.3618877672837081,0.3676358395705058,0.0007083461375159139
120.0,0.3587545484239861,0.36450262071078376,0.002995237054426003
120.5,0.35440108815481103,0.3601491604416087,0.004390548552821283
121.0,0.349603966136436,0.3553520384232337,0.005640008794331908
121.5,0.34488784228298863,0.3506359145697863,0.007236851559557278
122.0,0.3378209146836458,0.34356898697044347,0.006717111058722469
122.5,0.3307489852309115,0.3364970575177092,0.006393425087039051
123.0,0.3224221899513651,0.3281702622381628,0.00498139314766427
123.5,0.31409215315399147,0.31984022544078916,0.003696242221175372
124.0,0.3074137393201096,0.3131618116069073,0.00415397385596622
124.5,0.2973308364522354,0.3030789087390331,0.0012564347071357673
125.0,0.28893793730483214,0.2946860095916298,5.209649137860595e-05
125.5,0.28062638930853334,0.28637446159533103,-0.0011185509730904375
126.0,0.27205319500248054,0.27780126728927823,-0.002655064129146345
126.5,0.26401837366652414,0.26976644595332183,-0.0038204937194344923
127.0,0.2573065739711868,0.26305464625798447,-0.003900449205621437
127.5,0.2506790882146411,0.25642716050143877,-0.004211539649015661
128.0,0.24477699304744427,0.25052506533424196,-0.004198369332338248
128.5,0.23975779498774016,0.24550586727453788,-0.003796611742046596
129.0,0.23594084259720713,0.24168891488400485,-0.0027868084842675167
129.5,0.2328817437214555,0.23862981600825323,-0.0017185785754574578
130.0,0.23037919304483936,0.23612726533163708,-0.0009017814037199368
130.5,0.22879076603051476,0.23453883831731248,-8.805940783090938e-05
131.0,0.22786435676366124,0.23361242905045895,0.00036389385248658535
131.5,0.22821302728295473,0.23396109956975245,0.0009670383592554899
132.0,0.22978550094981476,0.23553357323661248,0.00158077978510765
132.5,0.23196882681939368,0.2377168991061914,0.0015182116296103831
133.0,0.23553274005295485,0.24128081233975257,0.0014951269536529754
133.5,0.24035371432300856,0.24610178660980628,0.001358558923104325
134.0,0.24657238449625227,0.25232045678305,0.001248273535902733
134.5,0.25352260839129087,0.25927068067808856,0.0005292260294691431
135.0,0.26197525113608566,0.26772332342288335,3.782207332075904e-05
135.5,0.2713356905616274,0.27708376284842506,-0.0007192279608232433
136.0,0.28212514876547606,0.28787322105227375,-0.001083518304500486
136.5,0.2931926736259132,0.2989407459127109,-0.002034296935329416
137.0,0.30586322088428325,0.31161129317108094,-0.0020431327329434312
137.5,0.31985922908008096,0.32560730136687865,-0.0011564611632735589
138.0,0.33413789256574405,0.33988596485254174,-0.00016368058062032897
138.5,0.3487606219859057,0.3545086942727034,0.0012658825651067906
139.0,0.36290562018878647,0.36865369247558416,0.0025883187194511437
139.5,0.37581073729599634,0.38155880958279403,0.003320248933253944
140.0,0.3873277438587807,0.3930758161455784,0.003585166167553888
140.5,0.3966887695157603,0.402436841802558,0.0028720760077062812
141.0,0.4038099992256768,0.4095580715124745,0.00133183612108434
141.5,0.4089783316024092,0.4147264038892069,-0.0005428318723153525
142.0,0.4126836280897041,0.4184317003765018,-0.002090816953579322
142.5,0.4150018280994967,0.4207499003862944,-0.003104162875239125
143.0,0.4162113939123324,0.4219594661991301,-0.003215153979607366
143.5,0.4156863699567217,0.4214344422435194,-0.0030056678968880535
144.0,0.41341961285880496,0.41916768514560265,-0.0024853060558616136
144.5,0.40925893674935854,0.4150070090361562,-0.0018556512751810028
145.0,0.4035413199195873,0.409289392206385,-0.0008755823952628639
145.5,0.39593194094379447,0.40168001323059216,-2.088481586914881e-05
146.0,0.38688938523338967,0.39263745752018736,0.0009832934901105594
146.5,0.3758487442500152,0.3815968165368129,0.0013491161092322734
147.0,0.3631986077630841,0.3689466800498818,0.0012082500690223097
147.5,0.3492479810571428,0.35499605334394047,0.0005860664936997995
148.0,0.3344059703158379,0.3401540426026356,-0.00040889361293666715
148.5,0.3206965213194239,0.3264445936062216,-5.7698261223870784e-05
149.0,0.30755526560116186,0.31330333788795955,0.0007808271600148742
149.5,0.2951141690693732,0.3008622413561709,0.0019715700578586404
150.0,0.28259504082059206,0.28834311310738975,0.00251398136426062
150.5,0.270209569638992,0.2759576419257897,0.002458155361606096
151.0,0.25855182865506526,0.26429990094186295,0.0023099466399905677
151.5,0.24643202247480137,0.2521800947615991,0.0008717887158114501
152.0,0.23552656305962089,0.2412746353464186,-0.00010738037094853992
152.5,0.2254499767925468,0.23119804907934452,-0.0008684444853898077
153.0,0.2161683238901511,0.2219163961769488,-0.0012447681511056352
153.5,0.20761684637124211,0.21336491865803983,-0.0010670415460931337
154.0,0.19872484954018524,0.20447292182698296,-0.0011648231385248675
154.5,0.18924327598911647,0.1949913482759142,-0.0015661370613052894
155.0,0.17966550246285667,0.1854135747496544,-0.0016012151120032014
155.5,0.16962380770121074,0.17537187998800846,-0.0015249126718061556
156.0,0.15897879530820755,0.16472686759500527,-0.001438336864566514
156.5,0.1482747045973068,0.1540227768841045,-0.0008357463104129992
157.0,0.13729149172877833,0.14303956401557605,-4.6106299967763054e-05
157.5,0.12666488576524665,0.13241295805204437,0.0014004897796366378
158.0,0.11533708436624639,0.12108515665304409,0.0022419442151245944
158.5,0.10396386723222131,0.10971193951901902,0.0029119330957506767
159.0,0.09224324619896157,0.09799131848575927,0.002888815508831147
159.5,0.0810345123196364,0.08678258460643411,0.0028322986291123564
