wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.5765343469759375,0.5769623700331177,-0.006666171491260142,2.6039845222047566e-07,2.1444009750820182e-27,0.5836282811259256,2.334769206707285e-59,0.5836285415243778
117.5,0.5695363474016589,0.5699643704588391,-0.009753017284781507,4.976541598106789e-07,1.6158038092986152e-26,0.5797168900894608,4.2584394479089964e-58,0.5797173877436206
118.0,0.5706934327856323,0.5711214558428125,-0.0039803323750181585,9.321035272540226e-07,1.156251838018216e-25,0.5751008561143034,7.338714914057758e-57,0.5751017882178306
118.5,0.5671379555107896,0.5675659785679698,-0.002251885383753316,1.711744771650051e-06,7.866292637645029e-25,0.5698161522069514,1.1963004963972571e-55,0.5698178639517231
119.0,0.5606759478494129,0.561103970906593,-0.002799072606825659,3.0834629373267734e-06,5.093346092290163e-24,0.5638999600504814,1.846663809484969e-54,0.5639030435134187
119.5,0.5575996605379986,0.5580276835951787,0.0006318483300745692,5.450613730661156e-06,3.141973129904906e-23,0.5573903846513735,2.702267893574747e-53,0.5573958352651042
120.0,0.5544018267859475,0.5548298498431277,0.004494208965576618,9.45881658891866e-06,1.8484520221927043e-22,0.5503261820609622,3.752469160278951e-52,0.550335640877551
120.5,0.5490036111563347,0.5494316342135148,0.006669011849388395,1.612079689306362e-05,1.0381266590218512e-21,0.5427465015672334,4.9499282678053416e-51,0.5427626223641264
121.0,0.5416477512296388,0.542075774286819,0.007358137020168076,2.6993798776430827e-05,5.571203117933159e-21,0.5346906434678744,6.208813063665478e-50,0.5347176372666509
121.5,0.5380538790911078,0.538481902148288,0.012239643126198407,4.442575561912541e-05,2.8596604465190476e-20,0.5261978332664704,7.412612135145135e-49,0.5262422590220895
122.0,0.5269094729882572,0.5273374960454373,0.009958594466625614,7.188869630246316e-05,1.4052308153177442e-19,0.5173070128825092,8.431456208914054e-48,0.5173789015788117
122.5,0.5165894390943394,0.5170174621515196,0.00884639362907802,0.00011441928849753423,6.616682204273591e-19,0.508056649233944,9.145529885399173e-47,0.5081710685224415
123.0,0.5052527813166594,0.5056808043738396,0.007017057675794081,0.00017918635869746273,2.987961786967525e-18,0.498484560339348,9.468636929765186e-46,0.4986637466980455
