wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.5771628536125275,0.5767619973730487,-0.0075479792542404445,2.6053517475670095e-07,1.9205115131589882e-27,0.5843097160921144,2.337464301718754e-59,0.5843099766272891
117.5,0.574599821130888,0.5741989648914092,-0.0061952912211789,4.979340675163161e-07,1.4522086580998358e-26,0.5803937581785206,4.26335509390935e-58,0.5803942561125881
118.0,0.5720549805996296,0.5716541243601507,-0.004119142898718509,9.326623621656544e-07,1.0427650864045305e-25,0.5757723345965071,7.347186215588824e-57,0.5757732672588692
118.5,0.5671580347001224,0.5667571784606436,-0.003725994727415638,1.7128339847524333e-06,7.118077534836727e-25,0.5704814603540744,1.1976814223966215e-55,0.5704831731880592
119.0,0.5615346573927612,0.5611338011532824,-0.0034276449311969603,3.0855374466584987e-06,4.624023317454326e-24,0.5645583605470327,1.848795469610734e-54,0.5645614460844793
119.5,0.5608682609712913,0.5604674047318124,0.002420765581217621,5.454477942095922e-06,2.861606127878611e-23,0.5580411846726527,2.7053872034828536e-53,0.5580466391505948
120.0,0.5561781060500698,0.555777249810591,0.004799049915734099,9.46586164732578e-06,1.688780388319397e-22,0.5509687340332096,3.756800749407977e-52,0.5509781998948569
120.5,0.5502110939439375,0.5498102377044587,0.0064139007004238024,1.613337726838044e-05,9.51350735453046e-22,0.5433802036267665,4.9556421203537496e-51,0.5433963370040349
121.0,0.5435335302092833,0.5431326739698045,0.007790718515947592,2.701581645244883e-05,5.1207432732099916e-21,0.5353149396374044,6.215980085171053e-50,0.5353419554538569
121.5,0.5369962917384795,0.5365954354990007,0.009738758585158491,4.446354606860842e-05,2.6360958418037184e-20,0.5268122133677736,7.421168738483052e-49,0.5268566769138422
122.0,0.5287666842169417,0.5283658279774629,0.010382863429670208,7.195234247336727e-05,1.2990526701273928e-19,0.5179110122053193,8.441188894912644e-48,0.5179829645477927
122.5,0.5172039124600956,0.5168030562206167,0.008038683712306205,0.00011452452696322448,6.13369257034018e-19,0.5086498479813473,9.156086848331767e-47,0.5087643725083105
123.0,0.5076169287872276,0.5072160725477488,0.00797013239281641,0.00017935728479310495,2.7773477988824077e-18,0.4990665828701393,9.47956686497313e-46,0.4992459401549324
123.5,0.4974738596149097,0.49707300337543087,0.007598254789714098,0.00027647580148089883,1.2070524765099142e-17,0.48919827278423583,9.376223246705689e-45,0.48947474858571677
124.0,0.4851126277382109,0.48471177149873207,0.005211119764842231,0.0004196236820000474,5.0393641528863435e-17,0.47908102805188973,8.86764348860064e-44,0.47950065173388984
124.5,0.4724535174201584,0.47205266118067957,0.0026754757884963065,0.0006272943788831338,2.0227249873475406e-16,0.46874989101329995,8.026033942067515e-43,0.46937718539218326
125.0,0.45884079618122126,0.4584399399417424,-0.0007227046929382253,0.0009239145914248752,7.811944767889944e-16,0.458238730043255,6.95776491498623e-42,0.45916264463468065
125.5,0.4472211722694328,0.446820316029954,-0.0021009870635200767,0.001341153695155878,2.9052570784912305e-15,0.44758014939831525,5.78189344133829e-41,0.44892130309347406
126.0,0.43466022667507814,0.4342593704355993,-0.004465356337860216,0.001919312577552269,1.0412313490079886e-14,0.43680541419589686,4.609457806583377e-40,0.43872472677345953
126.5,0.4233142888138016,0.4229134325743228,-0.005739678921248936,0.0027087217360942067,3.598933960181898e-14,0.42594438975944154,3.528168780158123e-39,0.4286531114955717
127.0,0.41222047978764553,0.4118196235481667,-0.006976924685310859,0.0037710537262949694,1.2005601517262668e-13,0.41502549450706255,2.594786228122331e-38,0.41879654823347756
127.5,0.40162017449973375,0.4012193182602549,-0.008036778507632458,0.005180431248038611,3.8680288786707294e-13,0.40407566551946195,1.8349842886707103e-37,0.4092560967678874
128.0,0.3921636881720764,0.3917628319325976,-0.00838169603302441,0.007024192069325166,1.2044718134658629e-12,0.3931203358950924,1.2487067994925458e-36,0.400144527965622
128.5,0.3839280808396125,0.38352722460013366,-0.00805935705371491,0.00940315866492926,3.6274663612959167e-12,0.38218342298529184,8.182725396966375e-36,0.3915865816538486
