wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.37587359002626247,0.37531064284873705,-0.007157412727932522,4.0635823193045906e-07,9.381037401600235e-58,0.3824676492184376,8.523161970396498e-63,0.3824680555766696
117.5,0.3751009168000864,0.374537969622561,-0.004383170298261574,7.502359411378526e-07,7.695590876994214e-56,0.3789203896848814,1.6708649094659862e-61,0.37892113992082255
118.0,0.37157745880716375,0.37101451162963833,-0.0038994578185456152,1.3588516097140256e-06,5.637029689496115e-54,0.3749126105965742,3.09299639096985e-60,0.37491396944818395
118.5,0.3676050823010468,0.3670421351235214,-0.0034326209020338894,2.4155340960480814e-06,3.69584690886794e-52,0.3704723404914593,5.412601225698555e-59,0.3704747560255553
119.0,0.3648877666982428,0.3643248195207174,-0.0013075939094036593,4.215980177158386e-06,2.173935113724755e-50,0.3656281974499439,8.9639837830787e-58,0.36563241343012104
119.5,0.36277056007936515,0.3622076129018397,0.0017912058531900366,7.227719045663299e-06,1.1498416677259536e-48,0.36040917932960403,1.4064797168371217e-56,0.3604164070486497
120.0,0.3572373436583379,0.3566743964808125,0.0018177546662344057,1.2175596413686126e-05,5.480941510879239e-47,0.3548444662181644,2.092963332888727e-55,0.3548566418145781
120.5,0.35416651174618746,0.35360356456866204,0.004620166766201972,2.0161854732760574e-05,2.359621031978384e-45,0.3489632359477273,2.956878775086741e-54,0.34898339780246007
121.0,0.3484828647693286,0.3479199175918032,0.0050925933843502524,3.2830921143974115e-05,9.194364676481383e-44,0.34279449328630895,3.969969091745282e-53,0.34282732420745293
121.5,0.3411740396791548,0.34061109250162935,0.004191589029486409,5.259026013685071e-05,3.2493362914642224e-42,0.33636691321200607,5.070497636393774e-52,0.33641950347214294
122.0,0.33558113633895953,0.3350181891614341,0.005226591378217849,8.289930145504792e-05,1.0436176260343807e-40,0.3297086984817612,6.1665533596014e-51,0.32979159778321626
122.5,0.32797691102524257,0.32741396384771715,0.004437874168016942,0.000128638148150641,3.0522639531006424e-39,0.3228474515315496,7.147795944437106e-50,0.3229760896797002
123.0,0.3205896075057004,0.320026660328175,0.00402003364348813,0.00019656609650940937,8.144738728723835e-38,0.31581006058817745,7.903869620112115e-49,0.3160066266846869
123.5,0.31186146243997026,0.31129851526244484,0.00238003897693978,0.0002958765506364233,1.9866798927385888e-36,0.30862259973486866,8.34520008166908e-48,0.30891847628550506
