wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.651486525364638,0.6570422562452036,-0.015092943641768941,7.972840475875689e-07,1.3433735678797636e-51,0.672134402602925,7.895875543573964e-115,0.6721351998869726
117.5,0.6485060900545968,0.6540618209351624,-0.011790568202231455,1.4806608823898628e-06,6.840588723338865e-50,0.6658509084765115,2.2715977160137377e-112,0.6658523891373939
118.0,0.6436393796791999,0.6491951105597655,-0.009567171412540154,2.6966652133056064e-06,3.149360417443333e-48,0.6587595853070923,5.85387484600568e-110,0.6587622819723057
118.5,0.6404958730569771,0.6460516039375427,-0.004863053831823505,4.818508753309261e-06,1.3137321528768377e-46,0.6509098392606129,1.3541965902453747e-107,0.6509146577693662
119.0,0.6376240357399636,0.6431797666205292,0.0008192207206214608,8.450712532153406e-06,4.97563540089026e-45,0.6423520951873756,2.8181887929032103e-105,0.6423605458999078
119.5,0.6326925986464205,0.6382483295269861,0.00509634864843167,1.4552768751918892e-05,1.7144628646394719e-43,0.6331374281098024,5.287024669755465e-103,0.6331519808785544
120.0,0.6239909528138757,0.6295466836944413,0.0062048499773667,2.461738588286205e-05,5.385244618505246e-42,0.6233172163311917,8.959583459032895e-101,0.6233418337170746
120.5,0.6164069286566564,0.621962659537222,0.008978920499811305,4.092140658520734e-05,1.5449719812148175e-40,0.6129428176308255,1.374237997448914e-98,0.6129837390374107
121.0,0.6068287805866844,0.61238451146725,0.010252371160738849,6.687069458708308e-05,4.055964325304801e-39,0.6020652696119241,1.9115108037206244e-96,0.6021321403065112
121.5,0.5968084922656524,0.602364223146218,0.01152174541947093,0.00010746282798804296,9.761747280323776e-38,0.590735014898759,2.415774297141466e-94,0.590842477726747
122.0,0.5841812437487072,0.5897369746292728,0.010565430443519985,0.0001698926459548163,2.1577643744452707e-36,0.579001651539798,2.779114671837556e-92,0.5791715441857528
122.5,0.5707300511410703,0.5762857820216359,0.00910774858837804,0.0002643247667471171,4.3882224743194874e-35,0.5669137086665108,2.915512273762233e-90,0.5671780334332579
123.0,0.5570993394480157,0.5626550703285813,0.0077317699076965285,0.0004048532379867175,8.224870129667086e-34,0.5545184471828981,2.794163991026567e-88,0.5549233004208848
123.5,0.5424530958457883,0.5480088267263539,0.005536481089414513,0.0006106606178675361,1.4231669158171048e-32,0.5418616850190718,2.4505908658641078e-86,0.5424723456369394
124.0,0.5270295272709966,0.5325852581515622,0.0026902355936158084,0.0009073762851903737,2.2771046406600363e-31,0.5289876462727561,1.9701910114308489e-84,0.5298950225579464
124.5,0.5119812970442992,0.5175370279248648,0.00026957833401819453,0.0013286162065105018,3.3744912257858004e-30,0.5159388333843361,1.4544037854989982e-82,0.5172674495908466
125.0,0.4966086765500975,0.5021644074306632,-0.0025091777064910614,0.001917663794191544,4.638887422996063e-29,0.5027559213429627,9.87428318043641e-81,0.5046735851371542
125.5,0.48170062339651526,0.4872563542770809,-0.004950543070273095,0.002729224546032892,5.924698781123823e-28,0.4894776728013211,6.175320441235799e-79,0.492206897347354
126.0,0.4678872334229864,0.47344296430355204,-0.006529065870456596,0.0038311572906236167,7.040724768228662e-27,0.476140872883385,3.563044151825189e-77,0.47997203017400863
126.5,0.4554191314233056,0.46097486230387125,-0.007111474388042993,0.00530605429123296,7.796582358387144e-26,0.46278028240068125,1.8995491888734e-75,0.46808633669191424
127.0,0.4424653423256469,0.44802107320621254,-0.008660049081953058,0.0072525141419780125,8.056565453767726e-25,0.44942860814618757,9.371155288863951e-74,0.4566811222881656
127.5,0.433055120692092,0.43861085157265767,-0.007291566183707021,0.009785928847473578,7.779711321537486e-24,0.4361164889088911,4.2843082718562515e-72,0.4459024177563647
128.0,0.4238715215490545,0.42942725242962015,-0.006483836926043485,0.013038593511703826,7.029760175897926e-23,0.4228724958439598,1.8177388079379833e-70,0.43591108935566364
128.5,0.4159854200387724,0.4215411509193381,-0.005340942277060667,0.017158947354947437,5.952007569686833e-22,0.4097231458414513,7.167215068267938e-69,0.42688209319639875
129.0,0.4098155135610805,0.41537124444164614,-0.003631453543089913,0.02230977142653517,4.72826715177571e-21,0.3966929265582009,2.6298423199468386e-67,0.41900269798473605
129.5,0.40497118706377855,0.4105269179443442,-0.0019426172821900844,0.028665203415293335,3.528687712474401e-20,0.38380433181124096,8.991846086850168e-66,0.4124695352265343
130.0,0.40216606144247113,0.4077217923230368,0.00023740234718311326,0.03640648390115624,2.477091541996001e-19,0.37107790607469743,2.8686344729037234e-64,0.4074843899758537
130.5,0.4006932682835223,0.40624899916408796,0.0020002823616560583,0.04571641992851169,1.6376516772597655e-18,0.35853229687392024,8.549960605566916e-63,0.4042487168024319
131.0,0.40103218976061333,0.406587920641179,0.003630969100108461,0.05677263761208671,1.0208762375200821e-17,0.3461843139289838,2.383742061665002e-61,0.40295695154107053
131.5,0.4024120060569833,0.40796773693754895,0.004178952597164831,0.06973979037734751,6.007680983369925e-17,0.33404899396303656,6.224335053013679e-60,0.4037887843403841
132.0,0.40562606364339887,0.41118179452396453,0.004281137843423211,0.0847609865225093,3.3413496852731355e-16,0.3221396701580317,1.524005116033018e-58,0.4069006566805413
132.5,0.41181110619477823,0.4173668370753439,0.004950000678841049,0.1019487910867308,1.7583552373135587e-15,0.3104680453097703,3.5030796247619555e-57,0.41241683639650284
133.0,0.41938433010226134,0.424940060982827,0.004519559053240141,0.1213762341246583,8.764734430602795e-15,0.29904426780491977,7.568041318806867e-56,0.42042050192958685
