wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.5722135466085289,0.5732790577125529,-0.00732254946907307,2.599335446635691e-07,3.668249729429321e-28,0.5806013472480813,2.1873126316065306e-59,0.580601607181626
117.5,0.5670396446061232,0.5681051557101473,-0.008562626151308095,4.967518309129785e-07,2.9349293255771014e-27,0.5766672851096245,3.989489996948838e-58,0.5766677818614554
118.0,0.5698403197511026,0.5709058308551267,-0.0011283825079593246,9.303877828881003e-07,2.2266394106726208e-26,0.5720332829753031,6.875225090841386e-57,0.572034213363086
118.5,0.5659383496693937,0.5670038607734178,0.0002668909498730887,1.7085471502028025e-06,1.603623411092827e-25,0.5667352612763945,1.1207459732849484e-55,0.5667369698235447
119.0,0.5583201980557491,0.5593857091597731,-0.0014276981596403893,3.0776193349422242e-06,1.0975655360516253e-24,0.5608103297000786,1.7300344141996023e-54,0.5608134073194135
119.5,0.5556640406899956,0.5567295517940197,0.0024276083990176778,5.440137596670037e-06,7.146580808386022e-24,0.5542965032574054,2.531601273745021e-53,0.554301943395002
120.0,0.5501879448135167,0.5512534559175408,0.004011584054826045,9.44038464120614e-06,4.4315871416419443e-23,0.5472324314780735,3.515475178622712e-52,0.5472418718627148
120.5,0.5446369241250423,0.5457024352290664,0.006029204162263158,1.6088957135079902e-05,2.6197282127616287e-22,0.5396571421096681,4.637306588853887e-51,0.5396732310668032
121.0,0.5370697310494684,0.5381352421534925,0.006498501961344605,2.6939776755232008e-05,1.4778205371955672e-21,0.5316098004153926,5.816684236893728e-50,0.5316367401921479
121.5,0.5301691190965616,0.5312346302005857,0.008060809610936026,4.4335693030667394e-05,7.963027973347796e-21,0.523129484896619,6.944455199179586e-49,0.5231738205896497
122.0,0.5201069584346191,0.5211724695386432,0.006845748415454045,7.17411064729696e-05,4.1024066413016815e-20,0.5142549800167161,7.89895233139725e-48,0.5143267211231891
122.5,0.5107804346095282,0.5118459457135522,0.006707177984093371,0.00011418145733690856,2.0225834937793822e-19,0.505024586272122,8.567927392395403e-47,0.5051387677294589
123.0,0.5023141248637307,0.5033796359677548,0.0077248788610517205,0.0001788093603562166,9.551589249774366e-19,0.4954759477463469,8.870628026561955e-46,0.4956547571067031
123.5,0.49183931721689744,0.4929048283209216,0.00698331631164173,0.000275614916129509,4.324455185123832e-18,0.4856458970931503,8.773922891229585e-45,0.48592151200927985
124.0,0.4788891286537668,0.47995463975779096,0.003966029459728737,0.0004182925714367418,1.8786684925946966e-17,0.47557031772662545,8.29801276577244e-44,0.4759886102980622
