wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.6741443437054018,0.6746942797941116,-0.011922345411592317,9.481244588972965e-07,2.747728025831877e-43,0.6866156770812449,1.6081789926632282e-59,0.6866166252057039
117.5,0.6698561587416537,0.6704060948303635,-0.010566456629887755,1.7335421269813225e-06,7.114929530144616e-42,0.6809708179181243,2.933194785155582e-58,0.6809725514602513
118.0,0.6636135940136537,0.6641635301023635,-0.010322102873312033,3.110428861325414e-06,1.6955813755390593e-40,0.6744825225468142,5.0548752844724547e-57,0.6744856329756755
118.5,0.6647425860821943,0.6652925221709041,-0.0019116107801262494,5.479005130895937e-06,3.725440160406055e-39,0.6671986539458994,8.24006639153803e-56,0.6672041329510303
119.0,0.6570867566726846,0.6576366927613944,-0.001541149574442957,9.478796032931891e-06,7.559435464660668e-38,0.6591683635398043,1.2719740933680657e-54,0.6591778423358373
119.5,0.6553848951317641,0.6559348312204739,0.005477002051462843,1.611183536199152e-05,1.4189872159939382e-36,0.6504417173336491,1.861310508340987e-53,0.6504578291690111
120.0,0.6487275851840166,0.6492775212727264,0.008181261572522858,2.691804494424879e-05,2.468042167030618e-35,0.6410693416552593,2.58468462614678e-52,0.6410962597002036
120.5,0.6379299149204377,0.6384798510091475,0.00733354158261057,4.4219216406804584e-05,3.983848506526753e-34,0.6311020902101301,3.409489311665588e-51,0.6311463094265369
121.0,0.6300360568373735,0.6305859929260833,0.009923808525692523,7.145064412644473e-05,5.9772904467128354e-33,0.6205907337562644,4.276603747246383e-50,0.6206621844003908
121.5,0.6192065175585147,0.6197564536472245,0.010057178921121457,0.00011360139393001614,8.34865997042717e-32,0.6095856733321731,5.105775372681391e-49,0.6096992747261031
122.0,0.6084864090367795,0.6090363451254893,0.010721882634870061,0.0001777848651833477,1.0871374077120344e-30,0.5981366776254359,5.807550790794493e-48,0.5983144624906193
122.5,0.5952841371195627,0.5958340732082725,0.009267468421357616,0.0002739600339108761,1.3217123857130021e-29,0.586292644753004,6.299401669433025e-47,0.5865666047869149
123.0,0.582837063118772,0.5833869992074818,0.008869790948347722,0.0004158198203698401,1.5024137080097605e-28,0.5741013884387642,6.521956412590588e-46,0.5745172082591341
123.5,0.568085757124275,0.5686356932129848,0.006404389187775972,0.0006218557058132123,1.5989811950540116e-27,0.5616094483193956,6.450855846134321e-45,0.5622313040252088
