wavelength,absorbance,absorbance_bk,residual_3gauss,Gauss_1,Gauss_2,Gauss_3,Gauss_4,Gauss_fit
117.0,0.11490028835187964,0.11941188303090848,-0.003563011084317405,1.1717621001676087e-07,9.394323926228034e-50,0.12297477693901587,7.823777571318971e-63,0.12297489411522589
117.5,0.1161255738896424,0.12063716856867124,-0.001090309006930662,2.1973462933203216e-07,3.933963321575714e-48,0.12172725784097257,1.5337588853513391e-61,0.1217274775756019
118.0,0.11519311610176072,0.11970471078078956,-0.0006306126533076745,4.040198928808941e-07,1.4969441907296395e-46,0.12033491941420436,2.8391946411309826e-60,0.12033532343409724
118.5,0.11371593300174228,0.11822752768077112,-0.0005802922354613965,7.286838268125786e-07,5.1864340165501316e-45,0.11880709123240571,4.968459853185959e-59,0.11880781991623252
119.0,0.11212797657996312,0.11663957125899196,-0.0005149731217744119,1.2897042859196708e-06,1.6393694859999234e-43,0.11715325467648045,8.22842690486387e-58,0.11715454438076638
119.5,0.11334058687946764,0.11785218155849649,0.0024669647676505146,2.240959165812239e-06,4.7365956346510146e-42,0.11538297583168015,1.2910683266757586e-56,0.11538521679084597
120.0,0.11102098769221624,0.11553258237124509,0.0020229155063280074,3.82423406089863e-06,1.2532982913611482e-40,0.11350584263085618,1.9212212132450763e-55,0.11350966686491708
120.5,0.10913231248526552,0.11364390716429436,0.002106088713859075,6.411970822521389e-06,3.042562096065196e-39,0.11153140647961277,2.7142464172318423e-54,0.11153781845043528
121.0,0.1068831222444184,0.11139471692344724,0.0019150216581001467,1.0566739225624202e-05,6.788924935073911e-38,0.10946912852612146,3.644205665304907e-53,0.1094796952653471
121.5,0.1059483012674352,0.11045989594646403,0.003114443264820674,1.7122010589726835e-05,1.3947641904179539e-36,0.10732833067105363,4.654428229902996e-52,0.10734545268164336
122.0,0.10340286972575638,0.10791446440478522,0.0027690238404003975,2.728921256742419e-05,2.642913376369915e-35,0.1051181513518174,5.660544999000439e-51,0.10514544056438482
122.5,0.10041663448691587,0.10492822916594471,0.0020379269867108196,4.2796098981328106e-05,4.626733461608958e-34,0.10284750608025256,6.561269841955114e-50,0.1028903021792339
123.0,0.09801498964300077,0.10252658432202962,0.001935470653295357,6.606100456803934e-05,7.495245570663453e-33,0.10052505266416623,7.255302442362995e-49,0.10059111366873426
123.5,0.09507608749502536,0.0995876821740542,0.001328114783040804,0.00010040639045581986,1.1254113921444392e-31,0.09815916100055758,7.66041868662347e-48,0.0982595673910134
124.0,0.09335834172848649,0.09786993640751533,0.0019617360601918016,0.00015031305540365593,1.5686615362431734e-30,0.09575788729191988,7.729682285475322e-47,0.09590820034732353
124.5,0.0890217078075536,0.09353330248658244,-1.7363387479582548e-05,0.00022171336767828786,2.0328379687540668e-29,0.09332895250638373,7.46031778539157e-46,0.09355066587406202
125.0,0.0864216111377469,0.09093320581677575,-0.0002688368790117607,0.0003223178183600083,2.452900645049798e-28,0.0908797248774275,6.892960337754341e-45,0.09120204269578751
125.5,0.08284924753034617,0.08736084220937501,-0.0015183281858973802,0.00046196417622779146,2.7599063330572113e-27,0.0884172062190446,6.101902303941225e-44,0.08887917039527239
126.0,0.07970190825231772,0.08421350293134656,-0.002387491631124228,0.0006529727451839682,2.899781136336774e-26,0.08594802181728682,5.179480694661787e-43,0.08660099456247079
126.5,0.07784549667601126,0.0823570913550401,-0.002031807346842676,0.0009104850532960385,2.849036659725172e-25,0.08347841364858674,4.21902005827164e-42,0.08438889870188278
127.0,0.07561077426227843,0.08012236894130727,-0.0021446249889920665,0.0012527572615153276,2.6211069576327665e-24,0.081014236668784,3.3004783047743947e-41,0.08226699393029933
127.5,0.07311938442404924,0.07763097910307808,-0.0026313531399091566,0.0017013743290465884,2.2610185686977692e-23,0.07856095791394065,2.4814778920741417e-40,0.08026233224298723
128.0,0.07146727243457425,0.07597886711360309,-0.0024261383001134285,0.0022813472593249924,1.831142579288867e-22,0.07612365815439152,1.7944586894804827e-39,0.07840500541371652
128.5,0.06973246516515565,0.07424405984418449,-0.002484030345679622,0.003021054343199431,1.3940947912367988e-21,0.07370703584666467,1.2489943831203832e-38,0.07672809018986411
129.0,0.06882481999608142,0.07333641467511026,-0.0019309873718619391,0.003951988913482541,9.989777937695189e-21,0.07131541313348966,8.373349690806952e-38,0.0752674020469722
129.5,0.06796295720506626,0.0724745518840951,-0.0015864730267768357,0.00510828126110724,6.745934853715355e-20,0.0689527436497647,5.410668585119199e-37,0.07406102491087194
130.0,0.06754151409365769,0.07205310877268653,-0.0010954844396074415,0.006525971310610161,4.298025955454624e-19,0.06662262190168382,3.37217789679104e-36,0.07314859321229397
130.5,0.06726859703569592,0.07178019171472476,-0.0007901236263720551,0.00824202134416801,2.5866818233379377e-18,0.0643282939969288,2.0284604051322843e-35,0.07257031534109681
131.0,0.06784629377208913,0.07235788845111797,-7.855104974030525e-06,0.010293074040487247,1.4721754073779815e-17,0.062072669515604736,1.1784243957368885e-34,0.072365743556092
131.5,0.06801578819046745,0.0725273828694963,-4.49309513393531e-05,0.012713979496682518,7.932378163484331e-17,0.05985833432415305,6.615958282868321e-34,0.07257231382083565
132.0,0.0689956582840947,0.07350725296312353,0.00028355431590233737,0.015536134499634936,4.0508747615410464e-16,0.05768756414758586,3.591787050132334e-33,0.0732236986472212
132.5,0.07008115205916565,0.0745927467381945,0.0002447114145583962,0.01878569659482792,1.9627265609465878e-15,0.05556233872880622,1.886776720116153e-32,0.0743480353236361
133.0,0.07202030261465611,0.07653189729368495,0.0005657880852698999,0.022481752791074696,9.032134663510787e-15,0.053484356417331326,9.595826109135605e-32,0.07596610920841505
133.5,0.07411054950722908,0.07862214418625792,0.0005325587841008145,0.026634536358873966,3.951708843080189e-14,0.05145504904324363,4.727707767452443e-31,0.0780895854021571
134.0,0.07679871033854886,0.0813103050175777,0.0005909144597083388,0.03124379361219777,1.6454254650458013e-13,0.049475596945507044,2.2577429806294775e-30,0.08071939055786936
134.5,0.079928015902218,0.08443961058124684,0.0005952619228492412,0.036297404620955674,6.526731866791463e-13,0.047546944036789246,1.0456783529437633e-29,0.0838443486583976
